run_key,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,missing_mechanism,fit_eval_seconds,train_rows_after_corruption,n_label_flips_before_sampling,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall
diabetes__seed4__setting6__RandomForest__mnar,diabetes,4,6,missing_imbalance,RandomForest,0.0,0.2,0.8,mnar,0.6218,469,0,0.7135416666666666,0.6137910447761193,0.6097993570557588,0.6705776798581088,0.3170222693295007,0.2835820895522388
diabetes__seed4__setting6__ExtraTrees__mnar,diabetes,4,6,missing_imbalance,ExtraTrees,0.0,0.2,0.8,mnar,0.4627,469,0,0.7083333333333334,0.5994029850746269,0.5872235872235873,0.654765561015561,0.3036086407051138,0.23880597014925373
diabetes__seed4__setting6__HistGradientBoosting__mnar,diabetes,4,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,mnar,0.2554,469,0,0.6822916666666666,0.6140298507462687,0.6175423701139666,0.6650798283425313,0.2546745899993871,0.3880597014925373
diabetes__seed4__setting6__XGBoost__mnar,diabetes,4,6,missing_imbalance,XGBoost,0.0,0.2,0.8,mnar,0.1403,469,0,0.7083333333333334,0.6340298507462687,0.6392914653784219,0.6869632313472893,0.31177661351631947,0.3880597014925373
diabetes__seed4__setting6__LightGBM__mnar,diabetes,4,6,missing_imbalance,LightGBM,0.0,0.2,0.8,mnar,0.1218,469,0,0.6979166666666666,0.6294925373134328,0.634453781512605,0.6804643732492996,0.29140850300900945,0.40298507462686567
diabetes__seed4__setting7__LogisticRegression__mnar,diabetes,4,7,all_three,LogisticRegression,0.2,0.2,0.8,mnar,0.0326,460,115,0.6666666666666666,0.5258507462686567,0.45299145299145294,0.5562678062678063,0.15473540040210826,0.05970149253731343
diabetes__seed4__setting7__LinearSVM__mnar,diabetes,4,7,all_three,LinearSVM,0.2,0.2,0.8,mnar,0.0206,460,115,0.65625,0.5074626865671642,0.41027550260610574,0.5253280900967982,0.0988327595229787,0.014925373134328358
diabetes__seed4__setting7__KNN__mnar,diabetes,4,7,all_three,KNN,0.2,0.2,0.8,mnar,0.0237,460,115,0.6302083333333334,0.4978507462686567,0.43423946876945424,0.5348252576606488,-0.008464147390303179,0.05970149253731343
diabetes__seed4__setting7__DecisionTree__mnar,diabetes,4,7,all_three,DecisionTree,0.2,0.2,0.8,mnar,0.0258,460,115,0.6354166666666666,0.564179104477612,0.5633528265107213,0.6169387589343729,0.14229286583118392,0.3283582089552239
diabetes__seed4__setting7__RandomForest__mnar,diabetes,4,7,all_three,RandomForest,0.2,0.2,0.8,mnar,0.6028,460,115,0.6614583333333334,0.5253134328358209,0.46148867313915853,0.560618932038835,0.12075900993924021,0.07462686567164178
diabetes__seed4__setting7__ExtraTrees__mnar,diabetes,4,7,all_three,ExtraTrees,0.2,0.2,0.8,mnar,0.4472,460,115,0.671875,0.5333134328358209,0.467206977051491,0.5669611394969828,0.18251967794136856,0.07462686567164178
diabetes__seed4__setting7__HistGradientBoosting__mnar,diabetes,4,7,all_three,HistGradientBoosting,0.2,0.2,0.8,mnar,0.2555,460,115,0.6770833333333334,0.5650149253731344,0.542997542997543,0.6177761568386568,0.19857646229902035,0.19402985074626866
diabetes__seed4__setting7__XGBoost__mnar,diabetes,4,7,all_three,XGBoost,0.2,0.2,0.8,mnar,0.1448,460,115,0.6875,0.5695522388059702,0.5428571428571429,0.6205357142857143,0.2333941855633079,0.1791044776119403
diabetes__seed4__setting7__LightGBM__mnar,diabetes,4,7,all_three,LightGBM,0.2,0.2,0.8,mnar,0.1221,460,115,0.6614583333333334,0.5426268656716418,0.5089514066496164,0.5916187127024723,0.1394103210134675,0.14925373134328357
electricity__seed0__setting0__LogisticRegression__mnar,electricity,0,0,clean,LogisticRegression,0.0,0.0,natural,mnar,0.0663,15000,0,0.752,0.7320326509842792,0.7364640721469558,0.7461132398579898,0.486855182816244,0.5996231747527084
electricity__seed0__setting0__LinearSVM__mnar,electricity,0,0,clean,LinearSVM,0.0,0.0,natural,mnar,0.0589,15000,0,0.7536,0.7318181736320233,0.736492277598199,0.7466172561625303,0.49102982181467353,0.5873763542157324
electricity__seed0__setting0__KNN__mnar,electricity,0,0,clean,KNN,0.0,0.0,natural,mnar,0.2605,15000,0,0.8098,0.8030594457545026,0.8044236772963529,0.809313601685436,0.6092276358284888,0.7583608101742817
electricity__seed0__setting0__DecisionTree__mnar,electricity,0,0,clean,DecisionTree,0.0,0.0,natural,mnar,0.1678,15000,0,0.8386,0.8352454562318032,0.8349755279136952,0.8386635872295843,0.6699628062633161,0.8130004710315591
electricity__seed0__setting0__RandomForest__mnar,electricity,0,0,clean,RandomForest,0.0,0.0,natural,mnar,2.4484,15000,0,0.8788,0.8732021354085573,0.8752453097177234,0.8784209453490465,0.7510893107066545,0.8360810174281676
electricity__seed0__setting0__ExtraTrees__mnar,electricity,0,0,clean,ExtraTrees,0.0,0.0,natural,mnar,1.5621,15000,0,0.8722,0.865553561953093,0.8681814916829947,0.8716522308250587,0.7374051741702958,0.8214790390956194
electricity__seed0__setting0__HistGradientBoosting__mnar,electricity,0,0,clean,HistGradientBoosting,0.0,0.0,natural,mnar,0.7143,15000,0,0.8742,0.8702542178772277,0.8710041589981818,0.8740659939605337,0.7420878153397189,0.8440885539331136
electricity__seed0__setting0__XGBoost__mnar,electricity,0,0,clean,XGBoost,0.0,0.0,natural,mnar,0.4096,15000,0,0.8612,0.855809823095478,0.8573250863121553,0.8608708204391394,0.7150037422775072,0.8200659444182761
electricity__seed0__setting0__LightGBM__mnar,electricity,0,0,clean,LightGBM,0.0,0.0,natural,mnar,0.4306,15000,0,0.869,0.8651801094030964,0.8657410464958639,0.8688954122752203,0.731527390668809,0.8398492699010833
electricity__seed0__setting1__LogisticRegression__mnar,electricity,0,1,noise_only,LogisticRegression,0.2,0.0,natural,mnar,0.0586,15000,3000,0.7538,0.7314364530619589,0.7361556858921223,0.7464447909480696,0.4917792144117384,0.5831370701837023
electricity__seed0__setting1__LinearSVM__mnar,electricity,0,1,noise_only,LinearSVM,0.2,0.0,natural,mnar,0.0494,15000,3000,0.7492,0.7249085647028236,0.7294159319899245,0.7404493545340051,0.48291266049971804,0.5638247762600094
electricity__seed0__setting1__KNN__mnar,electricity,0,1,noise_only,KNN,0.2,0.0,natural,mnar,0.2511,15000,3000,0.7402,0.7353581141448469,0.7347764434929881,0.7404958303549279,0.46964538475682444,0.7032501177578898
electricity__seed0__setting1__DecisionTree__mnar,electricity,0,1,noise_only,DecisionTree,0.2,0.0,natural,mnar,0.2124,15000,3000,0.695,0.6915135404791621,0.6899679441085187,0.6959242551637413,0.38071137990326237,0.6683937823834197
electricity__seed0__setting1__RandomForest__mnar,electricity,0,1,noise_only,RandomForest,0.2,0.0,natural,mnar,3.0135,15000,3000,0.8212,0.8163603979193405,0.8167869396877361,0.8210748874653738,0.6336069070757969,0.784267545925577
electricity__seed0__setting1__ExtraTrees__mnar,electricity,0,1,noise_only,ExtraTrees,0.2,0.0,natural,mnar,1.7707,15000,3000,0.7978,0.7928788116186475,0.7930049938005916,0.797755893504079,0.5860132256721488,0.7602449364107395
electricity__seed0__setting1__HistGradientBoosting__mnar,electricity,0,1,noise_only,HistGradientBoosting,0.2,0.0,natural,mnar,0.2594,15000,3000,0.829,0.8204224516202128,0.8232345545971813,0.8280486695846956,0.6480221141059288,0.7635421573245408
electricity__seed0__setting1__XGBoost__mnar,electricity,0,1,noise_only,XGBoost,0.2,0.0,natural,mnar,0.4187,15000,3000,0.841,0.8338127147741006,0.8360710566603999,0.840357588699683,0.6730451135909555,0.7861516721620349
electricity__seed0__setting1__LightGBM__mnar,electricity,0,1,noise_only,LightGBM,0.2,0.0,natural,mnar,0.3511,15000,3000,0.8444,0.8370757994070275,0.8394957873626987,0.843726652727144,0.6800152475682895,0.7885068299576071
electricity__seed0__setting2__LogisticRegression__mnar,electricity,0,2,missing_only,LogisticRegression,0.0,0.2,natural,mnar,0.0681,15000,0,0.7204,0.69975904861121,0.7029457581504204,0.7138042551426507,0.4190118897898351,0.5628827131417805
electricity__seed0__setting2__LinearSVM__mnar,electricity,0,2,missing_only,LinearSVM,0.0,0.2,natural,mnar,0.0513,15000,0,0.718,0.6944021902230744,0.6973516855836889,0.7092726879343004,0.4140037187904292,0.5379180405087141
electricity__seed0__setting2__KNN__mnar,electricity,0,2,missing_only,KNN,0.0,0.2,natural,mnar,0.3593,15000,0,0.724,0.7128865360777921,0.714630332132244,0.7224280468919438,0.4306556709093371,0.6391898257183232
electricity__seed0__setting2__DecisionTree__mnar,electricity,0,2,missing_only,DecisionTree,0.0,0.2,natural,mnar,0.1782,15000,0,0.754,0.7488928629959605,0.748581879155451,0.7541476327205598,0.4971885990754198,0.7150259067357513
electricity__seed0__setting2__RandomForest__mnar,electricity,0,2,missing_only,RandomForest,0.0,0.2,natural,mnar,2.55,15000,0,0.8026,0.792976063181426,0.7957292385468986,0.8013786978005937,0.5932561310404426,0.7291568535091851
electricity__seed0__setting2__ExtraTrees__mnar,electricity,0,2,missing_only,ExtraTrees,0.0,0.2,natural,mnar,1.554,15000,0,0.7872,0.7763844390295734,0.7793342730706847,0.7856168558087183,0.5610682540523001,0.7046632124352331
electricity__seed0__setting2__HistGradientBoosting__mnar,electricity,0,2,missing_only,HistGradientBoosting,0.0,0.2,natural,mnar,0.5406,15000,0,0.7996,0.7930232973158733,0.7941164480657302,0.7991833575736217,0.5884889137718529,0.7494112105511069
electricity__seed0__setting2__XGBoost__mnar,electricity,0,2,missing_only,XGBoost,0.0,0.2,natural,mnar,0.3696,15000,0,0.8022,0.7927519261621603,0.7954081987071702,0.8010295139374597,0.5924819716088511,0.730098916627414
electricity__seed0__setting2__LightGBM__mnar,electricity,0,2,missing_only,LightGBM,0.0,0.2,natural,mnar,0.38,15000,0,0.81,0.8026777251844383,0.8043729522996186,0.8093762470709482,0.6093446965406867,0.7541215261422516
electricity__seed0__setting3__LogisticRegression__mnar,electricity,0,3,imbalance_only,LogisticRegression,0.0,0.0,0.8,mnar,0.054,10790,0,0.7184,0.6751216585942958,0.6682510193741404,0.6877018071271744,0.4443619638326788,0.3881300047103156
electricity__seed0__setting3__LinearSVM__mnar,electricity,0,3,imbalance_only,LinearSVM,0.0,0.0,0.8,mnar,0.048,10790,0,0.7088,0.6627675993811919,0.6515966921594516,0.6728855836262697,0.42816028857801064,0.35751295336787564
electricity__seed0__setting3__KNN__mnar,electricity,0,3,imbalance_only,KNN,0.0,0.0,0.8,mnar,0.2285,10790,0,0.7596,0.7259216836766853,0.7296580502704679,0.7432254962416621,0.5210204703999554,0.5025906735751295
electricity__seed0__setting3__DecisionTree__mnar,electricity,0,3,imbalance_only,DecisionTree,0.0,0.0,0.8,mnar,0.1328,10790,0,0.8096,0.7910347156971718,0.7977141357361948,0.8051084770356247,0.6104704996671472,0.6679227508243052
electricity__seed0__setting3__RandomForest__mnar,electricity,0,3,imbalance_only,RandomForest,0.0,0.0,0.8,mnar,1.9432,10790,0,0.817,0.7901816361216536,0.799296110621842,0.8082851561377552,0.6400176733102592,0.6123410268487989
electricity__seed0__setting3__ExtraTrees__mnar,electricity,0,3,imbalance_only,ExtraTrees,0.0,0.0,0.8,mnar,1.1321,10790,0,0.8082,0.778214127312119,0.7868930468423305,0.7970546171654697,0.6276479475378388,0.5793688177107866
electricity__seed0__setting3__HistGradientBoosting__mnar,electricity,0,3,imbalance_only,HistGradientBoosting,0.0,0.0,0.8,mnar,0.6532,10790,0,0.8282,0.8041112033964044,0.813471525092857,0.8213756319113523,0.6596129147367275,0.6443711728685821
electricity__seed0__setting3__XGBoost__mnar,electricity,0,3,imbalance_only,XGBoost,0.0,0.0,0.8,mnar,0.375,10790,0,0.8164,0.7902774960374901,0.7992350461601931,0.8080875599736093,0.6370382239543558,0.6170513424399435
electricity__seed0__setting3__LightGBM__mnar,electricity,0,3,imbalance_only,LightGBM,0.0,0.0,0.8,mnar,0.4758,10790,0,0.8262,0.8015091510609835,0.8108819772526492,0.8189984840351527,0.6563324133757501,0.6377767310409798
electricity__seed0__setting4__LogisticRegression__mnar,electricity,0,4,noise_missing,LogisticRegression,0.2,0.2,natural,mnar,0.0603,15000,3000,0.7178,0.6911422163303711,0.6936068939534591,0.70659024054356,0.4145847737104606,0.514366462552991
electricity__seed0__setting4__LinearSVM__mnar,electricity,0,4,noise_missing,LinearSVM,0.2,0.2,natural,mnar,0.0533,15000,3000,0.7098,0.6805488360838008,0.6818081681751065,0.6960400233308514,0.39803876372858843,0.48657560056523785
electricity__seed0__setting4__KNN__mnar,electricity,0,4,noise_missing,KNN,0.2,0.2,natural,mnar,0.3592,15000,3000,0.6802,0.6719250455682513,0.6722022461710702,0.6799235091506003,0.34444519175559013,0.6170513424399435
electricity__seed0__setting4__DecisionTree__mnar,electricity,0,4,noise_missing,DecisionTree,0.2,0.2,natural,mnar,0.2103,15000,3000,0.6446,0.6404345311156703,0.6390318350358017,0.6457925377459556,0.27898909692174473,0.6128120584079133
electricity__seed0__setting4__RandomForest__mnar,electricity,0,4,noise_missing,RandomForest,0.2,0.2,natural,mnar,2.9228,15000,3000,0.782,0.7706930942058207,0.7737280777797485,0.7802521670622481,0.5501531110760038,0.6957136128120585
electricity__seed0__setting4__ExtraTrees__mnar,electricity,0,4,noise_missing,ExtraTrees,0.2,0.2,natural,mnar,1.8304,15000,3000,0.755,0.7435277365877571,0.746003642038226,0.7532122009151415,0.4942268082492265,0.6674517192651908
electricity__seed0__setting4__HistGradientBoosting__mnar,electricity,0,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,mnar,0.2612,15000,3000,0.7802,0.7688203467296542,0.7718416563656323,0.7784270180169522,0.5464004999011043,0.6933584550164861
electricity__seed0__setting4__XGBoost__mnar,electricity,0,4,noise_missing,XGBoost,0.2,0.2,natural,mnar,0.3851,15000,3000,0.7862,0.7748365183220143,0.777999100283725,0.7844335210808857,0.5588489313756774,0.6994818652849741
electricity__seed0__setting4__LightGBM__mnar,electricity,0,4,noise_missing,LightGBM,0.2,0.2,natural,mnar,0.3586,15000,3000,0.7882,0.7768213343078136,0.7800406611142754,0.7864291777496195,0.5629963169586736,0.701365991521432
electricity__seed0__setting5__LogisticRegression__mnar,electricity,0,5,noise_imbalance,LogisticRegression,0.2,0.0,0.8,mnar,0.0546,10228,3000,0.6072,0.5377556271244105,0.4441531248330195,0.4895509623056574,0.2065355145554787,0.07724917569477155
electricity__seed0__setting5__LinearSVM__mnar,electricity,0,5,noise_imbalance,LinearSVM,0.2,0.0,0.8,mnar,0.0463,10228,3000,0.5938,0.5217908989891895,0.4118512068691609,0.46118216336705836,0.15697815628286996,0.044276966556759306
electricity__seed0__setting5__KNN__mnar,electricity,0,5,noise_imbalance,KNN,0.2,0.0,0.8,mnar,0.2045,10228,3000,0.6642,0.6108648168895512,0.5809113010125673,0.6090852261074637,0.32631476227487427,0.2571832312764955
electricity__seed0__setting5__DecisionTree__mnar,electricity,0,5,noise_imbalance,DecisionTree,0.2,0.0,0.8,mnar,0.1503,10228,3000,0.6638,0.6297750067085568,0.625285176705123,0.6434013194152522,0.29441494002880586,0.40414507772020725
electricity__seed0__setting5__RandomForest__mnar,electricity,0,5,noise_imbalance,RandomForest,0.2,0.0,0.8,mnar,2.0619,10228,3000,0.669,0.6121348175166109,0.5754579500462533,0.6055093798140952,0.36010048637952113,0.23504474799811587
electricity__seed0__setting5__ExtraTrees__mnar,electricity,0,5,noise_imbalance,ExtraTrees,0.2,0.0,0.8,mnar,1.2977,10228,3000,0.6614,0.6048517560374147,0.5673714568092845,0.5977865239760797,0.3323373896233058,0.2298634008478568
electricity__seed0__setting5__HistGradientBoosting__mnar,electricity,0,5,noise_imbalance,HistGradientBoosting,0.2,0.0,0.8,mnar,0.2351,10228,3000,0.6278,0.5627544360383512,0.49259585289674873,0.5320936936235413,0.26286928425658285,0.13141780499293454
electricity__seed0__setting5__XGBoost__mnar,electricity,0,5,noise_imbalance,XGBoost,0.2,0.0,0.8,mnar,0.3483,10228,3000,0.6584,0.5992821393903047,0.5547968914605248,0.5871836011780887,0.3379332527258812,0.20725388601036268
electricity__seed0__setting5__LightGBM__mnar,electricity,0,5,noise_imbalance,LightGBM,0.2,0.0,0.8,mnar,0.3595,10228,3000,0.6524,0.5924635605434365,0.5444452622412119,0.5778872804294313,0.3216652599231758,0.19500706547338673
electricity__seed0__setting6__LogisticRegression__mnar,electricity,0,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,mnar,0.0556,10790,0,0.6736,0.6214402694490437,0.5954146196927174,0.622235264256726,0.35043754204770067,0.27555346208195947
electricity__seed0__setting6__LinearSVM__mnar,electricity,0,6,missing_imbalance,LinearSVM,0.0,0.2,0.8,mnar,0.0441,10790,0,0.6632,0.6075886344030514,0.5726061018042113,0.602279342134196,0.33338861047544727,0.23881300047103157
electricity__seed0__setting6__KNN__mnar,electricity,0,6,missing_imbalance,KNN,0.0,0.2,0.8,mnar,0.3064,10790,0,0.6918,0.6468225180263303,0.6345493661672585,0.6563618865866052,0.3781216944086024,0.3485633537447009
electricity__seed0__setting6__DecisionTree__mnar,electricity,0,6,missing_imbalance,DecisionTree,0.0,0.2,0.8,mnar,0.1335,10790,0,0.7158,0.6890956767096097,0.691435433244412,0.7045107950477667,0.41014585811215865,0.5120113047574187
electricity__seed0__setting6__RandomForest__mnar,electricity,0,6,missing_imbalance,RandomForest,0.0,0.2,0.8,mnar,1.9718,10790,0,0.7394,0.6996039209079563,0.6982202312323208,0.7150310301770041,0.4878992224953573,0.43570419218087614
electricity__seed0__setting6__ExtraTrees__mnar,electricity,0,6,missing_imbalance,ExtraTrees,0.0,0.2,0.8,mnar,1.1804,10790,0,0.7178,0.6746002821605106,0.6677266602234054,0.6871781276069975,0.4424916613055391,0.3881300047103156
electricity__seed0__setting6__HistGradientBoosting__mnar,electricity,0,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,mnar,0.3279,10790,0,0.74,0.7011745991360984,0.7004904215915257,0.7168947289263219,0.486404277984758,0.4437117286858219
electricity__seed0__setting6__XGBoost__mnar,electricity,0,6,missing_imbalance,XGBoost,0.0,0.2,0.8,mnar,0.3391,10790,0,0.743,0.704028375844873,0.7035983984810215,0.7198950564872253,0.49450040337989676,0.44559585492227977
electricity__seed0__setting6__LightGBM__mnar,electricity,0,6,missing_imbalance,LightGBM,0.0,0.2,0.8,mnar,0.347,10790,0,0.7472,0.7096531672001587,0.7105113688414958,0.7260525081075139,0.5008108876406514,0.46066886481394254
electricity__seed0__setting7__LogisticRegression__mnar,electricity,0,7,all_three,LogisticRegression,0.2,0.2,0.8,mnar,0.0554,10195,3000,0.5962,0.5247405356138006,0.41831570850097455,0.46682375761137784,0.16527585452906693,0.05087140838436175
electricity__seed0__setting7__LinearSVM__mnar,electricity,0,7,all_three,LinearSVM,0.2,0.2,0.8,mnar,0.044,10195,3000,0.5864,0.5130150915106099,0.3934630094558765,0.44504970834604285,0.12119631540244868,0.0263777673104098
electricity__seed0__setting7__KNN__mnar,electricity,0,7,all_three,KNN,0.2,0.2,0.8,mnar,0.315,10195,3000,0.6294,0.5715516093905716,0.5244376674316898,0.5581292803548511,0.23015821020280924,0.1879415920866698
electricity__seed0__setting7__DecisionTree__mnar,electricity,0,7,all_three,DecisionTree,0.2,0.2,0.8,mnar,0.1416,10195,3000,0.6486,0.6115671892873965,0.6033372767823983,0.6235433711021565,0.25913540252328265,0.3659915214319359
electricity__seed0__setting7__RandomForest__mnar,electricity,0,7,all_three,RandomForest,0.2,0.2,0.8,mnar,2.0878,10195,3000,0.6392,0.5769195190926593,0.5189333333333332,0.55520576,0.2879909644265183,0.16391898257183232
electricity__seed0__setting7__ExtraTrees__mnar,electricity,0,7,all_three,ExtraTrees,0.2,0.2,0.8,mnar,1.2809,10195,3000,0.6268,0.5625027116649975,0.4947707418000154,0.5337183398762236,0.2520836882551777,0.13612812058407914
electricity__seed0__setting7__HistGradientBoosting__mnar,electricity,0,7,all_three,HistGradientBoosting,0.2,0.2,0.8,mnar,0.1956,10195,3000,0.6146,0.5467166055078766,0.4619852515276185,0.5051964871071061,0.2281670717041238,0.09656146961846444
electricity__seed0__setting7__XGBoost__mnar,electricity,0,7,all_three,XGBoost,0.2,0.2,0.8,mnar,0.3391,10195,3000,0.6316,0.5679081958345223,0.5034612149835026,0.5414992637639905,0.26776231733071415,0.14554875176636833
electricity__seed0__setting7__LightGBM__mnar,electricity,0,7,all_three,LightGBM,0.2,0.2,0.8,mnar,0.3267,10195,3000,0.6272,0.5622330596045659,0.4922064588287317,0.5316886659827799,0.25945697893801456,0.13141780499293454
electricity__seed1__setting0__LogisticRegression__mnar,electricity,1,0,clean,LogisticRegression,0.0,0.0,natural,mnar,0.0652,15000,0,0.752,0.7324647164290143,0.736842105263158,0.7463663157894737,0.48674361877983935,0.6029203956665097
electricity__seed1__setting0__LinearSVM__mnar,electricity,1,0,clean,LinearSVM,0.0,0.0,natural,mnar,0.0587,15000,0,0.7524,0.7308371443994152,0.7354389260547097,0.7455405451342901,0.48831162364052,0.587847385774847
electricity__seed1__setting0__KNN__mnar,electricity,1,0,clean,KNN,0.0,0.0,natural,mnar,0.2441,15000,0,0.8132,0.806878043102089,0.8080628087537827,0.8127980681665551,0.6164034406757489,0.7649552520018841
electricity__seed1__setting0__DecisionTree__mnar,electricity,1,0,clean,DecisionTree,0.0,0.0,natural,mnar,0.1906,15000,0,0.8482,0.8459947009358908,0.845067127167718,0.848389470508844,0.6902639971677834,0.8313707018370231
electricity__seed1__setting0__RandomForest__mnar,electricity,1,0,clean,RandomForest,0.0,0.0,natural,mnar,2.4967,15000,0,0.8744,0.8693787082274658,0.8709110669340095,0.8741113777998937,0.7421611545337776,0.8360810174281676
electricity__seed1__setting0__ExtraTrees__mnar,electricity,1,0,clean,ExtraTrees,0.0,0.0,natural,mnar,1.4941,15000,0,0.8684,0.8624366821106733,0.8645025290664726,0.867967969023878,0.7296502243148753,0.8228921337729628
electricity__seed1__setting0__HistGradientBoosting__mnar,electricity,1,0,clean,HistGradientBoosting,0.0,0.0,natural,mnar,0.6993,15000,0,0.876,0.8720652417184318,0.8728416719662977,0.8758637269630127,0.7457679258086563,0.8459726801695714
electricity__seed1__setting0__XGBoost__mnar,electricity,1,0,clean,XGBoost,0.0,0.0,natural,mnar,0.4161,15000,0,0.8602,0.8555580987221243,0.856536510596041,0.8599936708095393,0.7132185358063774,0.8247762600094206
electricity__seed1__setting0__LightGBM__mnar,electricity,1,0,clean,LightGBM,0.0,0.0,natural,mnar,0.3911,15000,0,0.8654,0.8618666798954988,0.8621563232499352,0.865345022427965,0.7243248255236675,0.83843617522374
electricity__seed1__setting1__LogisticRegression__mnar,electricity,1,1,noise_only,LogisticRegression,0.2,0.0,natural,mnar,0.0663,15000,3000,0.7528,0.7302588741641728,0.734936819746229,0.745313428306586,0.4896927773136109,0.58078191238813
electricity__seed1__setting1__LinearSVM__mnar,electricity,1,1,noise_only,LinearSVM,0.2,0.0,natural,mnar,0.0505,15000,3000,0.7496,0.725317872626976,0.7298474855274206,0.740863310906359,0.4837915064381872,0.5642958078191239
electricity__seed1__setting1__KNN__mnar,electricity,1,1,noise_only,KNN,0.2,0.0,natural,mnar,0.2406,15000,3000,0.7504,0.7448387498688168,0.7447172424356527,0.7504609410998857,0.4894384429978411,0.7079604333490344
electricity__seed1__setting1__DecisionTree__mnar,electricity,1,1,noise_only,DecisionTree,0.2,0.0,natural,mnar,0.2067,15000,3000,0.686,0.6856063266562114,0.6824318037469002,0.6875080678503667,0.36765673794991427,0.682995760715968
electricity__seed1__setting1__RandomForest__mnar,electricity,1,1,noise_only,RandomForest,0.2,0.0,natural,mnar,2.9903,15000,3000,0.8244,0.8204989922020292,0.8203800773928647,0.8244322453685065,0.640762614784864,0.7946302402260952
electricity__seed1__setting1__ExtraTrees__mnar,electricity,1,1,noise_only,ExtraTrees,0.2,0.0,natural,mnar,1.8701,15000,3000,0.799,0.7941684590260665,0.7942590621922714,0.7989687685256407,0.588519778789751,0.7621290626471974
electricity__seed1__setting1__HistGradientBoosting__mnar,electricity,1,1,noise_only,HistGradientBoosting,0.2,0.0,natural,mnar,0.5161,15000,3000,0.832,0.8266093046169443,0.8275635268284055,0.8317344754211515,0.655286907526747,0.7908619877531795
electricity__seed1__setting1__XGBoost__mnar,electricity,1,1,noise_only,XGBoost,0.2,0.0,natural,mnar,0.4054,15000,3000,0.8346,0.8296092861162261,0.8303542347172859,0.8344013990954989,0.6608036551310802,0.796514366462553
electricity__seed1__setting1__LightGBM__mnar,electricity,1,1,noise_only,LightGBM,0.2,0.0,natural,mnar,0.36,15000,3000,0.8398,0.8349920127651681,0.8357090165065879,0.8396185241796331,0.6715037517570592,0.8031088082901554
electricity__seed1__setting2__LogisticRegression__mnar,electricity,1,2,missing_only,LogisticRegression,0.0,0.2,natural,mnar,0.0706,15000,0,0.7254,0.7057703903700652,0.7091164678595306,0.7194949828501594,0.42978343990087486,0.575600565237871
electricity__seed1__setting2__LinearSVM__mnar,electricity,1,2,missing_only,LinearSVM,0.0,0.2,natural,mnar,0.0547,15000,0,0.7254,0.7039186813212002,0.7073112623428631,0.7182838353062431,0.42978262667160105,0.5614696184644371
electricity__seed1__setting2__KNN__mnar,electricity,1,2,missing_only,KNN,0.0,0.2,natural,mnar,0.3584,15000,0,0.7264,0.7167003035918735,0.7180190292631936,0.7253499479819314,0.43674179074442887,0.652378709373528
electricity__seed1__setting2__DecisionTree__mnar,electricity,1,2,missing_only,DecisionTree,0.0,0.2,natural,mnar,0.1731,15000,0,0.7546,0.751019053938762,0.7499059854407373,0.7550728277439257,0.5001068296687422,0.7272727272727273
electricity__seed1__setting2__RandomForest__mnar,electricity,1,2,missing_only,RandomForest,0.0,0.2,natural,mnar,2.6464,15000,0,0.804,0.7960443172424565,0.7979673370082937,0.8032319526283707,0.5967496237917557,0.743287800282619
electricity__seed1__setting2__ExtraTrees__mnar,electricity,1,2,missing_only,ExtraTrees,0.0,0.2,natural,mnar,1.7149,15000,0,0.789,0.7793682119350589,0.7818205973019956,0.7877889210443279,0.565193924137024,0.7154969382948657
electricity__seed1__setting2__HistGradientBoosting__mnar,electricity,1,2,missing_only,HistGradientBoosting,0.0,0.2,natural,mnar,0.7419,15000,0,0.803,0.7979529200927786,0.7982271768614383,0.8029069020194038,0.5964693364755883,0.7644842204427696
electricity__seed1__setting2__XGBoost__mnar,electricity,1,2,missing_only,XGBoost,0.0,0.2,natural,mnar,0.3717,15000,0,0.8016,0.7942057060471643,0.7957811010560751,0.8009795012974488,0.5921047603841297,0.7451719265190768
electricity__seed1__setting2__LightGBM__mnar,electricity,1,2,missing_only,LightGBM,0.0,0.2,natural,mnar,0.3823,15000,0,0.81,0.8047146051381897,0.8052358827177228,0.8098294177955194,0.6105245221434348,0.7696655675930287
electricity__seed1__setting3__LogisticRegression__mnar,electricity,1,3,imbalance_only,LogisticRegression,0.0,0.0,0.8,mnar,0.0549,10790,0,0.7248,0.6826581635401272,0.677665035501823,0.6962527777777777,0.45753949067215793,0.4032030146019783
electricity__seed1__setting3__LinearSVM__mnar,electricity,1,3,imbalance_only,LinearSVM,0.0,0.0,0.8,mnar,0.0499,10790,0,0.716,0.6710609965403658,0.6621619049576741,0.6824995420628412,0.4438559757258847,0.37305699481865284
electricity__seed1__setting3__KNN__mnar,electricity,1,3,imbalance_only,KNN,0.0,0.0,0.8,mnar,0.2161,10790,0,0.7704,0.7378371285182677,0.7428719075643322,0.7555590601905507,0.5442927166692184,0.5219029674988224
