run_key,dataset_name,seed,setting_id,setting_name,model_name,variant,label_noise,missing_rate,imbalance_level,fit_eval_seconds,train_rows_after_corruption,n_label_flips_before_sampling,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall
credit_g__seed1__setting0__LogisticRegression__tuned,credit_g,1,0,clean,LogisticRegression,tuned,0.0,0.0,natural,0.0564,750,0,0.76,0.6723809523809524,0.6849798387096775,0.7464717741935484,0.38654305935401173,0.4533333333333333
credit_g__seed1__setting0__RandomForest__default,credit_g,1,0,clean,RandomForest,default,0.0,0.0,natural,0.6563,750,0,0.78,0.6752380952380952,0.6931556983776305,0.7584521657628707,0.4295877245884031,0.41333333333333333
credit_g__seed1__setting0__RandomForest__tuned,credit_g,1,0,clean,RandomForest,tuned,0.0,0.0,natural,0.6705,750,0,0.772,0.6619047619047619,0.6781479390175043,0.7476679841897232,0.40476190476190477,0.38666666666666666
credit_g__seed1__setting0__XGBoost__default,credit_g,1,0,clean,XGBoost,default,0.0,0.0,natural,0.195,750,0,0.812,0.7361904761904762,0.7544871393050419,0.8020184291355859,0.5260379999546131,0.5466666666666666
credit_g__seed1__setting0__XGBoost__tuned,credit_g,1,0,clean,XGBoost,tuned,0.0,0.0,natural,0.2144,750,0,0.804,0.719047619047619,0.7386666666666666,0.7909333333333333,0.5019011475427825,0.5066666666666667
credit_g__seed1__setting0__LightGBM__default,credit_g,1,0,clean,LightGBM,default,0.0,0.0,natural,0.2449,750,0,0.8,0.7161904761904763,0.7347423818012053,0.7873694932518461,0.49170495363670125,0.5066666666666667
credit_g__seed1__setting0__LightGBM__tuned,credit_g,1,0,clean,LightGBM,tuned,0.0,0.0,natural,0.2484,750,0,0.792,0.7219047619047618,0.7349318978876112,0.7841285376396705,0.4789647853577392,0.5466666666666666
credit_g__seed1__setting1__LogisticRegression__default,credit_g,1,1,noise_only,LogisticRegression,default,0.2,0.0,natural,0.0556,750,150,0.708,0.6161904761904762,0.6224580566416351,0.6943420426570679,0.25542023776709644,0.38666666666666666
credit_g__seed1__setting1__LogisticRegression__tuned,credit_g,1,1,noise_only,LogisticRegression,tuned,0.2,0.0,natural,0.0564,750,150,0.708,0.6161904761904762,0.6224580566416351,0.6943420426570679,0.25542023776709644,0.38666666666666666
credit_g__seed1__setting1__RandomForest__default,credit_g,1,1,noise_only,RandomForest,default,0.2,0.0,natural,0.6557,750,150,0.728,0.6342857142857143,0.6429771505376345,0.7126680107526883,0.30111917883378814,0.4
credit_g__seed1__setting1__RandomForest__tuned,credit_g,1,1,noise_only,RandomForest,tuned,0.2,0.0,natural,0.685,750,150,0.708,0.6123809523809524,0.6186715142397459,0.6924967090829312,0.250292274171953,0.37333333333333335
credit_g__seed1__setting1__XGBoost__default,credit_g,1,1,noise_only,XGBoost,default,0.2,0.0,natural,0.208,750,150,0.728,0.660952380952381,0.6655913132425839,0.7233771343142655,0.33305358365996657,0.49333333333333335
credit_g__seed1__setting1__XGBoost__tuned,credit_g,1,1,noise_only,XGBoost,tuned,0.2,0.0,natural,0.2387,750,150,0.732,0.6599999999999999,0.6661950218218777,0.7254787859463122,0.3360107525161235,0.48
credit_g__seed1__setting1__LightGBM__default,credit_g,1,1,noise_only,LightGBM,default,0.2,0.0,natural,0.2212,750,150,0.692,0.6238095238095238,0.6260320543953375,0.6888586692569209,0.25272513219191517,0.4533333333333333
credit_g__seed1__setting1__LightGBM__tuned,credit_g,1,1,noise_only,LightGBM,tuned,0.2,0.0,natural,0.2539,750,150,0.676,0.62,0.6185794202407188,0.6777758942193594,0.23738286820676,0.48
credit_g__seed1__setting2__LogisticRegression__default,credit_g,1,2,missing_only,LogisticRegression,default,0.0,0.2,natural,0.0574,750,0,0.728,0.6152380952380953,0.6228591711775668,0.7025113142248647,0.2798699836546749,0.3333333333333333
credit_g__seed1__setting2__LogisticRegression__tuned,credit_g,1,2,missing_only,LogisticRegression,tuned,0.0,0.2,natural,0.0571,750,0,0.728,0.6152380952380953,0.6228591711775668,0.7025113142248647,0.2798699836546749,0.3333333333333333
credit_g__seed1__setting2__RandomForest__default,credit_g,1,2,missing_only,RandomForest,default,0.0,0.2,natural,0.6464,750,0,0.744,0.6152380952380953,0.6220710506424793,0.707936507936508,0.3120246366187608,0.29333333333333333
credit_g__seed1__setting2__RandomForest__tuned,credit_g,1,2,missing_only,RandomForest,tuned,0.0,0.2,natural,0.65,750,0,0.744,0.6,0.6,0.696,0.30550504633038933,0.24
credit_g__seed1__setting2__XGBoost__default,credit_g,1,2,missing_only,XGBoost,default,0.0,0.2,natural,0.1912,750,0,0.74,0.6390476190476191,0.6495654611718531,0.7207737594617325,0.32355409816556135,0.38666666666666666
credit_g__seed1__setting2__XGBoost__tuned,credit_g,1,2,missing_only,XGBoost,tuned,0.0,0.2,natural,0.2075,750,0,0.732,0.6257142857142857,0.6347499945485073,0.7101375956736954,0.297351603133406,0.36
credit_g__seed1__setting2__LightGBM__default,credit_g,1,2,missing_only,LightGBM,default,0.0,0.2,natural,0.2298,750,0,0.74,0.6428571428571428,0.6533333333333333,0.7226666666666667,0.32732683535398854,0.4
credit_g__seed1__setting2__LightGBM__tuned,credit_g,1,2,missing_only,LightGBM,tuned,0.0,0.2,natural,0.2694,750,0,0.732,0.6295238095238095,0.6387828599771409,0.712182182829786,0.30139285856518044,0.37333333333333335
credit_g__seed1__setting3__LogisticRegression__default,credit_g,1,3,imbalance_only,LogisticRegression,default,0.0,0.0,0.8,0.0574,656,0,0.732,0.6028571428571429,0.6069828010981018,0.69564748117037,0.2750095491084634,0.28
credit_g__seed1__setting3__LogisticRegression__tuned,credit_g,1,3,imbalance_only,LogisticRegression,tuned,0.0,0.0,0.8,0.0573,656,0,0.732,0.6028571428571429,0.6069828010981018,0.69564748117037,0.2750095491084634,0.28
credit_g__seed1__setting3__RandomForest__default,credit_g,1,3,imbalance_only,RandomForest,default,0.0,0.0,0.8,0.6538,656,0,0.736,0.5676190476190476,0.5449029126213591,0.662864077669903,0.2791276454764101,0.14666666666666667
credit_g__seed1__setting3__RandomForest__tuned,credit_g,1,3,imbalance_only,RandomForest,tuned,0.0,0.0,0.8,0.637,656,0,0.732,0.560952380952381,0.5338287272828477,0.655406195207481,0.2613311773600135,0.13333333333333333
credit_g__seed1__setting3__XGBoost__default,credit_g,1,3,imbalance_only,XGBoost,default,0.0,0.0,0.8,0.2,656,0,0.76,0.6228571428571429,0.6305054685190659,0.7180017735737511,0.36278201554599687,0.28
credit_g__seed1__setting3__XGBoost__tuned,credit_g,1,3,imbalance_only,XGBoost,tuned,0.0,0.0,0.8,0.1994,656,0,0.784,0.6628571428571428,0.6811224489795918,0.7535714285714286,0.4409604368744471,0.36
credit_g__seed1__setting3__LightGBM__default,credit_g,1,3,imbalance_only,LightGBM,default,0.0,0.0,0.8,0.2112,656,0,0.78,0.6561904761904762,0.6730160994982284,0.7478300159330338,0.4284804039057519,0.3466666666666667
credit_g__seed1__setting3__LightGBM__tuned,credit_g,1,3,imbalance_only,LightGBM,tuned,0.0,0.0,0.8,0.2323,656,0,0.756,0.6352380952380953,0.6468190555594154,0.7253664976030014,0.35303727313713107,0.3333333333333333
credit_g__seed1__setting4__LogisticRegression__default,credit_g,1,4,noise_missing,LogisticRegression,default,0.2,0.2,natural,0.0582,750,150,0.732,0.6142857142857143,0.6216826651609261,0.703399209486166,0.2857142857142857,0.32
credit_g__seed1__setting4__LogisticRegression__tuned,credit_g,1,4,noise_missing,LogisticRegression,tuned,0.2,0.2,natural,0.0573,750,150,0.732,0.6142857142857143,0.6216826651609261,0.703399209486166,0.2857142857142857,0.32
credit_g__seed1__setting4__RandomForest__default,credit_g,1,4,noise_missing,RandomForest,default,0.2,0.2,natural,0.6504,750,150,0.72,0.5828571428571429,0.5809788334450723,0.6775213102193276,0.23041285271616133,0.24
credit_g__seed1__setting4__RandomForest__tuned,credit_g,1,4,noise_missing,RandomForest,tuned,0.2,0.2,natural,0.6516,750,150,0.704,0.56,0.5507964257964257,0.6557303807303807,0.17172588621660795,0.2
credit_g__seed1__setting4__XGBoost__default,credit_g,1,4,noise_missing,XGBoost,default,0.2,0.2,natural,0.2997,750,150,0.692,0.5895238095238096,0.5936332355238437,0.6736062147727512,0.20215474485289942,0.3333333333333333
credit_g__seed1__setting4__XGBoost__tuned,credit_g,1,4,noise_missing,XGBoost,tuned,0.2,0.2,natural,0.2205,750,150,0.672,0.579047619047619,0.5820079928227714,0.659587309354865,0.170618357015847,0.3466666666666667
credit_g__seed1__setting4__LightGBM__default,credit_g,1,4,noise_missing,LightGBM,default,0.2,0.2,natural,0.2312,750,150,0.704,0.6247619047619047,0.6296741132196333,0.696036512130675,0.26337258738389585,0.4266666666666667
credit_g__seed1__setting4__LightGBM__tuned,credit_g,1,4,noise_missing,LightGBM,tuned,0.2,0.2,natural,0.2597,750,150,0.708,0.6276190476190476,0.6330256781484386,0.6993746355392009,0.27084472498486895,0.4266666666666667
credit_g__seed1__setting5__LogisticRegression__default,credit_g,1,5,noise_imbalance,LogisticRegression,default,0.2,0.0,0.8,0.0568,586,150,0.728,0.5580952380952381,0.5311120917917034,0.6526478375992938,0.23981389259240868,0.13333333333333333
credit_g__seed1__setting5__LogisticRegression__tuned,credit_g,1,5,noise_imbalance,LogisticRegression,tuned,0.2,0.0,0.8,0.0564,586,150,0.728,0.5580952380952381,0.5311120917917034,0.6526478375992938,0.23981389259240868,0.13333333333333333
credit_g__seed1__setting5__RandomForest__default,credit_g,1,5,noise_imbalance,RandomForest,default,0.2,0.0,0.8,0.6487,586,150,0.716,0.5304761904761905,0.4770028580688883,0.618421285247061,0.1825029095544413,0.06666666666666667
credit_g__seed1__setting5__RandomForest__tuned,credit_g,1,5,noise_imbalance,RandomForest,tuned,0.2,0.0,0.8,0.6447,586,150,0.708,0.520952380952381,0.4622705442116739,0.6076725890568373,0.12547075031867838,0.05333333333333334
credit_g__seed1__setting5__XGBoost__default,credit_g,1,5,noise_imbalance,XGBoost,default,0.2,0.0,0.8,0.1791,586,150,0.708,0.5438095238095239,0.5178462920398405,0.6389633034794325,0.15533450554067899,0.13333333333333333
credit_g__seed1__setting5__XGBoost__tuned,credit_g,1,5,noise_imbalance,XGBoost,tuned,0.2,0.0,0.8,0.1971,586,150,0.712,0.5580952380952381,0.5431008224185196,0.6542187024063356,0.1842227839589021,0.17333333333333334
credit_g__seed1__setting5__LightGBM__default,credit_g,1,5,noise_imbalance,LightGBM,default,0.2,0.0,0.8,0.207,586,150,0.676,0.5057142857142857,0.46500752952365854,0.5993976381073155,0.020261022461827694,0.08
credit_g__seed1__setting5__LightGBM__tuned,credit_g,1,5,noise_imbalance,LightGBM,tuned,0.2,0.0,0.8,0.209,586,150,0.7,0.5495238095238095,0.5347279088811137,0.6456487754038562,0.1486904285332952,0.17333333333333334
credit_g__seed1__setting6__LogisticRegression__default,credit_g,1,6,missing_imbalance,LogisticRegression,default,0.0,0.2,0.8,0.0584,656,0,0.728,0.580952380952381,0.575,0.677,0.2473136089341247,0.21333333333333335
credit_g__seed1__setting6__LogisticRegression__tuned,credit_g,1,6,missing_imbalance,LogisticRegression,tuned,0.0,0.2,0.8,0.057,656,0,0.728,0.580952380952381,0.575,0.677,0.2473136089341247,0.21333333333333335
credit_g__seed1__setting6__RandomForest__default,credit_g,1,6,missing_imbalance,RandomForest,default,0.0,0.2,0.8,0.6627,656,0,0.712,0.5276190476190477,0.47485120784222196,0.6160112031742327,0.15343915343915343,0.06666666666666667
credit_g__seed1__setting6__RandomForest__tuned,credit_g,1,6,missing_imbalance,RandomForest,tuned,0.0,0.2,0.8,0.6535,656,0,0.72,0.5371428571428571,0.48943867429104915,0.6266775586416151,0.20634920634920634,0.08
credit_g__seed1__setting6__XGBoost__default,credit_g,1,6,missing_imbalance,XGBoost,default,0.0,0.2,0.8,0.1866,656,0,0.728,0.5733333333333334,0.5616749174917491,0.6696782178217822,0.24230015350019957,0.18666666666666668
credit_g__seed1__setting6__XGBoost__tuned,credit_g,1,6,missing_imbalance,XGBoost,tuned,0.0,0.2,0.8,0.1985,656,0,0.732,0.5914285714285714,0.5903744100168742,0.6867183487809053,0.2657088885573012,0.24
credit_g__seed1__setting6__LightGBM__default,credit_g,1,6,missing_imbalance,LightGBM,default,0.0,0.2,0.8,0.2103,656,0,0.744,0.6,0.6,0.696,0.30550504633038933,0.24
credit_g__seed1__setting6__LightGBM__tuned,credit_g,1,6,missing_imbalance,LightGBM,tuned,0.0,0.2,0.8,0.2349,656,0,0.76,0.6304761904761904,0.6408390000957762,0.7235896944737095,0.3628340324380931,0.30666666666666664
credit_g__seed1__setting7__LogisticRegression__default,credit_g,1,7,all_three,LogisticRegression,default,0.2,0.2,0.8,0.0569,604,150,0.688,0.5066666666666666,0.4523087293562521,0.5960229187731716,0.02979155001657364,0.05333333333333334
credit_g__seed1__setting7__LogisticRegression__tuned,credit_g,1,7,all_three,LogisticRegression,tuned,0.2,0.2,0.8,0.0569,604,150,0.688,0.5066666666666666,0.4523087293562521,0.5960229187731716,0.02979155001657364,0.05333333333333334
credit_g__seed1__setting7__RandomForest__default,credit_g,1,7,all_three,RandomForest,default,0.2,0.2,0.8,0.6685,604,150,0.704,0.5066666666666667,0.42589374379344586,0.5857249255213506,0.09680297825858594,0.013333333333333334
credit_g__seed1__setting7__RandomForest__tuned,credit_g,1,7,all_three,RandomForest,tuned,0.2,0.2,0.8,0.6627,604,150,0.7,0.5,0.4117647058823529,0.5764705882352942,0.0,0.0
credit_g__seed1__setting7__XGBoost__default,credit_g,1,7,all_three,XGBoost,default,0.2,0.2,0.8,0.1833,604,150,0.7,0.5228571428571429,0.4781664857643817,0.6142606662770309,0.09799919151000505,0.08
credit_g__seed1__setting7__XGBoost__tuned,credit_g,1,7,all_three,XGBoost,tuned,0.2,0.2,0.8,0.2019,604,150,0.696,0.5276190476190477,0.49381926683716965,0.6217817561807332,0.10055089239298055,0.10666666666666667
credit_g__seed1__setting7__LightGBM__default,credit_g,1,7,all_three,LightGBM,default,0.2,0.2,0.8,0.1867,604,150,0.688,0.5257142857142857,0.4972153465346535,0.6211014851485149,0.08496239148708297,0.12
credit_g__seed1__setting7__LightGBM__tuned,credit_g,1,7,all_three,LightGBM,tuned,0.2,0.2,0.8,0.2115,604,150,0.68,0.5276190476190477,0.507340624692088,0.6240023647650015,0.08155564690568921,0.14666666666666667
credit_g__seed2__setting0__LogisticRegression__default,credit_g,2,0,clean,LogisticRegression,default,0.0,0.0,natural,0.0586,750,0,0.716,0.6409523809523809,0.6462663664082584,0.7090894597341516,0.29600947245468023,0.4533333333333333
credit_g__seed2__setting0__LogisticRegression__tuned,credit_g,2,0,clean,LogisticRegression,tuned,0.0,0.0,natural,0.0564,750,0,0.716,0.6409523809523809,0.6462663664082584,0.7090894597341516,0.29600947245468023,0.4533333333333333
credit_g__seed2__setting0__RandomForest__default,credit_g,2,0,clean,RandomForest,default,0.0,0.0,natural,0.6443,750,0,0.756,0.6504761904761904,0.6636449855532764,0.7341449965813097,0.362149167473203,0.38666666666666666
credit_g__seed2__setting0__RandomForest__tuned,credit_g,2,0,clean,RandomForest,tuned,0.0,0.0,natural,0.638,750,0,0.752,0.64,0.6520294540229885,0.7266343390804597,0.3465314182101606,0.36
credit_g__seed2__setting0__XGBoost__default,credit_g,2,0,clean,XGBoost,default,0.0,0.0,natural,0.1965,750,0,0.72,0.6361904761904762,0.6431775548487073,0.7094038006687872,0.29395692835260384,0.4266666666666667
credit_g__seed2__setting0__XGBoost__tuned,credit_g,2,0,clean,XGBoost,tuned,0.0,0.0,natural,0.2136,750,0,0.724,0.6390476190476191,0.6465960541681178,0.7127532728278461,0.30191076408282463,0.4266666666666667
credit_g__seed2__setting0__LightGBM__default,credit_g,2,0,clean,LightGBM,default,0.0,0.0,natural,0.2396,750,0,0.748,0.6676190476190476,0.6773268320665424,0.7377312491036857,0.36394722245600775,0.4666666666666667
credit_g__seed2__setting0__LightGBM__tuned,credit_g,2,0,clean,LightGBM,tuned,0.0,0.0,natural,0.1721,750,0,0.74,0.6619047619047619,0.6702181633688482,0.7308980213089802,0.3474456257081473,0.4666666666666667
credit_g__seed2__setting1__LogisticRegression__default,credit_g,2,1,noise_only,LogisticRegression,default,0.2,0.0,natural,0.0563,750,150,0.66,0.5971428571428572,0.5967665420596217,0.6606387217973776,0.1935570988920354,0.44
credit_g__seed2__setting1__LogisticRegression__tuned,credit_g,2,1,noise_only,LogisticRegression,tuned,0.2,0.0,natural,0.0565,750,150,0.66,0.5971428571428572,0.5967665420596217,0.6606387217973776,0.1935570988920354,0.44
credit_g__seed2__setting1__RandomForest__default,credit_g,2,1,noise_only,RandomForest,default,0.2,0.0,natural,0.6508,750,150,0.732,0.6371428571428572,0.6464081400012666,0.7159950180490173,0.3096838644555055,0.4
credit_g__seed2__setting1__RandomForest__tuned,credit_g,2,1,noise_only,RandomForest,tuned,0.2,0.0,natural,0.6571,750,150,0.708,0.6047619047619048,0.6106666666666667,0.6885333333333333,0.2400396792595916,0.3466666666666667
credit_g__seed2__setting1__XGBoost__default,credit_g,2,1,noise_only,XGBoost,default,0.2,0.0,natural,0.2042,750,150,0.696,0.6190476190476191,0.623015873015873,0.6893650793650793,0.24874698365017792,0.4266666666666667
credit_g__seed2__setting1__XGBoost__tuned,credit_g,2,1,noise_only,XGBoost,tuned,0.2,0.0,natural,0.232,750,150,0.7,0.6333333333333333,0.6357455075279261,0.6969402622632347,0.2721655269759087,0.4666666666666667
credit_g__seed2__setting1__LightGBM__default,credit_g,2,1,noise_only,LightGBM,default,0.2,0.0,natural,0.2312,750,150,0.716,0.6523809523809524,0.6551724137931034,0.7131034482758621,0.31104631654389564,0.49333333333333335
credit_g__seed2__setting1__LightGBM__tuned,credit_g,2,1,noise_only,LightGBM,tuned,0.2,0.0,natural,0.1711,750,150,0.708,0.6542857142857144,0.6536936184747338,0.7085485493083361,0.30741421588735035,0.52
credit_g__seed2__setting2__LogisticRegression__default,credit_g,2,2,missing_only,LogisticRegression,default,0.0,0.2,natural,0.0586,750,0,0.672,0.56,0.560312285518188,0.6489533287577214,0.13852712896188304,0.28
credit_g__seed2__setting2__LogisticRegression__tuned,credit_g,2,2,missing_only,LogisticRegression,tuned,0.0,0.2,natural,0.0574,750,0,0.672,0.56,0.560312285518188,0.6489533287577214,0.13852712896188304,0.28
credit_g__seed2__setting2__RandomForest__default,credit_g,2,2,missing_only,RandomForest,default,0.0,0.2,natural,0.6681,750,0,0.7,0.5647619047619047,0.5600553743635468,0.6593068819071307,0.17315416054977326,0.22666666666666666
credit_g__seed2__setting2__RandomForest__tuned,credit_g,2,2,missing_only,RandomForest,tuned,0.0,0.2,natural,0.6559,750,0,0.704,0.5561904761904762,0.5442900778401814,0.6522021874076264,0.1659235574977815,0.18666666666666668
credit_g__seed2__setting2__XGBoost__default,credit_g,2,2,missing_only,XGBoost,default,0.0,0.2,natural,0.218,750,0,0.692,0.5819047619047619,0.5848698540035798,0.6692242996700525,0.19058666056327586,0.30666666666666664
credit_g__seed2__setting2__XGBoost__tuned,credit_g,2,2,missing_only,XGBoost,tuned,0.0,0.2,natural,0.2419,750,0,0.684,0.58,0.583078254628359,0.6651284541174981,0.1806489209323782,0.32
credit_g__seed2__setting2__LightGBM__default,credit_g,2,2,missing_only,LightGBM,default,0.0,0.2,natural,0.2818,750,0,0.692,0.5895238095238096,0.5936332355238437,0.6736062147727512,0.20215474485289942,0.3333333333333333
credit_g__seed2__setting2__LightGBM__tuned,credit_g,2,2,missing_only,LightGBM,tuned,0.0,0.2,natural,0.1752,750,0,0.672,0.5638095238095238,0.5649775061539768,0.6512859689330278,0.14512877486193385,0.29333333333333333
credit_g__seed2__setting3__LogisticRegression__default,credit_g,2,3,imbalance_only,LogisticRegression,default,0.0,0.0,0.8,0.058,656,0,0.72,0.5904761904761905,0.592074592074592,0.6834498834498834,0.23897953171695505,0.26666666666666666
credit_g__seed2__setting3__LogisticRegression__tuned,credit_g,2,3,imbalance_only,LogisticRegression,tuned,0.0,0.0,0.8,0.0575,656,0,0.72,0.5904761904761905,0.592074592074592,0.6834498834498834,0.23897953171695505,0.26666666666666666
credit_g__seed2__setting3__RandomForest__default,credit_g,2,3,imbalance_only,RandomForest,default,0.0,0.0,0.8,0.653,656,0,0.724,0.5514285714285714,0.5199131669032312,0.6451198129748685,0.22049818089751136,0.12
credit_g__seed2__setting3__RandomForest__tuned,credit_g,2,3,imbalance_only,RandomForest,tuned,0.0,0.0,0.8,0.6313,656,0,0.744,0.5847619047619048,0.5737425404944587,0.6815004262574595,0.3085872214819058,0.18666666666666668
credit_g__seed2__setting3__XGBoost__default,credit_g,2,3,imbalance_only,XGBoost,default,0.0,0.0,0.8,0.1881,656,0,0.736,0.5980952380952381,0.5993589743589743,0.692948717948718,0.2807581949255654,0.25333333333333335
credit_g__seed2__setting3__XGBoost__tuned,credit_g,2,3,imbalance_only,XGBoost,tuned,0.0,0.0,0.8,0.2028,656,0,0.732,0.599047619047619,0.6016741575705691,0.6928111103184228,0.2717192805255988,0.26666666666666666
credit_g__seed2__setting3__LightGBM__default,credit_g,2,3,imbalance_only,LightGBM,default,0.0,0.0,0.8,0.2044,656,0,0.732,0.6028571428571429,0.6069828010981018,0.69564748117037,0.2750095491084634,0.28
credit_g__seed2__setting3__LightGBM__tuned,credit_g,2,3,imbalance_only,LightGBM,tuned,0.0,0.0,0.8,0.1583,656,0,0.736,0.6095238095238096,0.6153846153846154,0.7015384615384616,0.28929101207841923,0.29333333333333333
credit_g__seed2__setting4__LogisticRegression__default,credit_g,2,4,noise_missing,LogisticRegression,default,0.2,0.2,natural,0.0576,750,150,0.684,0.599047619047619,0.6028634051195432,0.6746657014739298,0.2102078462569132,0.38666666666666666
credit_g__seed2__setting4__LogisticRegression__tuned,credit_g,2,4,noise_missing,LogisticRegression,tuned,0.2,0.2,natural,0.0583,750,150,0.684,0.599047619047619,0.6028634051195432,0.6746657014739298,0.2102078462569132,0.38666666666666666
credit_g__seed2__setting4__RandomForest__default,credit_g,2,4,noise_missing,RandomForest,default,0.2,0.2,natural,0.6599,750,150,0.664,0.5733333333333334,0.5757918552036199,0.6531674208144796,0.15648951991798396,0.3466666666666667
credit_g__seed2__setting4__RandomForest__tuned,credit_g,2,4,noise_missing,RandomForest,tuned,0.2,0.2,natural,0.6415,750,150,0.672,0.5714285714285714,0.5738045738045738,0.6556340956340957,0.1580348853102535,0.32
credit_g__seed2__setting4__XGBoost__default,credit_g,2,4,noise_missing,XGBoost,default,0.2,0.2,natural,0.208,750,150,0.62,0.5419047619047619,0.542309841783739,0.6177371798577789,0.08481385037752458,0.3466666666666667
credit_g__seed2__setting4__XGBoost__tuned,credit_g,2,4,noise_missing,XGBoost,tuned,0.2,0.2,natural,0.2233,750,150,0.628,0.5552380952380952,0.5554408306086158,0.6272815923822636,0.11090372987252187,0.37333333333333335
credit_g__seed2__setting4__LightGBM__default,credit_g,2,4,noise_missing,LightGBM,default,0.2,0.2,natural,0.2218,750,150,0.612,0.5514285714285714,0.5496833856381498,0.616690497855193,0.10039741835696103,0.4
credit_g__seed2__setting4__LightGBM__tuned,credit_g,2,4,noise_missing,LightGBM,tuned,0.2,0.2,natural,0.1622,750,150,0.584,0.52,0.5188392923236361,0.5896661484935969,0.038923543065182704,0.36
credit_g__seed2__setting5__LogisticRegression__default,credit_g,2,5,noise_imbalance,LogisticRegression,default,0.2,0.0,0.8,0.0546,571,150,0.684,0.5038095238095238,0.45033536500514876,0.593687901811806,0.016333198585000843,0.05333333333333334
credit_g__seed2__setting5__LogisticRegression__tuned,credit_g,2,5,noise_imbalance,LogisticRegression,tuned,0.2,0.0,0.8,0.0551,571,150,0.684,0.5038095238095238,0.45033536500514876,0.593687901811806,0.016333198585000843,0.05333333333333334
credit_g__seed2__setting5__RandomForest__default,credit_g,2,5,noise_imbalance,RandomForest,default,0.2,0.0,0.8,0.6364,571,150,0.7,0.5076190476190476,0.436242821491927,0.5904867855317358,0.05565225807531214,0.02666666666666667
credit_g__seed2__setting5__RandomForest__tuned,credit_g,2,5,noise_imbalance,RandomForest,tuned,0.2,0.0,0.8,0.6406,571,150,0.7,0.5076190476190476,0.436242821491927,0.5904867855317358,0.05565225807531214,0.02666666666666667
credit_g__seed2__setting5__XGBoost__default,credit_g,2,5,noise_imbalance,XGBoost,default,0.2,0.0,0.8,0.1977,571,150,0.688,0.5257142857142857,0.4972153465346535,0.6211014851485149,0.08496239148708297,0.12
credit_g__seed2__setting5__XGBoost__tuned,credit_g,2,5,noise_imbalance,XGBoost,tuned,0.2,0.0,0.8,0.2133,571,150,0.7,0.5380952380952381,0.5126705653021442,0.6335282651072124,0.12869789041755736,0.13333333333333333
credit_g__seed2__setting5__LightGBM__default,credit_g,2,5,noise_imbalance,LightGBM,default,0.2,0.0,0.8,0.1856,571,150,0.688,0.5295238095238095,0.5050258909533962,0.6254035942735303,0.0936214147987863,0.13333333333333333
credit_g__seed2__setting5__LightGBM__tuned,credit_g,2,5,noise_imbalance,LightGBM,tuned,0.2,0.0,0.8,0.1358,571,150,0.72,0.5752380952380952,0.5689230466055769,0.6710020691693763,0.22216883122584305,0.21333333333333335
credit_g__seed2__setting6__LogisticRegression__default,credit_g,2,6,missing_imbalance,LogisticRegression,default,0.0,0.2,0.8,0.0571,656,0,0.732,0.5876190476190476,0.5843569319337949,0.6834462393607781,0.2630676812512146,0.22666666666666666
credit_g__seed2__setting6__LogisticRegression__tuned,credit_g,2,6,missing_imbalance,LogisticRegression,tuned,0.0,0.2,0.8,0.0564,656,0,0.732,0.5876190476190476,0.5843569319337949,0.6834462393607781,0.2630676812512146,0.22666666666666666
credit_g__seed2__setting6__RandomForest__default,credit_g,2,6,missing_imbalance,RandomForest,default,0.0,0.2,0.8,0.6428,656,0,0.712,0.5238095238095238,0.4642857142857143,0.61,0.15586992159713742,0.05333333333333334
credit_g__seed2__setting6__RandomForest__tuned,credit_g,2,6,missing_imbalance,RandomForest,tuned,0.0,0.2,0.8,0.6512,656,0,0.704,0.5142857142857142,0.44940476190476186,0.5991666666666666,0.09352195295828244,0.04
credit_g__seed2__setting6__XGBoost__default,credit_g,2,6,missing_imbalance,XGBoost,default,0.0,0.2,0.8,0.1947,656,0,0.688,0.5371428571428571,0.5196571090747857,0.6334023056458765,0.10967828376971998,0.16
credit_g__seed2__setting6__XGBoost__tuned,credit_g,2,6,missing_imbalance,XGBoost,tuned,0.0,0.2,0.8,0.2047,656,0,0.692,0.5438095238095237,0.5292362622581986,0.6399598933750703,0.1273188424337068,0.17333333333333334
credit_g__seed2__setting6__LightGBM__default,credit_g,2,6,missing_imbalance,LightGBM,default,0.0,0.2,0.8,0.2005,656,0,0.72,0.5752380952380952,0.5689230466055769,0.6710020691693763,0.22216883122584305,0.21333333333333335
credit_g__seed2__setting6__LightGBM__tuned,credit_g,2,6,missing_imbalance,LightGBM,tuned,0.0,0.2,0.8,0.1515,656,0,0.704,0.56,0.5507964257964257,0.6557303807303807,0.17172588621660795,0.2
credit_g__seed2__setting7__LogisticRegression__default,credit_g,2,7,all_three,LogisticRegression,default,0.2,0.2,0.8,0.058,574,150,0.716,0.5380952380952381,0.4968107725017718,0.629652728561304,0.1781741612749496,0.09333333333333334
credit_g__seed2__setting7__LogisticRegression__tuned,credit_g,2,7,all_three,LogisticRegression,tuned,0.2,0.2,0.8,0.0571,574,150,0.716,0.5380952380952381,0.4968107725017718,0.629652728561304,0.1781741612749496,0.09333333333333334
credit_g__seed2__setting7__RandomForest__default,credit_g,2,7,all_three,RandomForest,default,0.2,0.2,0.8,0.6704,574,150,0.712,0.52,0.45315348158950053,0.6036456434560701,0.16834512458535864,0.04
