run_key,experiment,dataset_name,seed,setting_id,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
xgb__vehicle__seed2__setting43__XGBoost,xgboost_full,vehicle,2,43,XGBoost,0.2,0.2,0.9,noise_then_imbalance,symmetric,mean,196,212,0.1535,0.2735849056603773,0.2695454545454545,0.140283893335528,0.1409632314033448,0.1145140151760516,0.06,,
xgb__vehicle__seed2__setting44__XGBoost,xgboost_full,vehicle,2,44,XGBoost,0.2,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2672,0.660377358490566,0.6618261228638587,0.655910905332152,0.6554715039821141,0.548550385301101,0.82,,
xgb__vehicle__seed2__setting45__XGBoost,xgboost_full,vehicle,2,45,XGBoost,0.2,0.3,0.7,noise_then_imbalance,symmetric,mean,250,212,0.1986,0.3679245283018867,0.3645213137665968,0.3065767443610436,0.3070595079509931,0.2577472660617756,0.22,,
xgb__vehicle__seed2__setting46__XGBoost,xgboost_full,vehicle,2,46,XGBoost,0.2,0.3,0.8,noise_then_imbalance,symmetric,mean,209,212,0.1828,0.3113207547169811,0.3070202020202019,0.2246134437471695,0.2262539656576186,0.1572807582909822,0.12,,
xgb__vehicle__seed2__setting47__XGBoost,xgboost_full,vehicle,2,47,XGBoost,0.2,0.3,0.9,noise_then_imbalance,symmetric,mean,188,212,0.1666,0.2830188679245283,0.2777272727272727,0.1553167420814479,0.158293491562082,0.1389851423454122,0.02,,
xgb__vehicle__seed2__setting48__XGBoost,xgboost_full,vehicle,2,48,XGBoost,0.3,0.0,natural,noise_then_imbalance,symmetric,mean,634,212,0.3708,0.7169811320754716,0.7176141922368336,0.7141549081750475,0.7137168643002343,0.6228773579322342,0.86,,
xgb__vehicle__seed2__setting49__XGBoost,xgboost_full,vehicle,2,49,XGBoost,0.3,0.0,0.7,noise_then_imbalance,symmetric,mean,251,212,0.2078,0.3632075471698113,0.3571634584842132,0.2963330294176065,0.296512358208594,0.1867653318193769,0.24,,
xgb__vehicle__seed2__setting50__XGBoost,xgboost_full,vehicle,2,50,XGBoost,0.3,0.0,0.8,noise_then_imbalance,symmetric,mean,242,212,0.1943,0.3254716981132075,0.3204545454545455,0.229565934065934,0.2319794733568318,0.2176407645583097,0.1,,
xgb__vehicle__seed2__setting51__XGBoost,xgboost_full,vehicle,2,51,XGBoost,0.3,0.0,0.9,noise_then_imbalance,symmetric,mean,184,212,0.1503,0.3396226415094339,0.3318181818181818,0.2321586389748122,0.2388651731296742,0.2475862712852597,0.0,,
xgb__vehicle__seed2__setting52__XGBoost,xgboost_full,vehicle,2,52,XGBoost,0.3,0.1,natural,noise_then_imbalance,symmetric,mean,634,212,0.2768,0.6367924528301887,0.637955021917286,0.6355199880629648,0.634968562364782,0.5161472283337459,0.8,,
xgb__vehicle__seed2__setting53__XGBoost,xgboost_full,vehicle,2,53,XGBoost,0.3,0.1,0.7,noise_then_imbalance,symmetric,mean,239,212,0.2019,0.3773584905660377,0.3692278127183787,0.3055534306302957,0.3081967447685604,0.2236940476495359,0.16,,
xgb__vehicle__seed2__setting54__XGBoost,xgboost_full,vehicle,2,54,XGBoost,0.3,0.1,0.8,noise_then_imbalance,symmetric,mean,212,212,0.1884,0.2594339622641509,0.26,0.1200510855683269,0.1190028675389768,0.0582282237977162,0.04,,
xgb__vehicle__seed2__setting55__XGBoost,xgboost_full,vehicle,2,55,XGBoost,0.3,0.1,0.9,noise_then_imbalance,symmetric,mean,187,212,0.1497,0.3018867924528302,0.2959090909090909,0.1858102375565611,0.1899170526338256,0.1728958777872606,0.02,,
xgb__vehicle__seed2__setting56__XGBoost,xgboost_full,vehicle,2,56,XGBoost,0.3,0.2,natural,noise_then_imbalance,symmetric,mean,634,212,0.2781,0.6320754716981132,0.6319439679817038,0.628039961563989,0.626766829445902,0.5109572000156665,0.72,,
xgb__vehicle__seed2__setting57__XGBoost,xgboost_full,vehicle,2,57,XGBoost,0.3,0.2,0.7,noise_then_imbalance,symmetric,mean,233,212,0.2066,0.3679245283018867,0.3659996188298075,0.3113651370089138,0.3102681491316198,0.2525525904142661,0.3,,
xgb__vehicle__seed2__setting58__XGBoost,xgboost_full,vehicle,2,58,XGBoost,0.3,0.2,0.8,noise_then_imbalance,symmetric,mean,207,212,0.183,0.3018867924528302,0.2924947589098532,0.1844607403289497,0.1886886119474129,0.100719856765311,0.04,,
xgb__vehicle__seed2__setting59__XGBoost,xgboost_full,vehicle,2,59,XGBoost,0.3,0.2,0.9,noise_then_imbalance,symmetric,mean,184,212,0.1457,0.2688679245283019,0.2824137602439489,0.1599320270372902,0.155450303861426,0.1229167117299213,1.0,,
xgb__vehicle__seed2__setting60__XGBoost,xgboost_full,vehicle,2,60,XGBoost,0.3,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2704,0.6981132075471698,0.6971259767486182,0.6948875395124952,0.6950293920210547,0.5978302549817013,0.74,,
xgb__vehicle__seed2__setting61__XGBoost,xgboost_full,vehicle,2,61,XGBoost,0.3,0.3,0.7,noise_then_imbalance,symmetric,mean,251,212,0.2115,0.3584905660377358,0.3534438726891556,0.2978372797687858,0.3006230740403083,0.2356106405191144,0.14,,
xgb__vehicle__seed2__setting62__XGBoost,xgboost_full,vehicle,2,62,XGBoost,0.3,0.3,0.8,noise_then_imbalance,symmetric,mean,210,212,0.186,0.2971698113207547,0.3098611905215679,0.2080563430434008,0.2048182111118604,0.172425216700531,1.0,,
xgb__vehicle__seed2__setting63__XGBoost,xgboost_full,vehicle,2,63,XGBoost,0.3,0.3,0.9,noise_then_imbalance,symmetric,mean,189,212,0.1463,0.2735849056603773,0.2681818181818182,0.1373465809468147,0.1405776165323158,0.1013437090534633,0.0,,
xgb__vehicle__seed3__setting0__XGBoost,xgboost_full,vehicle,3,0,XGBoost,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,634,212,0.2504,0.7311320754716981,0.7328340003811702,0.7274992864278578,0.726226266994461,0.6423609457946434,0.96,,
xgb__vehicle__seed3__setting1__XGBoost,xgboost_full,vehicle,3,1,XGBoost,0.0,0.0,0.7,noise_then_imbalance,symmetric,mean,233,212,0.1707,0.6273584905660378,0.6281484657899752,0.6017726220923152,0.5994831369791559,0.5126096775304857,0.84,,
xgb__vehicle__seed3__setting2__XGBoost,xgboost_full,vehicle,3,2,XGBoost,0.0,0.0,0.8,noise_then_imbalance,symmetric,mean,204,212,0.1527,0.5377358490566038,0.533910170891303,0.5169346496166248,0.5179983260916996,0.3880805176000462,0.52,,
xgb__vehicle__seed3__setting3__XGBoost,xgboost_full,vehicle,3,3,XGBoost,0.0,0.0,0.9,noise_then_imbalance,symmetric,mean,181,212,0.1463,0.5,0.4963976240391334,0.4624107237568352,0.461709954280631,0.3573476268587298,0.48,,
xgb__vehicle__seed3__setting4__XGBoost,xgboost_full,vehicle,3,4,XGBoost,0.0,0.1,natural,noise_then_imbalance,symmetric,mean,634,212,0.2655,0.7216981132075472,0.7233695445016199,0.7146922132903442,0.7136692604599499,0.6325398852803128,0.94,,
xgb__vehicle__seed3__setting5__XGBoost,xgboost_full,vehicle,3,5,XGBoost,0.0,0.1,0.7,noise_then_imbalance,symmetric,mean,233,212,0.1751,0.6179245283018868,0.6155768375579697,0.5906840090003141,0.5898278719889356,0.5045843271373325,0.68,,
xgb__vehicle__seed3__setting6__XGBoost,xgboost_full,vehicle,3,6,XGBoost,0.0,0.1,0.8,noise_then_imbalance,symmetric,mean,204,212,0.1656,0.5613207547169812,0.558214535290007,0.5123714756478313,0.5120409607147518,0.4342675877573184,0.62,,
xgb__vehicle__seed3__setting7__XGBoost,xgboost_full,vehicle,3,7,XGBoost,0.0,0.1,0.9,noise_then_imbalance,symmetric,mean,181,212,0.1233,0.3820754716981132,0.3708944793850454,0.279235347985348,0.2861898714493054,0.2181038551724813,0.0,,
xgb__vehicle__seed3__setting8__XGBoost,xgboost_full,vehicle,3,8,XGBoost,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,634,212,0.2551,0.6698113207547169,0.6718921923638905,0.6655550203800614,0.6640350619365339,0.5621733382823195,0.92,,
xgb__vehicle__seed3__setting9__XGBoost,xgboost_full,vehicle,3,9,XGBoost,0.0,0.2,0.7,noise_then_imbalance,symmetric,mean,233,212,0.197,0.5943396226415094,0.593889206530716,0.5688947969772419,0.5666825661018635,0.4749039590571363,0.74,,
xgb__vehicle__seed3__setting10__XGBoost,xgboost_full,vehicle,3,10,XGBoost,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,204,212,0.1588,0.5047169811320755,0.503616669843085,0.4576624041765794,0.4560291790732123,0.3560506240133905,0.62,,
xgb__vehicle__seed3__setting11__XGBoost,xgboost_full,vehicle,3,11,XGBoost,0.0,0.2,0.9,noise_then_imbalance,symmetric,mean,181,212,0.1277,0.4339622641509434,0.427941998602376,0.3819142406098928,0.3823859763154267,0.3043995045604956,0.34,,
xgb__vehicle__seed3__setting12__XGBoost,xgboost_full,vehicle,3,12,XGBoost,0.0,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2548,0.6792452830188679,0.681609173495966,0.6631875885552356,0.6625603070317275,0.5790803375068883,0.94,,
xgb__vehicle__seed3__setting13__XGBoost,xgboost_full,vehicle,3,13,XGBoost,0.0,0.3,0.7,noise_then_imbalance,symmetric,mean,233,212,0.1863,0.5188679245283019,0.516957308938441,0.4826387721099528,0.4814443536855487,0.3806854946432245,0.6,,
xgb__vehicle__seed3__setting14__XGBoost,xgboost_full,vehicle,3,14,XGBoost,0.0,0.3,0.8,noise_then_imbalance,symmetric,mean,204,212,0.164,0.490566037735849,0.4846960167714884,0.441063139664433,0.4409805524691575,0.3624062934714097,0.4,,
xgb__vehicle__seed3__setting15__XGBoost,xgboost_full,vehicle,3,15,XGBoost,0.0,0.3,0.9,noise_then_imbalance,symmetric,mean,181,212,0.1555,0.3349056603773584,0.3291509433962264,0.2334592084440975,0.2324689599037273,0.1850625344678182,0.26,,
xgb__vehicle__seed3__setting16__XGBoost,xgboost_full,vehicle,3,16,XGBoost,0.1,0.0,natural,noise_then_imbalance,symmetric,mean,634,212,0.2601,0.7216981132075472,0.7239419350740106,0.7132972570343566,0.7115285957680944,0.6307307468357286,0.98,,
xgb__vehicle__seed3__setting17__XGBoost,xgboost_full,vehicle,3,17,XGBoost,0.1,0.0,0.7,noise_then_imbalance,symmetric,mean,247,212,0.1939,0.5518867924528302,0.5498497554157932,0.5238543129453372,0.5219637147937599,0.4185044140160526,0.64,,
xgb__vehicle__seed3__setting18__XGBoost,xgboost_full,vehicle,3,18,XGBoost,0.1,0.0,0.8,noise_then_imbalance,symmetric,mean,206,212,0.1623,0.4481132075471698,0.4423969252271139,0.3874974257693152,0.3875919134918352,0.3111651938990449,0.38,,
xgb__vehicle__seed3__setting19__XGBoost,xgboost_full,vehicle,3,19,XGBoost,0.1,0.0,0.9,noise_then_imbalance,symmetric,mean,187,212,0.1468,0.320754716981132,0.3209090909090909,0.2298839285714285,0.2295048854447439,0.2233185207881847,0.12,,
xgb__vehicle__seed3__setting20__XGBoost,xgboost_full,vehicle,3,20,XGBoost,0.1,0.1,natural,noise_then_imbalance,symmetric,mean,634,212,0.2728,0.6650943396226415,0.6667206657772695,0.6568750955543409,0.6557748054722067,0.5562214501408701,0.9,,
xgb__vehicle__seed3__setting21__XGBoost,xgboost_full,vehicle,3,21,XGBoost,0.1,0.1,0.7,noise_then_imbalance,symmetric,mean,237,212,0.1982,0.5047169811320755,0.4998043326345213,0.466055249944221,0.4677731274133704,0.4385470444198859,0.38,,
xgb__vehicle__seed3__setting22__XGBoost,xgboost_full,vehicle,3,22,XGBoost,0.1,0.1,0.8,noise_then_imbalance,symmetric,mean,211,212,0.1786,0.3679245283018867,0.3689193825042882,0.305407586763519,0.3037903360896645,0.2749647774388986,0.24,,
xgb__vehicle__seed3__setting23__XGBoost,xgboost_full,vehicle,3,23,XGBoost,0.1,0.1,0.9,noise_then_imbalance,symmetric,mean,184,212,0.1362,0.3066037735849056,0.3189457467759354,0.2243375311557129,0.2216346879725953,0.1893901262672878,1.0,,
xgb__vehicle__seed3__setting24__XGBoost,xgboost_full,vehicle,3,24,XGBoost,0.1,0.2,natural,noise_then_imbalance,symmetric,mean,634,212,0.2627,0.6792452830188679,0.6814439997458865,0.6677760208190041,0.6664800307930916,0.5740941925660052,0.94,,
xgb__vehicle__seed3__setting25__XGBoost,xgboost_full,vehicle,3,25,XGBoost,0.1,0.2,0.7,noise_then_imbalance,symmetric,mean,239,212,0.1972,0.4716981132075472,0.4678146242297186,0.4301409824000185,0.4309116150955205,0.4036897559437363,0.38,,
xgb__vehicle__seed3__setting26__XGBoost,xgboost_full,vehicle,3,26,XGBoost,0.1,0.2,0.8,noise_then_imbalance,symmetric,mean,210,212,0.1716,0.3726415094339622,0.370566037735849,0.3001100715465052,0.3025342415966605,0.2630872127308186,0.12,,
xgb__vehicle__seed3__setting27__XGBoost,xgboost_full,vehicle,3,27,XGBoost,0.1,0.2,0.9,noise_then_imbalance,symmetric,mean,184,212,0.1389,0.2924528301886792,0.2836058700209644,0.1710478276743337,0.1741434003595858,0.098180508818062,0.06,,
xgb__vehicle__seed3__setting28__XGBoost,xgboost_full,vehicle,3,28,XGBoost,0.1,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2607,0.660377358490566,0.6625246172415984,0.6533042601684426,0.6523919141591604,0.5488933671306109,0.9,,
xgb__vehicle__seed3__setting29__XGBoost,xgboost_full,vehicle,3,29,XGBoost,0.1,0.3,0.7,noise_then_imbalance,symmetric,mean,244,212,0.1965,0.4433962264150943,0.4372676450034941,0.3936742128795315,0.3948368380676359,0.2979747618215286,0.32,,
xgb__vehicle__seed3__setting30__XGBoost,xgboost_full,vehicle,3,30,XGBoost,0.1,0.3,0.8,noise_then_imbalance,symmetric,mean,200,212,0.183,0.3490566037735849,0.3422117400419287,0.2601119767524438,0.2613302954946706,0.1834799832372695,0.22,,
xgb__vehicle__seed3__setting31__XGBoost,xgboost_full,vehicle,3,31,XGBoost,0.1,0.3,0.9,noise_then_imbalance,symmetric,mean,184,212,0.1459,0.2641509433962264,0.265,0.1293103448275862,0.127738017783561,0.0865410298644956,0.06,,
xgb__vehicle__seed3__setting32__XGBoost,xgboost_full,vehicle,3,32,XGBoost,0.2,0.0,natural,noise_then_imbalance,symmetric,mean,634,212,0.2641,0.7169811320754716,0.7183968616987485,0.7091749492049342,0.7081179669508146,0.6251989930266029,0.94,,
xgb__vehicle__seed3__setting33__XGBoost,xgboost_full,vehicle,3,33,XGBoost,0.2,0.0,0.7,noise_then_imbalance,symmetric,mean,241,212,0.2141,0.5377358490566038,0.535087669144273,0.5155476223832206,0.5135909682735202,0.4179102811552795,0.56,,
xgb__vehicle__seed3__setting34__XGBoost,xgboost_full,vehicle,3,34,XGBoost,0.2,0.0,0.8,noise_then_imbalance,symmetric,mean,215,212,0.2239,0.3632075471698113,0.3594307858458802,0.2656568174265084,0.2639485631156844,0.2065354704879939,0.4,,
xgb__vehicle__seed3__setting35__XGBoost,xgboost_full,vehicle,3,35,XGBoost,0.2,0.0,0.9,noise_then_imbalance,symmetric,mean,194,212,0.1816,0.2547169811320754,0.255,0.1101827094474153,0.1096277704907005,0.0570172082057393,0.02,,
xgb__vehicle__seed3__setting36__XGBoost,xgboost_full,vehicle,3,36,XGBoost,0.2,0.1,natural,noise_then_imbalance,symmetric,mean,634,212,0.2694,0.6933962264150944,0.6950435169303093,0.6892396467823413,0.6879935185939267,0.5938230132838332,0.92,,
xgb__vehicle__seed3__setting37__XGBoost,xgboost_full,vehicle,3,37,XGBoost,0.2,0.1,0.7,noise_then_imbalance,symmetric,mean,234,212,0.1987,0.4575471698113207,0.4556009783368274,0.3977318018768796,0.3948292151684467,0.3239039810504294,0.56,,
xgb__vehicle__seed3__setting38__XGBoost,xgboost_full,vehicle,3,38,XGBoost,0.2,0.1,0.8,noise_then_imbalance,symmetric,mean,225,212,0.1838,0.3726415094339622,0.3672727272727272,0.2954555821644429,0.2981660308505305,0.2764643307408165,0.16,,
xgb__vehicle__seed3__setting39__XGBoost,xgboost_full,vehicle,3,39,XGBoost,0.2,0.1,0.9,noise_then_imbalance,symmetric,mean,183,212,0.1422,0.3254716981132075,0.3188679245283018,0.2178602392925264,0.2183619007735402,0.1591267266466865,0.2,,
xgb__vehicle__seed3__setting40__XGBoost,xgboost_full,vehicle,3,40,XGBoost,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,634,212,0.2795,0.6650943396226415,0.6674973000444698,0.6535786124794746,0.6529700522043561,0.5574704117870662,0.9,,
xgb__vehicle__seed3__setting41__XGBoost,xgboost_full,vehicle,3,41,XGBoost,0.2,0.2,0.7,noise_then_imbalance,symmetric,mean,237,212,0.2191,0.4481132075471698,0.4438110666412553,0.4036754993395509,0.4051713089429113,0.3568676402749012,0.32,,
xgb__vehicle__seed3__setting42__XGBoost,xgboost_full,vehicle,3,42,XGBoost,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,212,212,0.1974,0.3018867924528302,0.2973600787751732,0.1992990151242856,0.2011114120906398,0.1412576194739139,0.08,,
xgb__vehicle__seed3__setting43__XGBoost,xgboost_full,vehicle,3,43,XGBoost,0.2,0.2,0.9,noise_then_imbalance,symmetric,mean,187,212,0.146,0.2594339622641509,0.2545454545454545,0.1115901683867463,0.1138641068738278,0.033637794149193,0.0,,
xgb__vehicle__seed3__setting44__XGBoost,xgboost_full,vehicle,3,44,XGBoost,0.2,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2743,0.6509433962264151,0.6526897909916778,0.6413082699516085,0.6402887823550475,0.5372329663953738,0.86,,
xgb__vehicle__seed3__setting45__XGBoost,xgboost_full,vehicle,3,45,XGBoost,0.2,0.3,0.7,noise_then_imbalance,symmetric,mean,240,212,0.1952,0.3632075471698113,0.3595486309637253,0.2978546441065182,0.2987746019173701,0.2314812614663894,0.22,,
xgb__vehicle__seed3__setting46__XGBoost,xgboost_full,vehicle,3,46,XGBoost,0.2,0.3,0.8,noise_then_imbalance,symmetric,mean,212,212,0.1757,0.3066037735849056,0.3188374309129026,0.2300664843043636,0.2269514112772795,0.1635579222038591,0.98,,
xgb__vehicle__seed3__setting47__XGBoost,xgboost_full,vehicle,3,47,XGBoost,0.2,0.3,0.9,noise_then_imbalance,symmetric,mean,187,212,0.1434,0.2830188679245283,0.2746296296296296,0.150833205049261,0.1531034700599498,0.0899176188758047,0.08,,
xgb__vehicle__seed3__setting48__XGBoost,xgboost_full,vehicle,3,48,XGBoost,0.3,0.0,natural,noise_then_imbalance,symmetric,mean,634,212,0.2759,0.6839622641509434,0.6845616542786355,0.6851898600235813,0.683850888806621,0.5818937392002685,0.84,,
xgb__vehicle__seed3__setting49__XGBoost,xgboost_full,vehicle,3,49,XGBoost,0.3,0.0,0.7,noise_then_imbalance,symmetric,mean,250,212,0.2171,0.4150943396226415,0.408445143256464,0.3644199762627224,0.3647545079384461,0.2868384606013672,0.24,,
xgb__vehicle__seed3__setting50__XGBoost,xgboost_full,vehicle,3,50,XGBoost,0.3,0.0,0.8,noise_then_imbalance,symmetric,mean,212,212,0.1891,0.320754716981132,0.3205355441204498,0.239109044605649,0.239391160702065,0.2096276106218957,0.1,,
xgb__vehicle__seed3__setting51__XGBoost,xgboost_full,vehicle,3,51,XGBoost,0.3,0.0,0.9,noise_then_imbalance,symmetric,mean,186,212,0.1569,0.2877358490566037,0.2792592592592592,0.1618980709447635,0.1641764447909371,0.1107212607739265,0.08,,
xgb__vehicle__seed3__setting52__XGBoost,xgboost_full,vehicle,3,52,XGBoost,0.3,0.1,natural,noise_then_imbalance,symmetric,mean,634,212,0.2706,0.6367924528301887,0.6381653008068102,0.6342580105728773,0.6334269791575489,0.5195354963800592,0.84,,
xgb__vehicle__seed3__setting53__XGBoost,xgboost_full,vehicle,3,53,XGBoost,0.3,0.1,0.7,noise_then_imbalance,symmetric,mean,234,212,0.2026,0.4009433962264151,0.3974737945492662,0.3328960622710623,0.3296986229179625,0.2843690221087038,0.44,,
xgb__vehicle__seed3__setting54__XGBoost,xgboost_full,vehicle,3,54,XGBoost,0.3,0.1,0.8,noise_then_imbalance,symmetric,mean,210,212,0.1859,0.2877358490566037,0.278235499650594,0.1597610352596285,0.1639264395027954,0.0938968047388058,0.02,,
xgb__vehicle__seed3__setting55__XGBoost,xgboost_full,vehicle,3,55,XGBoost,0.3,0.1,0.9,noise_then_imbalance,symmetric,mean,192,212,0.1505,0.2594339622641509,0.2545454545454545,0.1112012987012987,0.1134679000245038,0.0403651088915392,0.0,,
xgb__vehicle__seed3__setting56__XGBoost,xgboost_full,vehicle,3,56,XGBoost,0.3,0.2,natural,noise_then_imbalance,symmetric,mean,634,212,0.2714,0.5990566037735849,0.6009262435677529,0.5932912236240964,0.5924221706782897,0.4692517865002114,0.82,,
xgb__vehicle__seed3__setting57__XGBoost,xgboost_full,vehicle,3,57,XGBoost,0.3,0.2,0.7,noise_then_imbalance,symmetric,mean,240,212,0.2006,0.3867924528301887,0.3808249158249158,0.3156598580327394,0.3190388920321763,0.2966707068782149,0.16,,
xgb__vehicle__seed3__setting58__XGBoost,xgboost_full,vehicle,3,58,XGBoost,0.3,0.2,0.8,noise_then_imbalance,symmetric,mean,210,212,0.1809,0.2830188679245283,0.2964532113588717,0.1891403407690858,0.1841513132831381,0.1196078235976277,0.98,,
xgb__vehicle__seed3__setting59__XGBoost,xgboost_full,vehicle,3,59,XGBoost,0.3,0.2,0.9,noise_then_imbalance,symmetric,mean,191,212,0.1522,0.2688679245283019,0.2593466107617051,0.122582218162066,0.1266964454585518,0.0572893682640097,0.0,,
xgb__vehicle__seed3__setting60__XGBoost,xgboost_full,vehicle,3,60,XGBoost,0.3,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2678,0.6084905660377359,0.6098151324566419,0.6008029847628884,0.5999053360674873,0.4816808071961952,0.8,,
xgb__vehicle__seed3__setting61__XGBoost,xgboost_full,vehicle,3,61,XGBoost,0.3,0.3,0.7,noise_then_imbalance,symmetric,mean,246,212,0.2056,0.3349056603773584,0.3272085636236579,0.2467388243697075,0.2485758187812606,0.1633317615233103,0.16,,
xgb__vehicle__seed3__setting62__XGBoost,xgboost_full,vehicle,3,62,XGBoost,0.3,0.3,0.8,noise_then_imbalance,symmetric,mean,205,212,0.1853,0.2877358490566037,0.2789762403913347,0.1622848952882049,0.1650990898285282,0.0942706714748702,0.06,,
xgb__vehicle__seed3__setting63__XGBoost,xgboost_full,vehicle,3,63,XGBoost,0.3,0.3,0.9,noise_then_imbalance,symmetric,mean,183,212,0.1405,0.2688679245283019,0.2592592592592592,0.1222032113714135,0.126489344266366,0.0513889090719212,0.0,,
xgb__vehicle__seed4__setting0__XGBoost,xgboost_full,vehicle,4,0,XGBoost,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,634,212,0.2564,0.7641509433962265,0.7661959214789403,0.7647651759801293,0.7635676431303304,0.6859864684448064,0.96,,
xgb__vehicle__seed4__setting1__XGBoost,xgboost_full,vehicle,4,1,XGBoost,0.0,0.0,0.7,noise_then_imbalance,symmetric,mean,233,212,0.1982,0.6650943396226415,0.6616310907820342,0.6493782590545425,0.649833909211859,0.6077668500688109,0.64,,
xgb__vehicle__seed4__setting2__XGBoost,xgboost_full,vehicle,4,2,XGBoost,0.0,0.0,0.8,noise_then_imbalance,symmetric,mean,204,212,0.1832,0.5,0.4955177561781335,0.4675715713571786,0.4685525498706172,0.4165184653719662,0.38,,
xgb__vehicle__seed4__setting3__XGBoost,xgboost_full,vehicle,4,3,XGBoost,0.0,0.0,0.9,noise_then_imbalance,symmetric,mean,181,212,0.1479,0.4386792452830189,0.4301715265866209,0.3656814650852323,0.3718332488119732,0.3809842104280883,0.12,,
xgb__vehicle__seed4__setting4__XGBoost,xgboost_full,vehicle,4,4,XGBoost,0.0,0.1,natural,noise_then_imbalance,symmetric,mean,634,212,0.2669,0.7216981132075472,0.7224121720348134,0.7250439474855362,0.7244784450546221,0.6290413897176007,0.86,,
xgb__vehicle__seed4__setting5__XGBoost,xgboost_full,vehicle,4,5,XGBoost,0.0,0.1,0.7,noise_then_imbalance,symmetric,mean,233,212,0.1926,0.5377358490566038,0.5323600787751731,0.484014829897901,0.4863447470178446,0.4631650203308488,0.42,,
xgb__vehicle__seed4__setting6__XGBoost,xgboost_full,vehicle,4,6,XGBoost,0.0,0.1,0.8,noise_then_imbalance,symmetric,mean,204,212,0.1693,0.410377358490566,0.4091782605933549,0.3556855799449104,0.3538036370932913,0.3193880362144609,0.4,,
xgb__vehicle__seed4__setting7__XGBoost,xgboost_full,vehicle,4,7,XGBoost,0.0,0.1,0.9,noise_then_imbalance,symmetric,mean,181,212,0.1401,0.3632075471698113,0.3559090909090909,0.2718187874750166,0.277443968172162,0.2541059627048885,0.06,,
xgb__vehicle__seed4__setting8__XGBoost,xgboost_full,vehicle,4,8,XGBoost,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,634,212,0.2521,0.7264150943396226,0.7285560002541135,0.732553891121666,0.7313673787808808,0.6368319738739058,0.9,,
xgb__vehicle__seed4__setting9__XGBoost,xgboost_full,vehicle,4,9,XGBoost,0.0,0.2,0.7,noise_then_imbalance,symmetric,mean,233,212,0.1927,0.4858490566037736,0.4830735023187853,0.4524051665413934,0.4524811317205471,0.3896015732556346,0.44,,
xgb__vehicle__seed4__setting10__XGBoost,xgboost_full,vehicle,4,10,XGBoost,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,204,212,0.172,0.4433962264150943,0.4398885077186964,0.4002796765749429,0.4008047106365701,0.3727414301350337,0.34,,
xgb__vehicle__seed4__setting11__XGBoost,xgboost_full,vehicle,4,11,XGBoost,0.0,0.2,0.9,noise_then_imbalance,symmetric,mean,181,212,0.1389,0.3018867924528302,0.297958833619211,0.1942571947109152,0.1949546931740542,0.1557324772843416,0.08,,
xgb__vehicle__seed4__setting12__XGBoost,xgboost_full,vehicle,4,12,XGBoost,0.0,0.3,natural,noise_then_imbalance,symmetric,mean,634,212,0.2504,0.6367924528301887,0.6382075471698114,0.6358258758339244,0.635220300176363,0.5164049325983167,0.8,,
xgb__vehicle__seed4__setting13__XGBoost,xgboost_full,vehicle,4,13,XGBoost,0.0,0.3,0.7,noise_then_imbalance,symmetric,mean,233,212,0.187,0.4952830188679245,0.4904577218728162,0.4406244793914748,0.4421847109938661,0.4072165233538953,0.38,,
xgb__vehicle__seed4__setting14__XGBoost,xgboost_full,vehicle,4,14,XGBoost,0.0,0.3,0.8,noise_then_imbalance,symmetric,mean,204,212,0.1725,0.3915094339622642,0.3871075535226478,0.3319637875892793,0.3338876924034948,0.2573544457592592,0.24,,
xgb__vehicle__seed4__setting15__XGBoost,xgboost_full,vehicle,4,15,XGBoost,0.0,0.3,0.9,noise_then_imbalance,symmetric,mean,181,212,0.1464,0.2783018867924528,0.2740909090909091,0.1510120161027976,0.1520506170130492,0.091225019251014,0.06,,
xgb__vehicle__seed4__setting16__XGBoost,xgboost_full,vehicle,4,16,XGBoost,0.1,0.0,natural,noise_then_imbalance,symmetric,mean,634,212,0.2629,0.7547169811320755,0.7559970776951909,0.7567682045243393,0.7559582543922397,0.6730666555815751,0.9,,
xgb__vehicle__seed4__setting17__XGBoost,xgboost_full,vehicle,4,17,XGBoost,0.1,0.0,0.7,noise_then_imbalance,symmetric,mean,249,212,0.1923,0.4858490566037736,0.4873359379963153,0.4555636064987738,0.4515108519173015,0.4164902220274081,0.62,,
