combination,dataset_name,model_name,seed,interaction
missing_imbalance,adult,HistGradientBoosting,0,0.09129165654322824
noise_imbalance,adult,HistGradientBoosting,1,0.02209048198263197
noise_imbalance,adult,HistGradientBoosting,1,0.21221220181892142
noise_imbalance,adult,HistGradientBoosting,1,0.47880180403321504
noise_imbalance,adult,HistGradientBoosting,1,0.12867117809813378
noise_imbalance,adult,HistGradientBoosting,1,0.6694100890978444
noise_imbalance,adult,HistGradientBoosting,1,1.1060252393215153
noise_imbalance,adult,HistGradientBoosting,1,0.6507073961384177
noise_imbalance,adult,HistGradientBoosting,1,1.4572276617653372
noise_imbalance,adult,HistGradientBoosting,1,1.0889134524411532
noise_missing,adult,HistGradientBoosting,1,0.08056151940098277
noise_missing,adult,HistGradientBoosting,1,0.03298728018277397
noise_missing,adult,HistGradientBoosting,1,0.06548832710277175
noise_missing,adult,HistGradientBoosting,1,0.05946900998190574
noise_missing,adult,HistGradientBoosting,1,0.14013467295068338
noise_missing,adult,HistGradientBoosting,1,0.12247558300856798
noise_missing,adult,HistGradientBoosting,1,-0.005467314679246993
noise_missing,adult,HistGradientBoosting,1,-0.04942743592419996
noise_missing,adult,HistGradientBoosting,1,-0.061206353836464444
missing_imbalance,adult,HistGradientBoosting,1,0.011704916593666903
missing_imbalance,adult,HistGradientBoosting,1,0.04766022716771978
missing_imbalance,adult,HistGradientBoosting,1,0.1211296812223831
missing_imbalance,adult,HistGradientBoosting,1,0.026020168333019456
missing_imbalance,adult,HistGradientBoosting,1,0.02591840299704473
missing_imbalance,adult,HistGradientBoosting,1,0.05945798798247115
missing_imbalance,adult,HistGradientBoosting,1,0.022527189770291223
missing_imbalance,adult,HistGradientBoosting,1,0.0950300395787238
missing_imbalance,adult,HistGradientBoosting,1,0.16582047141537826
noise_imbalance,adult,HistGradientBoosting,2,-0.05240995222705669
noise_imbalance,adult,HistGradientBoosting,2,0.11577237939510843
noise_imbalance,adult,HistGradientBoosting,2,0.35683572209446934
noise_imbalance,adult,HistGradientBoosting,2,0.1114017979342552
noise_imbalance,adult,HistGradientBoosting,2,0.550819474790949
noise_imbalance,adult,HistGradientBoosting,2,1.095046891231678
noise_imbalance,adult,HistGradientBoosting,2,0.7187336125207037
noise_imbalance,adult,HistGradientBoosting,2,1.334925071720989
noise_imbalance,adult,HistGradientBoosting,2,1.1829188125939236
noise_missing,adult,HistGradientBoosting,2,-0.0027660915587550683
noise_missing,adult,HistGradientBoosting,2,-0.07788894996280371
noise_missing,adult,HistGradientBoosting,2,0.027021811684437624
noise_missing,adult,HistGradientBoosting,2,0.03473452039086222
noise_missing,adult,HistGradientBoosting,2,0.008400447683969858
noise_missing,adult,HistGradientBoosting,2,0.0019910023765827844
noise_missing,adult,HistGradientBoosting,2,0.021453825757041578
noise_missing,adult,HistGradientBoosting,2,0.10088062052457492
noise_missing,adult,HistGradientBoosting,2,0.20436175837571846
missing_imbalance,adult,HistGradientBoosting,2,0.07875940783688162
missing_imbalance,adult,HistGradientBoosting,2,0.016439601641884183
missing_imbalance,adult,HistGradientBoosting,2,0.048201110098188726
missing_imbalance,adult,HistGradientBoosting,2,-0.05022686919668695
missing_imbalance,adult,HistGradientBoosting,2,-0.006843234650450336
missing_imbalance,adult,HistGradientBoosting,2,0.057873315572770645
missing_imbalance,adult,HistGradientBoosting,2,0.02500236364456776
missing_imbalance,adult,HistGradientBoosting,2,0.02818465494434208
missing_imbalance,adult,HistGradientBoosting,2,0.12398566319351723
noise_imbalance,adult,HistGradientBoosting,3,0.026570571166067092
noise_imbalance,adult,HistGradientBoosting,3,0.21424954634347437
noise_imbalance,adult,HistGradientBoosting,3,0.5016705193781338
noise_imbalance,adult,HistGradientBoosting,3,0.08450511093185731
noise_imbalance,adult,HistGradientBoosting,3,0.5329158918683795
noise_imbalance,adult,HistGradientBoosting,3,1.130667599983571
noise_imbalance,adult,HistGradientBoosting,3,0.6276379612423596
noise_imbalance,adult,HistGradientBoosting,3,1.4351009128428747
noise_imbalance,adult,HistGradientBoosting,3,1.1399953950081727
noise_missing,adult,HistGradientBoosting,3,0.08691325541648176
noise_missing,adult,HistGradientBoosting,3,0.04880011272472751
noise_missing,adult,HistGradientBoosting,3,-0.02953895088794778
noise_missing,adult,HistGradientBoosting,3,0.032592060565316716
noise_missing,adult,HistGradientBoosting,3,-0.011403126574964784
noise_missing,adult,HistGradientBoosting,3,-0.0515143155037161
noise_missing,adult,HistGradientBoosting,3,0.027356152280541668
noise_missing,adult,HistGradientBoosting,3,0.12164174257458349
noise_missing,adult,HistGradientBoosting,3,0.0626069639654403
missing_imbalance,adult,HistGradientBoosting,3,-0.04310081644375874
missing_imbalance,adult,HistGradientBoosting,3,0.04492127920063993
missing_imbalance,adult,HistGradientBoosting,3,0.05517524433310339
missing_imbalance,adult,HistGradientBoosting,3,0.021727100365112717
missing_imbalance,adult,HistGradientBoosting,3,0.004032572437392856
missing_imbalance,adult,HistGradientBoosting,3,0.06953234187162638
missing_imbalance,adult,HistGradientBoosting,3,-0.04771242269215903
missing_imbalance,adult,HistGradientBoosting,3,-0.007785385100583353
missing_imbalance,adult,HistGradientBoosting,3,0.03753273402004087
noise_imbalance,adult,HistGradientBoosting,4,-0.02678133713852815
noise_imbalance,adult,HistGradientBoosting,4,0.14077407339153303
noise_imbalance,adult,HistGradientBoosting,4,0.30765738724865843
noise_imbalance,adult,HistGradientBoosting,4,0.08166190697269249
noise_imbalance,adult,HistGradientBoosting,4,0.562105264578192
noise_imbalance,adult,HistGradientBoosting,4,0.8933339642560766
noise_imbalance,adult,HistGradientBoosting,4,0.6361274160483943
noise_imbalance,adult,HistGradientBoosting,4,1.1928442815991196
noise_imbalance,adult,HistGradientBoosting,4,1.0063739263766913
noise_missing,adult,HistGradientBoosting,4,0.0029856344881513674
noise_missing,adult,HistGradientBoosting,4,0.040328490632089764
noise_missing,adult,HistGradientBoosting,4,0.05629670338823911
noise_missing,adult,HistGradientBoosting,4,-0.03189597624293028
noise_missing,adult,HistGradientBoosting,4,0.0529681524371175
noise_missing,adult,HistGradientBoosting,4,0.02300960993342538
noise_missing,adult,HistGradientBoosting,4,-0.048095547378842696
noise_missing,adult,HistGradientBoosting,4,0.029114933518454844
noise_missing,adult,HistGradientBoosting,4,0.09524685659638843
missing_imbalance,adult,HistGradientBoosting,4,0.02461680510845321
missing_imbalance,adult,HistGradientBoosting,4,-0.042558405777206154
missing_imbalance,adult,HistGradientBoosting,4,-0.06297908442635092
missing_imbalance,adult,HistGradientBoosting,4,0.04012323781558691
missing_imbalance,adult,HistGradientBoosting,4,-0.02082736157303544
missing_imbalance,adult,HistGradientBoosting,4,0.07452976724017424
missing_imbalance,adult,HistGradientBoosting,4,0.07397989013310524
missing_imbalance,adult,HistGradientBoosting,4,0.015815666186372646
missing_imbalance,adult,HistGradientBoosting,4,0.10776546093720774
noise_imbalance,adult,KNN,0,-0.04037285578289973
noise_imbalance,adult,KNN,0,0.07267290095439582
noise_imbalance,adult,KNN,0,0.09072583934436651
noise_imbalance,adult,KNN,0,-0.007061487390463861
noise_imbalance,adult,KNN,0,0.12704756701624254
noise_imbalance,adult,KNN,0,0.31426116628478384
noise_imbalance,adult,KNN,0,0.028970546354848636
noise_imbalance,adult,KNN,0,0.35376355958274897
noise_imbalance,adult,KNN,0,0.25678249253844154
noise_missing,adult,KNN,0,-0.04143663075515158
noise_missing,adult,KNN,0,-0.09269185311830741
noise_missing,adult,KNN,0,-0.02621647020665474
noise_missing,adult,KNN,0,0.004009562265948841
noise_missing,adult,KNN,0,-0.02192058172710154
noise_missing,adult,KNN,0,-0.046862130988890804
noise_missing,adult,KNN,0,-0.06569154480122175
noise_missing,adult,KNN,0,-0.024001694856123468
noise_missing,adult,KNN,0,-0.09664093380614402
missing_imbalance,adult,KNN,0,-0.035679591717362125
missing_imbalance,adult,KNN,0,0.07711156911688943
missing_imbalance,adult,KNN,0,0.053913417400144215
missing_imbalance,adult,KNN,0,0.02418860215263685
missing_imbalance,adult,KNN,0,0.05873505951582447
missing_imbalance,adult,KNN,0,0.11506153662276708
missing_imbalance,adult,KNN,0,0.010432907670834712
missing_imbalance,adult,KNN,0,0.13527389271990164
missing_imbalance,adult,KNN,0,0.051577604385066866
noise_imbalance,adult,KNN,1,-0.0036751278784965535
noise_imbalance,adult,KNN,1,0.03235265887023486
noise_imbalance,adult,KNN,1,0.24993128758955474
noise_imbalance,adult,KNN,1,-0.02086674617636375
noise_imbalance,adult,KNN,1,0.1646138055658357
noise_imbalance,adult,KNN,1,0.3529180037347257
noise_imbalance,adult,KNN,1,-0.033917724629335066
noise_imbalance,adult,KNN,1,0.09261373703647047
noise_imbalance,adult,KNN,1,0.16774204457635644
noise_missing,adult,KNN,1,0.009499266125688188
noise_missing,adult,KNN,1,-0.008486983249215152
noise_missing,adult,KNN,1,0.012169205870061872
noise_missing,adult,KNN,1,0.0456050413912098
noise_missing,adult,KNN,1,-0.08548846577317426
noise_missing,adult,KNN,1,-0.02882933194886017
noise_missing,adult,KNN,1,-0.08028855969973825
noise_missing,adult,KNN,1,-0.16956460653005279
noise_missing,adult,KNN,1,-0.155101398762314
missing_imbalance,adult,KNN,1,-0.02294091104326834
missing_imbalance,adult,KNN,1,0.01465630901699011
missing_imbalance,adult,KNN,1,0.05647403053126776
missing_imbalance,adult,KNN,1,-0.056471805766324934
missing_imbalance,adult,KNN,1,-0.08258014131154601
missing_imbalance,adult,KNN,1,-0.037993812712829755
missing_imbalance,adult,KNN,1,-0.005775234675826524
missing_imbalance,adult,KNN,1,-0.009188823271127466
missing_imbalance,adult,KNN,1,0.0846256394403373
noise_imbalance,adult,KNN,2,-0.010398590797688678
noise_imbalance,adult,KNN,2,0.12281848416129126
noise_imbalance,adult,KNN,2,0.15381533301291073
noise_imbalance,adult,KNN,2,0.01957967316149878
noise_imbalance,adult,KNN,2,0.17914024960721575
noise_imbalance,adult,KNN,2,0.3492397611868405
noise_imbalance,adult,KNN,2,0.03826000953744346
noise_imbalance,adult,KNN,2,0.18510747807271222
noise_imbalance,adult,KNN,2,0.3786715148561961
noise_missing,adult,KNN,2,0.02006154283838668
noise_missing,adult,KNN,2,0.00521925493162867
noise_missing,adult,KNN,2,-0.010068699241714274
