combination,dataset_name,model_name,seed,interaction
noise_missing,adult,ExtraTrees,1,-0.021406729056442253
noise_missing,adult,ExtraTrees,1,-0.039557295909337986
noise_missing,adult,ExtraTrees,1,-0.05778686360028118
noise_missing,adult,ExtraTrees,1,-0.06970964337658914
missing_imbalance,adult,ExtraTrees,1,-0.004397105537306656
missing_imbalance,adult,ExtraTrees,1,-0.0030245275005635897
missing_imbalance,adult,ExtraTrees,1,0.03271069179156838
missing_imbalance,adult,ExtraTrees,1,0.008162708179098366
missing_imbalance,adult,ExtraTrees,1,-0.004281546751086274
missing_imbalance,adult,ExtraTrees,1,0.05296568973083904
missing_imbalance,adult,ExtraTrees,1,-0.0037020580075439735
missing_imbalance,adult,ExtraTrees,1,0.0024737751886929615
missing_imbalance,adult,ExtraTrees,1,0.06715971485822037
noise_imbalance,adult,ExtraTrees,2,0.0009007407954482183
noise_imbalance,adult,ExtraTrees,2,0.014501947056195452
noise_imbalance,adult,ExtraTrees,2,0.058400787128183085
noise_imbalance,adult,ExtraTrees,2,0.01027290513914203
noise_imbalance,adult,ExtraTrees,2,0.06404611560559914
noise_imbalance,adult,ExtraTrees,2,0.14305127622880798
noise_imbalance,adult,ExtraTrees,2,0.031228869902991785
noise_imbalance,adult,ExtraTrees,2,0.0998898521443039
noise_imbalance,adult,ExtraTrees,2,0.12878481149061916
noise_missing,adult,ExtraTrees,2,0.004084265178350255
noise_missing,adult,ExtraTrees,2,-0.010763530836870538
noise_missing,adult,ExtraTrees,2,-0.012966924176263883
noise_missing,adult,ExtraTrees,2,-0.007285264724110951
noise_missing,adult,ExtraTrees,2,-0.011081614226446823
noise_missing,adult,ExtraTrees,2,-0.03282522986391023
noise_missing,adult,ExtraTrees,2,-0.013366049034717609
noise_missing,adult,ExtraTrees,2,-0.020903887680208455
noise_missing,adult,ExtraTrees,2,-0.04576410929219199
missing_imbalance,adult,ExtraTrees,2,0.011068740509865616
missing_imbalance,adult,ExtraTrees,2,0.006947777496320362
missing_imbalance,adult,ExtraTrees,2,0.03128989865511933
missing_imbalance,adult,ExtraTrees,2,-0.0030847464160396187
missing_imbalance,adult,ExtraTrees,2,0.010840521519124402
missing_imbalance,adult,ExtraTrees,2,0.025609156893797946
missing_imbalance,adult,ExtraTrees,2,-0.004985259081599969
missing_imbalance,adult,ExtraTrees,2,0.00670209980561709
missing_imbalance,adult,ExtraTrees,2,0.027587921896343737
noise_imbalance,adult,ExtraTrees,3,0.0025434681585980723
noise_imbalance,adult,ExtraTrees,3,0.012616013551654648
noise_imbalance,adult,ExtraTrees,3,0.07471069951871512
noise_imbalance,adult,ExtraTrees,3,-0.014052443368648748
noise_imbalance,adult,ExtraTrees,3,0.05727612229040724
noise_imbalance,adult,ExtraTrees,3,0.12323397477268772
noise_imbalance,adult,ExtraTrees,3,0.01790147311269663
noise_imbalance,adult,ExtraTrees,3,0.07909137992866166
noise_imbalance,adult,ExtraTrees,3,0.12845945231790235
noise_missing,adult,ExtraTrees,3,-0.005126892598063204
noise_missing,adult,ExtraTrees,3,-0.01772012507260523
noise_missing,adult,ExtraTrees,3,-0.014062754274457245
noise_missing,adult,ExtraTrees,3,-0.024674453120945627
noise_missing,adult,ExtraTrees,3,-0.03139944962115615
noise_missing,adult,ExtraTrees,3,-0.027752376099551168
noise_missing,adult,ExtraTrees,3,-0.008737124216179892
noise_missing,adult,ExtraTrees,3,-0.03651099879904973
noise_missing,adult,ExtraTrees,3,-0.04813341037073615
missing_imbalance,adult,ExtraTrees,3,0.004544277394809004
missing_imbalance,adult,ExtraTrees,3,0.013676073465326732
missing_imbalance,adult,ExtraTrees,3,0.024984661964013055
missing_imbalance,adult,ExtraTrees,3,0.001905224009544737
missing_imbalance,adult,ExtraTrees,3,0.00045961524849702506
missing_imbalance,adult,ExtraTrees,3,0.03821649459207754
missing_imbalance,adult,ExtraTrees,3,-0.005159876342149428
missing_imbalance,adult,ExtraTrees,3,0.01782308765967744
