dataset_name,task_type,n_classes,seed,label_noise,imbalance_level,original_train_rows,original_minority_count,original_majority_count,clean_minority_class,clean_majority_class,observed_majority_class_after_noise,post_imbalance_rows,clean_minority_retained_count,clean_majority_retained_count,clean_minority_retention_rate,effective_clean_minority_ratio,mislabeled_retained_count,mislabeled_retained_ratio,mislabeled_minority_retained_count,mislabeled_majority_retained_count,mislabeled_minority_retained_ratio,observed_majority_ratio_after,observed_minority_count_after,imbalance_feasible
phoneme,binary,2,3,0.3,0.9,4053,1190,2863,1,0,0,2643,505,2138,0.42436974789915966,0.19107075293227394,491,0.18577374195989407,366,125,0.7247524752475247,0.9001135073779796,264,True
phoneme,binary,2,4,0.1,0.7,4053,1190,2863,1,0,0,3840,1016,2824,0.853781512605042,0.26458333333333334,366,0.0953125,115,251,0.11318897637795275,0.7,1152,True
phoneme,binary,2,4,0.1,0.8,4053,1190,2863,1,0,0,3360,655,2705,0.5504201680672269,0.1949404761904762,247,0.07351190476190476,115,132,0.17557251908396945,0.8,672,True
phoneme,binary,2,4,0.1,0.9,4053,1190,2863,1,0,0,2987,361,2626,0.3033613445378151,0.12085704720455306,168,0.056243722798794776,115,53,0.3185595567867036,0.8998995647807164,299,True
phoneme,binary,2,4,0.2,0.7,4053,1190,2863,1,0,0,3631,922,2709,0.7747899159663866,0.2539245386945745,657,0.18094188928669788,245,412,0.26572668112798264,0.7000826218672542,1089,True
phoneme,binary,2,4,0.2,0.8,4053,1190,2863,1,0,0,3178,644,2534,0.5411764705882353,0.2026431718061674,482,0.15166771554436753,245,237,0.3804347826086957,0.7998741346758967,636,True
phoneme,binary,2,4,0.2,0.9,4053,1190,2863,1,0,0,2824,420,2404,0.35294117647058826,0.14872521246458922,352,0.12464589235127478,245,107,0.5833333333333334,0.9001416430594901,282,True
phoneme,binary,2,4,0.3,0.7,4053,1190,2863,1,0,0,3381,879,2502,0.738655462184874,0.25998225377107365,855,0.2528837622005324,360,495,0.40955631399317405,0.7000887311446318,1014,True
phoneme,binary,2,4,0.3,0.8,4053,1190,2863,1,0,0,2959,653,2306,0.5487394957983194,0.22068266306184522,659,0.222710375126732,360,299,0.5513016845329249,0.7999324095978371,592,True
phoneme,binary,2,4,0.3,0.9,4053,1190,2863,1,0,0,2630,489,2141,0.41092436974789914,0.18593155893536123,494,0.18783269961977186,360,134,0.7361963190184049,0.9,263,True
satimage,multiclass,6,0,0.1,0.7,4826,470,1150,3,0,0,1576,84,1047,0.17872340425531916,0.0532994923857868,116,0.07360406091370558,14,13,0.16666666666666666,0.6998730964467005,61,True
satimage,multiclass,6,0,0.1,0.8,4826,470,1150,3,0,0,1379,48,1042,0.10212765957446808,0.03480783176214648,94,0.0681653372008702,14,8,0.2916666666666667,0.7998549673676577,39,True
satimage,multiclass,6,0,0.1,0.9,4826,470,1150,3,0,0,1226,26,1038,0.05531914893617021,0.021207177814029365,84,0.06851549755301795,10,4,0.38461538461538464,0.899673735725938,19,True
satimage,multiclass,6,0,0.2,0.7,4826,470,1150,3,0,0,1530,69,951,0.14680851063829786,0.045098039215686274,228,0.14901960784313725,25,18,0.36231884057971014,0.7,58,True
satimage,multiclass,6,0,0.2,0.8,4826,470,1150,3,0,0,1339,52,944,0.11063829787234042,0.038834951456310676,190,0.14189693801344286,16,11,0.3076923076923077,0.7998506348020911,35,True
satimage,multiclass,6,0,0.2,0.9,4826,470,1150,3,0,0,1190,25,937,0.05319148936170213,0.02100840336134454,158,0.13277310924369748,12,4,0.48,0.9,17,True
satimage,multiclass,6,0,0.3,0.7,4826,470,1150,3,0,0,1469,81,829,0.1723404255319149,0.05513955071477195,380,0.2586793737236215,37,33,0.4567901234567901,0.6997957794417972,72,True
satimage,multiclass,6,0,0.3,0.8,4826,470,1150,3,0,0,1285,46,813,0.09787234042553192,0.0357976653696498,309,0.24046692607003892,30,17,0.6521739130434783,0.8,31,True
satimage,multiclass,6,0,0.3,0.9,4826,470,1150,3,0,0,1142,37,806,0.07872340425531915,0.03239929947460595,268,0.23467600700525393,23,10,0.6216216216216216,0.9001751313485113,13,True
satimage,multiclass,6,1,0.1,0.7,4826,470,1150,3,0,0,1564,63,1046,0.13404255319148936,0.04028132992327366,116,0.0741687979539642,16,13,0.25396825396825395,0.7001278772378516,55,True
satimage,multiclass,6,1,0.1,0.8,4826,470,1150,3,0,0,1369,43,1040,0.09148936170212765,0.031409788166544925,93,0.0679327976625274,10,7,0.23255813953488372,0.799853907962016,38,True
satimage,multiclass,6,1,0.1,0.9,4826,470,1150,3,0,0,1217,25,1034,0.05319148936170213,0.020542317173377157,70,0.05751848808545604,7,1,0.28,0.8997534921939194,13,True
satimage,multiclass,6,1,0.2,0.7,4826,470,1150,3,0,0,1521,62,968,0.13191489361702127,0.04076265614727153,240,0.15779092702169625,25,35,0.4032258064516129,0.7001972386587771,62,True
satimage,multiclass,6,1,0.2,0.8,4826,470,1150,3,0,0,1331,49,948,0.10425531914893617,0.03681442524417731,200,0.15026296018031554,24,15,0.4897959183673469,0.8001502629601803,32,True
satimage,multiclass,6,1,0.2,0.9,4826,470,1150,3,0,0,1183,28,944,0.059574468085106386,0.023668639053254437,165,0.13947590870667795,17,11,0.6071428571428571,0.9002535925612849,15,True
satimage,multiclass,6,1,0.3,0.7,4826,470,1150,3,0,5,1433,63,182,0.13404255319148936,0.04396371249127704,348,0.24284717376133985,34,98,0.5396825396825397,0.6999302163293789,58,True
satimage,multiclass,6,1,0.3,0.8,4826,470,1150,3,0,5,1254,50,144,0.10638297872340426,0.03987240829346093,281,0.2240829346092504,26,90,0.52,0.7998405103668261,32,True
satimage,multiclass,6,1,0.3,0.9,4826,470,1150,3,0,5,1114,40,92,0.0851063829787234,0.03590664272890485,237,0.2127468581687612,27,75,0.675,0.900359066427289,19,True
satimage,multiclass,6,2,0.1,0.7,4826,470,1150,3,0,5,1580,88,154,0.18723404255319148,0.05569620253164557,140,0.08860759493670886,15,40,0.17045454545454544,0.7,57,True
satimage,multiclass,6,2,0.1,0.8,4826,470,1150,3,0,5,1382,45,117,0.09574468085106383,0.03256150506512301,112,0.08104196816208394,10,43,0.2222222222222222,0.8002894356005789,30,True
satimage,multiclass,6,2,0.1,0.9,4826,470,1150,3,0,5,1229,22,65,0.04680851063829787,0.01790073230268511,101,0.0821806346623271,10,34,0.45454545454545453,0.8999186330349878,13,True
satimage,multiclass,6,2,0.2,0.7,4826,470,1150,3,0,0,1536,80,955,0.1702127659574468,0.052083333333333336,261,0.169921875,32,27,0.4,0.6998697916666666,69,True
satimage,multiclass,6,2,0.2,0.8,4826,470,1150,3,0,0,1344,49,948,0.10425531914893617,0.036458333333333336,213,0.15848214285714285,26,20,0.5306122448979592,0.7998511904761905,36,True
satimage,multiclass,6,2,0.2,0.9,4826,470,1150,3,0,0,1194,37,933,0.07872340425531915,0.03098827470686767,166,0.1390284757118928,24,5,0.6486486486486487,0.9003350083752094,17,True
satimage,multiclass,6,2,0.3,0.7,4826,470,1150,3,0,0,1460,77,849,0.16382978723404254,0.05273972602739726,346,0.236986301369863,42,39,0.5454545454545454,0.7,59,True
satimage,multiclass,6,2,0.3,0.8,4826,470,1150,3,0,0,1278,59,838,0.125531914893617,0.04616588419405321,301,0.23552425665101723,40,28,0.6779661016949152,0.7996870109546166,37,True
satimage,multiclass,6,2,0.3,0.9,4826,470,1150,3,0,0,1136,45,819,0.09574468085106383,0.03961267605633803,249,0.21919014084507044,37,9,0.8222222222222222,0.8996478873239436,15,True
satimage,multiclass,6,3,0.1,0.7,4826,470,1150,3,0,0,1597,61,1051,0.12978723404255318,0.038196618659987476,122,0.07639323731997495,15,8,0.2459016393442623,0.7000626174076393,59,True
satimage,multiclass,6,3,0.1,0.8,4826,470,1150,3,0,0,1398,41,1057,0.08723404255319149,0.029327610872675252,118,0.0844062947067239,14,14,0.34146341463414637,0.7997138769670958,38,True
satimage,multiclass,6,3,0.1,0.9,4826,470,1150,3,0,0,1242,27,1044,0.0574468085106383,0.021739130434782608,88,0.07085346215780998,13,1,0.48148148148148145,0.9001610305958132,18,True
satimage,multiclass,6,3,0.2,0.7,4826,470,1150,3,0,5,1523,72,169,0.15319148936170213,0.04727511490479317,267,0.175311884438608,34,76,0.4722222222222222,0.6999343401181878,61,True
satimage,multiclass,6,3,0.2,0.8,4826,470,1150,3,0,5,1332,55,114,0.11702127659574468,0.04129129129129129,227,0.1704204204204204,28,62,0.509090909090909,0.8003003003003003,42,True
satimage,multiclass,6,3,0.2,0.9,4826,470,1150,3,0,5,1184,31,83,0.06595744680851064,0.026182432432432432,180,0.15202702702702703,22,58,0.7096774193548387,0.9003378378378378,13,True
satimage,multiclass,6,3,0.3,0.7,4826,470,1150,3,0,0,1527,72,858,0.15319148936170213,0.047151277013752456,400,0.26195153896529144,43,37,0.5972222222222222,0.7000654878847413,63,True
satimage,multiclass,6,3,0.3,0.8,4826,470,1150,3,0,0,1336,67,853,0.1425531914893617,0.050149700598802395,342,0.2559880239520958,40,32,0.5970149253731343,0.8001497005988024,40,True
satimage,multiclass,6,3,0.3,0.9,4826,470,1150,3,0,0,1188,46,829,0.09787234042553192,0.03872053872053872,283,0.2382154882154882,35,8,0.7608695652173914,0.8998316498316499,16,True
satimage,multiclass,6,4,0.1,0.7,4826,470,1150,3,0,5,1589,57,177,0.12127659574468085,0.03587161736941473,107,0.06733794839521712,5,37,0.08771929824561403,0.6998112020138452,57,True
satimage,multiclass,6,4,0.1,0.8,4826,470,1150,3,0,5,1390,27,119,0.0574468085106383,0.019424460431654675,100,0.07194244604316546,4,38,0.14814814814814814,0.8,31,True
satimage,multiclass,6,4,0.1,0.9,4826,470,1150,3,0,5,1236,17,60,0.036170212765957444,0.013754045307443365,81,0.06553398058252427,3,28,0.17647058823529413,0.8996763754045307,17,True
satimage,multiclass,6,4,0.2,0.7,4826,470,1150,3,0,0,1536,68,970,0.14468085106382977,0.044270833333333336,229,0.14908854166666666,27,27,0.39705882352941174,0.6998697916666666,65,True
satimage,multiclass,6,4,0.2,0.8,4826,470,1150,3,0,0,1344,58,956,0.12340425531914893,0.043154761904761904,180,0.13392857142857142,30,13,0.5172413793103449,0.7998511904761905,38,True
satimage,multiclass,6,4,0.2,0.9,4826,470,1150,3,0,0,1194,33,946,0.07021276595744681,0.02763819095477387,151,0.12646566164154105,22,3,0.6666666666666666,0.9003350083752094,16,True
satimage,multiclass,6,4,0.3,0.7,4826,470,1150,3,0,0,1489,92,861,0.19574468085106383,0.06178643384822028,371,0.2491605104096709,42,42,0.45652173913043476,0.699798522498321,61,True
satimage,multiclass,6,4,0.3,0.8,4826,470,1150,3,0,0,1302,61,840,0.12978723404255318,0.04685099846390169,301,0.23118279569892472,36,21,0.5901639344262295,0.8003072196620584,33,True
satimage,multiclass,6,4,0.3,0.9,4826,470,1150,3,0,0,1158,42,831,0.08936170212765958,0.03626943005181347,260,0.22452504317789293,32,12,0.7619047619047619,0.8998272884283247,15,True
segmentation,multiclass,7,0,0.1,0.7,1732,247,248,0,2,2,366,21,228,0.08502024291497975,0.05737704918032787,40,0.1092896174863388,9,4,0.42857142857142855,0.6994535519125683,12,True
segmentation,multiclass,7,0,0.1,0.8,1732,247,248,0,2,2,320,14,226,0.05668016194331984,0.04375,38,0.11875,7,2,0.5,0.8,8,True
segmentation,multiclass,7,0,0.1,0.9,1732,247,248,0,2,2,284,13,226,0.05263157894736842,0.045774647887323945,35,0.12323943661971831,7,2,0.5384615384615384,0.9014084507042254,3,True
segmentation,multiclass,7,0,0.2,0.7,1732,247,248,0,2,2,381,35,216,0.1417004048582996,0.09186351706036745,80,0.2099737532808399,18,5,0.5142857142857142,0.7007874015748031,16,True
segmentation,multiclass,7,0,0.2,0.8,1732,247,248,0,2,2,334,29,212,0.11740890688259109,0.08682634730538923,68,0.20359281437125748,19,1,0.6551724137931034,0.7994011976047904,7,True
segmentation,multiclass,7,0,0.2,0.9,1732,247,248,0,2,2,297,20,212,0.08097165991902834,0.06734006734006734,59,0.19865319865319866,17,1,0.85,0.898989898989899,3,True
segmentation,multiclass,7,0,0.3,0.7,1732,247,248,0,2,3,379,33,29,0.13360323886639677,0.0870712401055409,121,0.31926121372031663,20,20,0.6060606060606061,0.6992084432717678,15,True
segmentation,multiclass,7,0,0.3,0.8,1732,247,248,0,2,3,331,27,26,0.10931174089068826,0.08157099697885196,104,0.31419939577039274,18,21,0.6666666666666666,0.8006042296072508,6,True
segmentation,multiclass,7,0,0.3,0.9,1732,247,248,0,2,3,294,24,17,0.09716599190283401,0.08163265306122448,95,0.3231292517006803,19,16,0.7916666666666666,0.9013605442176871,1,True
segmentation,multiclass,7,1,0.1,0.7,1732,247,248,3,6,6,366,22,228,0.08906882591093117,0.060109289617486336,32,0.08743169398907104,4,0,0.18181818181818182,0.6994535519125683,14,True
segmentation,multiclass,7,1,0.1,0.8,1732,247,248,3,6,6,320,13,228,0.05263157894736842,0.040625,36,0.1125,4,0,0.3076923076923077,0.8,6,True
segmentation,multiclass,7,1,0.1,0.9,1732,247,248,3,6,6,284,11,228,0.044534412955465584,0.03873239436619718,33,0.11619718309859155,4,0,0.36363636363636365,0.9014084507042254,2,True
segmentation,multiclass,7,1,0.2,0.7,1732,247,248,3,6,5,370,31,30,0.12550607287449392,0.08378378378378379,69,0.1864864864864865,10,10,0.3225806451612903,0.7,15,True
segmentation,multiclass,7,1,0.2,0.8,1732,247,248,3,6,5,324,19,22,0.07692307692307693,0.05864197530864197,67,0.20679012345679013,11,10,0.5789473684210527,0.7993827160493827,8,True
segmentation,multiclass,7,1,0.2,0.9,1732,247,248,3,6,5,288,12,10,0.048582995951417005,0.041666666666666664,65,0.22569444444444445,10,8,0.8333333333333334,0.8993055555555556,3,True
segmentation,multiclass,7,1,0.3,0.7,1732,247,248,3,6,5,379,33,32,0.13360323886639677,0.0870712401055409,111,0.2928759894459103,17,16,0.5151515151515151,0.6992084432717678,16,True
segmentation,multiclass,7,1,0.3,0.8,1732,247,248,3,6,5,331,20,24,0.08097165991902834,0.06042296072507553,113,0.3413897280966767,15,14,0.75,0.8006042296072508,6,True
segmentation,multiclass,7,1,0.3,0.9,1732,247,248,3,6,5,294,16,17,0.06477732793522267,0.05442176870748299,92,0.3129251700680272,14,12,0.875,0.9013605442176871,2,True
segmentation,multiclass,7,2,0.1,0.7,1732,247,248,6,4,4,369,26,232,0.10526315789473684,0.07046070460704607,34,0.0921409214092141,4,0,0.15384615384615385,0.6991869918699187,15,True
segmentation,multiclass,7,2,0.1,0.8,1732,247,248,6,4,4,322,17,232,0.06882591093117409,0.052795031055900624,29,0.09006211180124224,5,0,0.29411764705882354,0.8012422360248447,5,True
segmentation,multiclass,7,2,0.1,0.9,1732,247,248,6,4,4,287,6,233,0.024291497975708502,0.020905923344947737,28,0.0975609756097561,4,1,0.6666666666666666,0.8989547038327527,3,True
segmentation,multiclass,7,2,0.2,0.7,1732,247,248,6,4,0,380,33,30,0.13360323886639677,0.0868421052631579,74,0.19473684210526315,14,16,0.42424242424242425,0.7,16,True
segmentation,multiclass,7,2,0.2,0.8,1732,247,248,6,4,0,332,19,22,0.07692307692307693,0.0572289156626506,68,0.20481927710843373,8,13,0.42105263157894735,0.8012048192771084,8,True
segmentation,multiclass,7,2,0.2,0.9,1732,247,248,6,4,0,296,12,15,0.048582995951417005,0.04054054054054054,66,0.22297297297297297,10,12,0.8333333333333334,0.8986486486486487,3,True
segmentation,multiclass,7,2,0.3,0.7,1732,247,248,6,4,4,384,31,188,0.12550607287449392,0.08072916666666667,126,0.328125,21,8,0.6774193548387096,0.7005208333333334,13,True
segmentation,multiclass,7,2,0.3,0.8,1732,247,248,6,4,4,336,25,185,0.10121457489878542,0.0744047619047619,107,0.31845238095238093,18,5,0.72,0.8005952380952381,7,True
segmentation,multiclass,7,2,0.3,0.9,1732,247,248,6,4,4,299,18,182,0.0728744939271255,0.06020066889632107,98,0.3277591973244147,15,2,0.8333333333333334,0.8996655518394648,3,True
segmentation,multiclass,7,3,0.1,0.7,1732,247,248,0,4,6,366,28,23,0.11336032388663968,0.07650273224043716,35,0.09562841530054644,4,8,0.14285714285714285,0.6994535519125683,11,True
segmentation,multiclass,7,3,0.1,0.8,1732,247,248,0,4,6,320,11,18,0.044534412955465584,0.034375,30,0.09375,2,6,0.18181818181818182,0.8,8,True
segmentation,multiclass,7,3,0.1,0.9,1732,247,248,0,4,6,284,6,11,0.024291497975708502,0.02112676056338028,30,0.1056338028169014,3,7,0.5,0.9014084507042254,3,True
segmentation,multiclass,7,3,0.2,0.7,1732,247,248,0,4,1,366,32,28,0.12955465587044535,0.08743169398907104,74,0.20218579234972678,18,11,0.5625,0.6994535519125683,12,True
segmentation,multiclass,7,3,0.2,0.8,1732,247,248,0,4,1,320,21,16,0.08502024291497975,0.065625,61,0.190625,11,9,0.5238095238095238,0.8,8,True
segmentation,multiclass,7,3,0.2,0.9,1732,247,248,0,4,1,284,12,12,0.048582995951417005,0.04225352112676056,53,0.18661971830985916,10,9,0.8333333333333334,0.9014084507042254,3,True
segmentation,multiclass,7,3,0.3,0.7,1732,247,248,0,4,3,393,42,35,0.1700404858299595,0.10687022900763359,126,0.32061068702290074,24,23,0.5714285714285714,0.6997455470737913,17,True
segmentation,multiclass,7,3,0.3,0.8,1732,247,248,0,4,3,344,26,30,0.10526315789473684,0.0755813953488372,113,0.32848837209302323,20,21,0.7692307692307693,0.7994186046511628,8,True
segmentation,multiclass,7,3,0.3,0.9,1732,247,248,0,4,3,306,22,23,0.08906882591093117,0.0718954248366013,103,0.3366013071895425,17,19,0.7727272727272727,0.8986928104575164,2,True
segmentation,multiclass,7,4,0.1,0.7,1732,247,248,5,3,6,366,24,21,0.09716599190283401,0.06557377049180328,43,0.11748633879781421,5,9,0.20833333333333334,0.6994535519125683,13,True
segmentation,multiclass,7,4,0.1,0.8,1732,247,248,5,3,6,320,17,13,0.06882591093117409,0.053125,37,0.115625,5,7,0.29411764705882354,0.8,7,True
segmentation,multiclass,7,4,0.1,0.9,1732,247,248,5,3,6,284,9,11,0.03643724696356275,0.03169014084507042,35,0.12323943661971831,5,7,0.5555555555555556,0.9014084507042254,3,True
segmentation,multiclass,7,4,0.2,0.7,1732,247,248,5,3,2,367,34,22,0.13765182186234817,0.09264305177111716,82,0.22343324250681199,20,9,0.5882352941176471,0.7002724795640327,15,True
segmentation,multiclass,7,4,0.2,0.8,1732,247,248,5,3,2,321,24,20,0.09716599190283401,0.07476635514018691,67,0.2087227414330218,15,7,0.625,0.8006230529595015,9,True
segmentation,multiclass,7,4,0.2,0.9,1732,247,248,5,3,2,286,19,11,0.07692307692307693,0.06643356643356643,65,0.22727272727272727,15,8,0.7894736842105263,0.8986013986013986,1,True
segmentation,multiclass,7,4,0.3,0.7,1732,247,248,5,3,0,377,32,38,0.12955465587044535,0.08488063660477453,121,0.3209549071618037,21,18,0.65625,0.7002652519893899,12,True
segmentation,multiclass,7,4,0.3,0.8,1732,247,248,5,3,0,330,25,26,0.10121457489878542,0.07575757575757576,107,0.3242424242424242,18,17,0.72,0.8,7,True
segmentation,multiclass,7,4,0.3,0.9,1732,247,248,5,3,0,293,18,18,0.0728744939271255,0.06143344709897611,100,0.3412969283276451,17,15,0.9444444444444444,0.9010238907849829,2,True
spambase,binary,2,0,0.1,0.7,3450,1359,2091,1,0,0,2874,863,2011,0.6350257542310522,0.3002783576896312,265,0.09220598469032706,133,132,0.1541135573580533,0.7000695894224078,862,True
spambase,binary,2,0,0.1,0.8,3450,1359,2091,1,0,0,2515,558,1957,0.4105960264900662,0.22186878727634196,211,0.08389662027833002,133,78,0.23835125448028674,0.8,503,True
spambase,binary,2,0,0.1,0.9,3450,1359,2091,1,0,0,2236,328,1908,0.24135393671817512,0.14669051878354203,162,0.07245080500894455,133,29,0.4054878048780488,0.8998211091234347,224,True
spambase,binary,2,0,0.2,0.7,3450,1359,2091,1,0,0,2799,890,1909,0.6548933038999264,0.31797070382279385,508,0.18149339049660593,279,229,0.31348314606741573,0.69989281886388,840,True
spambase,binary,2,0,0.2,0.8,3450,1359,2091,1,0,0,2449,632,1817,0.4650478292862399,0.25806451612903225,416,0.16986525112290732,279,137,0.44145569620253167,0.7999183340138832,490,True
spambase,binary,2,0,0.2,0.9,3450,1359,2091,1,0,0,2177,447,1730,0.32891832229580575,0.20532843362425357,329,0.15112540192926044,279,50,0.6241610738255033,0.8998621956821313,218,True
spambase,binary,2,0,0.3,0.7,3450,1359,2091,1,0,0,2720,917,1803,0.6747608535688006,0.3371323529411765,747,0.2746323529411765,424,323,0.4623773173391494,0.7,816,True
spambase,binary,2,0,0.3,0.8,3450,1359,2091,1,0,0,2380,720,1660,0.5298013245033113,0.3025210084033613,604,0.253781512605042,424,180,0.5888888888888889,0.8,476,True
spambase,binary,2,0,0.3,0.9,3450,1359,2091,1,0,0,2116,553,1563,0.4069168506254599,0.2613421550094518,507,0.2396030245746692,424,83,0.7667269439421338,0.8998109640831758,212,True
spambase,binary,2,1,0.1,0.7,3450,1359,2091,1,0,0,2846,838,2008,0.6166298749080206,0.29444834855938157,262,0.09205903021784961,123,139,0.1467780429594272,0.6999297259311315,854,True
spambase,binary,2,1,0.1,0.8,3450,1359,2091,1,0,0,2490,534,1956,0.39293598233995586,0.21445783132530122,210,0.08433734939759036,123,87,0.2303370786516854,0.8,498,True
spambase,binary,2,1,0.1,0.9,3450,1359,2091,1,0,0,2213,303,1910,0.2229580573951435,0.13691821057388162,164,0.07410754631721644,123,41,0.40594059405940597,0.9001355625847266,221,True
spambase,binary,2,1,0.2,0.7,3450,1359,2091,1,0,0,2704,815,1889,0.5997056659308315,0.301405325443787,488,0.1804733727810651,246,242,0.301840490797546,0.7000739644970414,811,True
spambase,binary,2,1,0.2,0.8,3450,1359,2091,1,0,0,2366,589,1777,0.43340691685062543,0.2489433643279797,376,0.15891800507185122,246,130,0.41765704584040747,0.8000845308537616,473,True
spambase,binary,2,1,0.2,0.9,3450,1359,2091,1,0,0,2103,399,1704,0.293598233995585,0.18972895863052783,303,0.14407988587731813,246,57,0.6165413533834586,0.9001426533523538,210,True
spambase,binary,2,1,0.3,0.7,3450,1359,2091,1,0,0,2717,913,1804,0.6718175128771156,0.3360323886639676,748,0.27530364372469635,423,325,0.4633077765607886,0.7000368052999631,815,True
spambase,binary,2,1,0.3,0.8,3450,1359,2091,1,0,0,2378,713,1665,0.5246504782928624,0.2998317914213625,609,0.25609756097560976,423,186,0.5932678821879382,0.7998317914213625,476,True
spambase,binary,2,1,0.3,0.9,3450,1359,2091,1,0,0,2113,555,1558,0.4083885209713024,0.2626597255087553,502,0.2375769048745859,423,79,0.7621621621621621,0.9001419782300047,211,True
spambase,binary,2,2,0.1,0.7,3450,1359,2091,1,0,0,2917,897,2020,0.6600441501103753,0.30750771340418237,274,0.09393212204319507,148,126,0.16499442586399107,0.7000342817963662,875,True
spambase,binary,2,2,0.1,0.8,3450,1359,2091,1,0,0,2552,590,1962,0.43414275202354674,0.23119122257053293,216,0.08463949843260188,148,68,0.25084745762711863,0.8001567398119123,510,True
spambase,binary,2,2,0.1,0.9,3450,1359,2091,1,0,0,2269,346,1923,0.2545989698307579,0.15249008373732922,177,0.07800793301013663,148,29,0.4277456647398844,0.8999559277214632,227,True
spambase,binary,2,2,0.2,0.7,3450,1359,2091,1,0,0,2750,848,1902,0.6239882266372333,0.30836363636363634,501,0.1821818181818182,262,239,0.3089622641509434,0.7,825,True
spambase,binary,2,2,0.2,0.8,3450,1359,2091,1,0,0,2406,622,1784,0.4576894775570272,0.25852036575228593,383,0.15918536990856194,262,121,0.4212218649517685,0.8000831255195345,481,True
spambase,binary,2,2,0.2,0.9,3450,1359,2091,1,0,0,2139,411,1728,0.30242825607064017,0.19214586255259467,327,0.15287517531556802,262,65,0.6374695863746959,0.8999532491818607,214,True
spambase,binary,2,2,0.3,0.7,3450,1359,2091,1,0,0,2703,902,1801,0.6637233259749816,0.33370329263780985,745,0.27561968183499813,418,327,0.4634146341463415,0.6999630040695524,811,True
spambase,binary,2,2,0.3,0.8,3450,1359,2091,1,0,0,2365,711,1654,0.5231788079470199,0.3006342494714588,598,0.2528541226215645,418,180,0.5879043600562588,0.8,473,True
spambase,binary,2,2,0.3,0.9,3450,1359,2091,1,0,0,2102,543,1559,0.3995584988962472,0.25832540437678403,503,0.23929590865842054,418,85,0.7697974217311234,0.9000951474785919,210,True
spambase,binary,2,3,0.1,0.7,3450,1359,2091,1,0,0,2863,851,2012,0.6261957321559971,0.29724065665385957,266,0.09290953545232274,129,137,0.15158636897767333,0.6999650716032134,859,True
spambase,binary,2,3,0.1,0.8,3450,1359,2091,1,0,0,2505,565,1940,0.4157468727005151,0.22554890219560877,194,0.07744510978043913,129,65,0.22831858407079647,0.8,501,True
spambase,binary,2,3,0.1,0.9,3450,1359,2091,1,0,0,2227,325,1902,0.23914643119941134,0.14593623709025594,156,0.07004939380332285,129,27,0.39692307692307693,0.8998652896273013,223,True
spambase,binary,2,3,0.2,0.7,3450,1359,2091,1,0,0,2764,868,1896,0.6387049300956585,0.3140376266280753,495,0.17908827785817655,267,228,0.3076036866359447,0.7000723589001447,829,True
spambase,binary,2,3,0.2,0.8,3450,1359,2091,1,0,0,2419,614,1805,0.4518027961736571,0.2538238941711451,404,0.1670111616370401,267,137,0.43485342019543977,0.7999173212071103,484,True
spambase,binary,2,3,0.2,0.9,3450,1359,2091,1,0,0,2150,429,1721,0.31567328918322296,0.19953488372093023,320,0.14883720930232558,267,53,0.6223776223776224,0.9,215,True
spambase,binary,2,3,0.3,0.7,3450,1359,2091,1,0,0,2609,848,1761,0.6239882266372333,0.3250287466462246,705,0.27021847451130704,385,320,0.4540094339622642,0.6998850134151016,783,True
spambase,binary,2,3,0.3,0.8,3450,1359,2091,1,0,0,2282,650,1632,0.4782928623988227,0.2848378615249781,576,0.25241016652059595,385,191,0.5923076923076923,0.8001752848378615,456,True
spambase,binary,2,3,0.3,0.9,3450,1359,2091,1,0,0,2029,495,1534,0.36423841059602646,0.24396254312469196,478,0.23558403154263183,385,93,0.7777777777777778,0.8999507146377526,203,True
spambase,binary,2,4,0.1,0.7,3450,1359,2091,1,0,0,2900,894,2006,0.6578366445916115,0.3082758620689655,260,0.0896551724137931,142,118,0.15883668903803133,0.7,870,True
spambase,binary,2,4,0.1,0.8,3450,1359,2091,1,0,0,2538,577,1961,0.42457689477557026,0.22734436564223798,215,0.0847123719464145,142,73,0.24610051993067592,0.7998423955870765,508,True
spambase,binary,2,4,0.1,0.9,3450,1359,2091,1,0,0,2256,341,1915,0.2509197939661516,0.15115248226950354,169,0.0749113475177305,142,27,0.41642228739002934,0.899822695035461,226,True
spambase,binary,2,4,0.2,0.7,3450,1359,2091,1,0,0,2807,888,1919,0.6534216335540839,0.3163519771998575,518,0.18453865336658354,282,236,0.31756756756756754,0.7000356252226576,842,True
spambase,binary,2,4,0.2,0.8,3450,1359,2091,1,0,0,2456,638,1818,0.46946284032376745,0.25977198697068404,417,0.16978827361563517,282,135,0.44200626959247646,0.8000814332247557,491,True
spambase,binary,2,4,0.2,0.9,3450,1359,2091,1,0,0,2183,434,1749,0.31935246504782927,0.19880897846999543,348,0.15941365093907467,282,66,0.6497695852534562,0.9001374255611544,218,True
spambase,binary,2,4,0.3,0.7,3450,1359,2091,1,0,0,2694,914,1780,0.6725533480500367,0.3392724573125464,724,0.26874536005939126,415,309,0.4540481400437637,0.7000742390497402,808,True
spambase,binary,2,4,0.3,0.8,3450,1359,2091,1,0,0,2358,720,1638,0.5298013245033113,0.3053435114503817,582,0.24681933842239187,415,167,0.5763888888888888,0.7998303647158609,472,True
