combination,dataset_name,model_name,seed,mitigation,interaction
noise_imbalance,spambase,RandomForest,0,class_weight,0.15881412793328076
all_three_excess_over_singles,spambase,RandomForest,0,class_weight,0.32881511496052995
noise_imbalance,spambase,RandomForest,0,none,0.11943128284324567
all_three_excess_over_singles,spambase,RandomForest,0,none,0.26841440804106365
noise_imbalance,spambase,RandomForest,0,random_oversample,0.06964038444353615
all_three_excess_over_singles,spambase,RandomForest,0,random_oversample,0.16869222007508378
noise_imbalance,spambase,RandomForest,1,class_weight,0.16342688710017306
all_three_excess_over_singles,spambase,RandomForest,1,class_weight,0.23768616824859368
noise_imbalance,spambase,RandomForest,1,none,0.16323393094148375
all_three_excess_over_singles,spambase,RandomForest,1,none,0.16403000031741033
noise_imbalance,spambase,RandomForest,1,random_oversample,0.07684106468925533
all_three_excess_over_singles,spambase,RandomForest,1,random_oversample,0.08556864459384073
noise_imbalance,spambase,RandomForest,2,class_weight,0.1788512194350581
all_three_excess_over_singles,spambase,RandomForest,2,class_weight,0.22308097203751176
noise_imbalance,spambase,RandomForest,2,none,0.1680264782942006
all_three_excess_over_singles,spambase,RandomForest,2,none,0.18863228369022877
noise_imbalance,spambase,RandomForest,2,random_oversample,0.08368965101489345
all_three_excess_over_singles,spambase,RandomForest,2,random_oversample,0.0876953662033444
noise_imbalance,spambase,RandomForest,3,class_weight,0.20908466766829648
all_three_excess_over_singles,spambase,RandomForest,3,class_weight,0.2190685886733632
noise_imbalance,spambase,RandomForest,3,none,0.16585666420605005
all_three_excess_over_singles,spambase,RandomForest,3,none,0.17622412012553557
noise_imbalance,spambase,RandomForest,3,random_oversample,0.10360445644306893
all_three_excess_over_singles,spambase,RandomForest,3,random_oversample,0.0807451194412977
noise_imbalance,spambase,RandomForest,4,class_weight,0.18339498414981736
all_three_excess_over_singles,spambase,RandomForest,4,class_weight,0.2252635672267046
noise_imbalance,spambase,RandomForest,4,none,0.15340441784637782
all_three_excess_over_singles,spambase,RandomForest,4,none,0.18902589509130863
noise_imbalance,spambase,RandomForest,4,random_oversample,0.11047151363356311
all_three_excess_over_singles,spambase,RandomForest,4,random_oversample,0.11004019360181372
noise_imbalance,spambase,XGBoost,0,class_weight,0.017164106202018137
all_three_excess_over_singles,spambase,XGBoost,0,class_weight,0.061634091131330004
noise_imbalance,spambase,XGBoost,0,none,0.11666028776767079
all_three_excess_over_singles,spambase,XGBoost,0,none,0.23938857511665723
noise_imbalance,spambase,XGBoost,0,random_oversample,0.02822614296357706
all_three_excess_over_singles,spambase,XGBoost,0,random_oversample,0.08186655992860514
noise_imbalance,spambase,XGBoost,1,class_weight,0.02977700842614417
all_three_excess_over_singles,spambase,XGBoost,1,class_weight,0.03617444406932291
noise_imbalance,spambase,XGBoost,1,none,0.17146486796937765
all_three_excess_over_singles,spambase,XGBoost,1,none,0.16043540512103538
noise_imbalance,spambase,XGBoost,1,random_oversample,0.04978243893902501
all_three_excess_over_singles,spambase,XGBoost,1,random_oversample,0.04122751168920202
noise_imbalance,spambase,XGBoost,2,class_weight,0.03965936301360806
all_three_excess_over_singles,spambase,XGBoost,2,class_weight,0.04654858820716745
noise_imbalance,spambase,XGBoost,2,none,0.17497428316887909
all_three_excess_over_singles,spambase,XGBoost,2,none,0.17060727600501935
noise_imbalance,spambase,XGBoost,2,random_oversample,0.015639746381619468
all_three_excess_over_singles,spambase,XGBoost,2,random_oversample,0.049504038904990555
noise_imbalance,spambase,XGBoost,3,class_weight,0.056138643384022635
all_three_excess_over_singles,spambase,XGBoost,3,class_weight,0.00028587245196876054
noise_imbalance,spambase,XGBoost,3,none,0.1807797834218503
all_three_excess_over_singles,spambase,XGBoost,3,none,0.15737370986191945
noise_imbalance,spambase,XGBoost,3,random_oversample,0.031226494268037697
all_three_excess_over_singles,spambase,XGBoost,3,random_oversample,0.012979166565066591
noise_imbalance,spambase,XGBoost,4,class_weight,0.04749300844026849
all_three_excess_over_singles,spambase,XGBoost,4,class_weight,0.022592490700674595
noise_imbalance,spambase,XGBoost,4,none,0.18345756294670368
all_three_excess_over_singles,spambase,XGBoost,4,none,0.1852107553754504
noise_imbalance,spambase,XGBoost,4,random_oversample,0.06813204710106902
all_three_excess_over_singles,spambase,XGBoost,4,random_oversample,0.07099338089816054
noise_imbalance,splice,LightGBM,0,class_weight,0.11618768613785146
all_three_excess_over_singles,splice,LightGBM,0,class_weight,0.18376360042309936
noise_imbalance,splice,LightGBM,0,none,0.20321732848587326
all_three_excess_over_singles,splice,LightGBM,0,none,0.2843791537516057
noise_imbalance,splice,LightGBM,0,random_oversample,0.09402358215801299
all_three_excess_over_singles,splice,LightGBM,0,random_oversample,0.18634982509057296
noise_imbalance,splice,LightGBM,1,class_weight,0.16739124844723607
all_three_excess_over_singles,splice,LightGBM,1,class_weight,0.255892274471925
noise_imbalance,splice,LightGBM,1,none,0.24684478061069048
all_three_excess_over_singles,splice,LightGBM,1,none,0.3448897842330555
noise_imbalance,splice,LightGBM,1,random_oversample,0.19889980495674175
all_three_excess_over_singles,splice,LightGBM,1,random_oversample,0.24590984858512122
noise_imbalance,splice,LightGBM,2,class_weight,0.08479033035677164
all_three_excess_over_singles,splice,LightGBM,2,class_weight,0.18665014310640038
noise_imbalance,splice,LightGBM,2,none,0.13889481699384532
all_three_excess_over_singles,splice,LightGBM,2,none,0.2951903989321918
noise_imbalance,splice,LightGBM,2,random_oversample,0.10984291038904581
all_three_excess_over_singles,splice,LightGBM,2,random_oversample,0.2302835510039607
noise_imbalance,splice,LightGBM,3,class_weight,0.13090155349211297
all_three_excess_over_singles,splice,LightGBM,3,class_weight,0.23210682893048673
noise_imbalance,splice,LightGBM,3,none,0.21553689222996364
all_three_excess_over_singles,splice,LightGBM,3,none,0.3396519952689512
noise_imbalance,splice,LightGBM,3,random_oversample,0.1349888272425861
all_three_excess_over_singles,splice,LightGBM,3,random_oversample,0.23693170136700303
noise_imbalance,splice,LightGBM,4,class_weight,0.14989741381070432
all_three_excess_over_singles,splice,LightGBM,4,class_weight,0.19763855643613693
noise_imbalance,splice,LightGBM,4,none,0.21613087696751832
all_three_excess_over_singles,splice,LightGBM,4,none,0.25965280809488733
noise_imbalance,splice,LightGBM,4,random_oversample,0.16242462297800553
all_three_excess_over_singles,splice,LightGBM,4,random_oversample,0.21567117961000448
noise_imbalance,splice,LogisticRegression,0,class_weight,0.017551726901901432
all_three_excess_over_singles,splice,LogisticRegression,0,class_weight,0.0054282570110069095
noise_imbalance,splice,LogisticRegression,0,none,0.2033432502478727
all_three_excess_over_singles,splice,LogisticRegression,0,none,0.15201102554130175
noise_imbalance,splice,LogisticRegression,0,random_oversample,0.013633072033408578
all_three_excess_over_singles,splice,LogisticRegression,0,random_oversample,0.015234636963861181
noise_imbalance,splice,LogisticRegression,1,class_weight,0.018224835125832617
all_three_excess_over_singles,splice,LogisticRegression,1,class_weight,-0.011566973694988603
noise_imbalance,splice,LogisticRegression,1,none,0.2024020098370436
all_three_excess_over_singles,splice,LogisticRegression,1,none,0.15200016212951317
noise_imbalance,splice,LogisticRegression,1,random_oversample,0.03238737605642816
all_three_excess_over_singles,splice,LogisticRegression,1,random_oversample,-0.005005269127342338
noise_imbalance,splice,LogisticRegression,2,class_weight,0.05232237287131136
all_three_excess_over_singles,splice,LogisticRegression,2,class_weight,0.005236146677931819
noise_imbalance,splice,LogisticRegression,2,none,0.19449778234885973
all_three_excess_over_singles,splice,LogisticRegression,2,none,0.2347230408513346
noise_imbalance,splice,LogisticRegression,2,random_oversample,0.061323438577082334
all_three_excess_over_singles,splice,LogisticRegression,2,random_oversample,0.014113669256572092
noise_imbalance,splice,LogisticRegression,3,class_weight,0.0731343751503939
all_three_excess_over_singles,splice,LogisticRegression,3,class_weight,-0.007110224216180239
noise_imbalance,splice,LogisticRegression,3,none,0.20014252794511378
all_three_excess_over_singles,splice,LogisticRegression,3,none,0.114609057537085
noise_imbalance,splice,LogisticRegression,3,random_oversample,0.12685221234879107
all_three_excess_over_singles,splice,LogisticRegression,3,random_oversample,0.05009554745864209
noise_imbalance,splice,LogisticRegression,4,class_weight,0.005228125126142458
all_three_excess_over_singles,splice,LogisticRegression,4,class_weight,0.015424021754349426
noise_imbalance,splice,LogisticRegression,4,none,0.19674260007142075
all_three_excess_over_singles,splice,LogisticRegression,4,none,0.1637880064276787
noise_imbalance,splice,LogisticRegression,4,random_oversample,0.01154800966145575
all_three_excess_over_singles,splice,LogisticRegression,4,random_oversample,0.022523754138066066
noise_imbalance,splice,RandomForest,0,class_weight,0.318620390072443
all_three_excess_over_singles,splice,RandomForest,0,class_weight,0.37094227984372996
noise_imbalance,splice,RandomForest,0,none,0.3337685074787232
all_three_excess_over_singles,splice,RandomForest,0,none,0.3454873787053323
noise_imbalance,splice,RandomForest,0,random_oversample,0.3039941954062456
all_three_excess_over_singles,splice,RandomForest,0,random_oversample,0.46223778672930016
noise_imbalance,splice,RandomForest,1,class_weight,0.29275581641862514
all_three_excess_over_singles,splice,RandomForest,1,class_weight,0.32119014251741873
noise_imbalance,splice,RandomForest,1,none,0.3655664242788387
all_three_excess_over_singles,splice,RandomForest,1,none,0.39480866317714425
noise_imbalance,splice,RandomForest,1,random_oversample,0.33040979304852436
all_three_excess_over_singles,splice,RandomForest,1,random_oversample,0.4628220400493702
noise_imbalance,splice,RandomForest,2,class_weight,0.24997538994115942
all_three_excess_over_singles,splice,RandomForest,2,class_weight,0.3132650249058597
noise_imbalance,splice,RandomForest,2,none,0.3202053420311899
all_three_excess_over_singles,splice,RandomForest,2,none,0.38070591826682953
noise_imbalance,splice,RandomForest,2,random_oversample,0.23022531488516385
all_three_excess_over_singles,splice,RandomForest,2,random_oversample,0.39441137028343143
noise_imbalance,splice,RandomForest,3,class_weight,0.30709859406372986
all_three_excess_over_singles,splice,RandomForest,3,class_weight,0.3179440578703514
noise_imbalance,splice,RandomForest,3,none,0.30042510547114354
all_three_excess_over_singles,splice,RandomForest,3,none,0.33512785764345854
noise_imbalance,splice,RandomForest,3,random_oversample,0.29769130725199644
all_three_excess_over_singles,splice,RandomForest,3,random_oversample,0.3973624261824481
noise_imbalance,splice,RandomForest,4,class_weight,0.2722521421945816
all_three_excess_over_singles,splice,RandomForest,4,class_weight,0.3595171537317159
noise_imbalance,splice,RandomForest,4,none,0.2905739517372735
all_three_excess_over_singles,splice,RandomForest,4,none,0.32981172983880347
noise_imbalance,splice,RandomForest,4,random_oversample,0.3047170247581501
all_three_excess_over_singles,splice,RandomForest,4,random_oversample,0.38650828028517337
noise_imbalance,splice,XGBoost,0,class_weight,0.08338308620980917
all_three_excess_over_singles,splice,XGBoost,0,class_weight,0.16910745726973264
noise_imbalance,splice,XGBoost,0,none,0.20690469733057992
all_three_excess_over_singles,splice,XGBoost,0,none,0.3520522301418534
noise_imbalance,splice,XGBoost,0,random_oversample,0.10033223897500132
all_three_excess_over_singles,splice,XGBoost,0,random_oversample,0.17846767952605658
noise_imbalance,splice,XGBoost,1,class_weight,0.12105580610471256
all_three_excess_over_singles,splice,XGBoost,1,class_weight,0.19822980379119914
noise_imbalance,splice,XGBoost,1,none,0.3038746234764341
all_three_excess_over_singles,splice,XGBoost,1,none,0.36311860006174634
noise_imbalance,splice,XGBoost,1,random_oversample,0.14821413972216435
all_three_excess_over_singles,splice,XGBoost,1,random_oversample,0.2205957461990533
noise_imbalance,splice,XGBoost,2,class_weight,0.05615544152517271
all_three_excess_over_singles,splice,XGBoost,2,class_weight,0.17728021458617405
noise_imbalance,splice,XGBoost,2,none,0.16743716332950787
all_three_excess_over_singles,splice,XGBoost,2,none,0.33193444225880325
noise_imbalance,splice,XGBoost,2,random_oversample,0.08763063959814699
all_three_excess_over_singles,splice,XGBoost,2,random_oversample,0.188526523074525
noise_imbalance,splice,XGBoost,3,class_weight,0.0979901160088481
all_three_excess_over_singles,splice,XGBoost,3,class_weight,0.19135439794871134
noise_imbalance,splice,XGBoost,3,none,0.21334303374211938
all_three_excess_over_singles,splice,XGBoost,3,none,0.33858364116804474
noise_imbalance,splice,XGBoost,3,random_oversample,0.12175390556651766
all_three_excess_over_singles,splice,XGBoost,3,random_oversample,0.21871329252658422
noise_imbalance,splice,XGBoost,4,class_weight,0.10206392944629006
all_three_excess_over_singles,splice,XGBoost,4,class_weight,0.18223548272263124
noise_imbalance,splice,XGBoost,4,none,0.24595558581949306
all_three_excess_over_singles,splice,XGBoost,4,none,0.2925721107765109
noise_imbalance,splice,XGBoost,4,random_oversample,0.11399068254163836
all_three_excess_over_singles,splice,XGBoost,4,random_oversample,0.18215210956350103
noise_imbalance,tic_tac_toe,LightGBM,0,class_weight,0.02845689033189025
all_three_excess_over_singles,tic_tac_toe,LightGBM,0,class_weight,-0.05178910129788494
noise_imbalance,tic_tac_toe,LightGBM,0,none,0.11627297554406579
all_three_excess_over_singles,tic_tac_toe,LightGBM,0,none,-0.021538055207590223
noise_imbalance,tic_tac_toe,LightGBM,0,random_oversample,0.13471901277246257
all_three_excess_over_singles,tic_tac_toe,LightGBM,0,random_oversample,-0.007782577687157066
noise_imbalance,tic_tac_toe,LightGBM,1,class_weight,0.10831331641110231
all_three_excess_over_singles,tic_tac_toe,LightGBM,1,class_weight,-0.025536671728302762
noise_imbalance,tic_tac_toe,LightGBM,1,none,0.1914271440839046
all_three_excess_over_singles,tic_tac_toe,LightGBM,1,none,0.12546648743496536
noise_imbalance,tic_tac_toe,LightGBM,1,random_oversample,0.12483737766870906
all_three_excess_over_singles,tic_tac_toe,LightGBM,1,random_oversample,-0.011776545086263246
noise_imbalance,tic_tac_toe,LightGBM,2,class_weight,0.037072314683387786
all_three_excess_over_singles,tic_tac_toe,LightGBM,2,class_weight,-0.08655563034049829
noise_imbalance,tic_tac_toe,LightGBM,2,none,0.13151254960804548
all_three_excess_over_singles,tic_tac_toe,LightGBM,2,none,0.0015901396676247792
noise_imbalance,tic_tac_toe,LightGBM,2,random_oversample,0.0847630929297144
all_three_excess_over_singles,tic_tac_toe,LightGBM,2,random_oversample,-0.06368360458987332
noise_imbalance,tic_tac_toe,LightGBM,3,class_weight,0.055925509698533715
all_three_excess_over_singles,tic_tac_toe,LightGBM,3,class_weight,-0.018115541371542032
noise_imbalance,tic_tac_toe,LightGBM,3,none,0.15334696795826253
all_three_excess_over_singles,tic_tac_toe,LightGBM,3,none,0.051088864218290175
noise_imbalance,tic_tac_toe,LightGBM,3,random_oversample,0.13180081413686195
all_three_excess_over_singles,tic_tac_toe,LightGBM,3,random_oversample,0.047971997955599255
noise_imbalance,tic_tac_toe,LightGBM,4,class_weight,0.003049614045063098
all_three_excess_over_singles,tic_tac_toe,LightGBM,4,class_weight,-0.09922228490895368
noise_imbalance,tic_tac_toe,LightGBM,4,none,0.20160275452140053
all_three_excess_over_singles,tic_tac_toe,LightGBM,4,none,0.0055096782504329145
noise_imbalance,tic_tac_toe,LightGBM,4,random_oversample,0.06555918423089879
all_three_excess_over_singles,tic_tac_toe,LightGBM,4,random_oversample,-0.04238338370941852
noise_imbalance,tic_tac_toe,LogisticRegression,0,class_weight,0.05704524800711652
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,0,class_weight,0.008560348439079268
noise_imbalance,tic_tac_toe,LogisticRegression,0,none,-0.03616500378372972
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,0,none,-0.1025677522513187
noise_imbalance,tic_tac_toe,LogisticRegression,0,random_oversample,0.08133916071589092
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,0,random_oversample,-0.022082271909724227
noise_imbalance,tic_tac_toe,LogisticRegression,1,class_weight,0.07936917686608935
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,1,class_weight,0.06623015790905151
noise_imbalance,tic_tac_toe,LogisticRegression,1,none,-0.004415652110978163
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,1,none,-0.01404822797025268
noise_imbalance,tic_tac_toe,LogisticRegression,1,random_oversample,0.10004119766465458
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,1,random_oversample,0.13628650835355993
noise_imbalance,tic_tac_toe,LogisticRegression,2,class_weight,-0.03468329599849729
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,2,class_weight,-0.007717742218876
noise_imbalance,tic_tac_toe,LogisticRegression,2,none,-0.015456038427456575
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,2,none,-0.062149996136849794
noise_imbalance,tic_tac_toe,LogisticRegression,2,random_oversample,-0.014287441385847144
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,2,random_oversample,0.07947464767290402
noise_imbalance,tic_tac_toe,LogisticRegression,3,class_weight,-0.024720112307633824
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,3,class_weight,-0.041764093340178055
noise_imbalance,tic_tac_toe,LogisticRegression,3,none,0.06460394749639736
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,3,none,0.021287213329954036
noise_imbalance,tic_tac_toe,LogisticRegression,3,random_oversample,-2.3741640911012496e-06
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,3,random_oversample,0.0067433741847664486
noise_imbalance,tic_tac_toe,LogisticRegression,4,class_weight,-0.034086950410102235
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,4,class_weight,0.07220954045285266
noise_imbalance,tic_tac_toe,LogisticRegression,4,none,0.01633016203125981
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,4,none,-0.04595042702139718
noise_imbalance,tic_tac_toe,LogisticRegression,4,random_oversample,-0.01380248892960767
all_three_excess_over_singles,tic_tac_toe,LogisticRegression,4,random_oversample,0.11491513302993822
noise_imbalance,tic_tac_toe,RandomForest,0,class_weight,0.14419143969115855
all_three_excess_over_singles,tic_tac_toe,RandomForest,0,class_weight,0.0759762658398887
noise_imbalance,tic_tac_toe,RandomForest,0,none,0.17013367137413138
all_three_excess_over_singles,tic_tac_toe,RandomForest,0,none,0.06393740661650488
noise_imbalance,tic_tac_toe,RandomForest,0,random_oversample,0.11556006339975289
all_three_excess_over_singles,tic_tac_toe,RandomForest,0,random_oversample,-0.010295613373258683
noise_imbalance,tic_tac_toe,RandomForest,1,class_weight,0.17183661777213266
all_three_excess_over_singles,tic_tac_toe,RandomForest,1,class_weight,0.05702855780683885
noise_imbalance,tic_tac_toe,RandomForest,1,none,0.18441832183286477
all_three_excess_over_singles,tic_tac_toe,RandomForest,1,none,0.13100602853630472
noise_imbalance,tic_tac_toe,RandomForest,1,random_oversample,0.08311822831538962
all_three_excess_over_singles,tic_tac_toe,RandomForest,1,random_oversample,0.018380794639697884
noise_imbalance,tic_tac_toe,RandomForest,2,class_weight,0.012058366289569578
all_three_excess_over_singles,tic_tac_toe,RandomForest,2,class_weight,-0.031691249602954885
noise_imbalance,tic_tac_toe,RandomForest,2,none,-0.006282264575688368
all_three_excess_over_singles,tic_tac_toe,RandomForest,2,none,-0.026926192667413862
noise_imbalance,tic_tac_toe,RandomForest,2,random_oversample,0.01607454158654542
all_three_excess_over_singles,tic_tac_toe,RandomForest,2,random_oversample,-0.025718565757231526
noise_imbalance,tic_tac_toe,RandomForest,3,class_weight,0.16935403680883082
all_three_excess_over_singles,tic_tac_toe,RandomForest,3,class_weight,0.01699633688146429
noise_imbalance,tic_tac_toe,RandomForest,3,none,0.18590485363050713
all_three_excess_over_singles,tic_tac_toe,RandomForest,3,none,0.1083561359068575
noise_imbalance,tic_tac_toe,RandomForest,3,random_oversample,0.06688961757031364
all_three_excess_over_singles,tic_tac_toe,RandomForest,3,random_oversample,0.021192268508069212
noise_imbalance,tic_tac_toe,RandomForest,4,class_weight,0.24440127992434912
all_three_excess_over_singles,tic_tac_toe,RandomForest,4,class_weight,0.049269513742270066
noise_imbalance,tic_tac_toe,RandomForest,4,none,0.22224630605312629
all_three_excess_over_singles,tic_tac_toe,RandomForest,4,none,0.0052348353822841975
noise_imbalance,tic_tac_toe,RandomForest,4,random_oversample,0.03199592701949294
all_three_excess_over_singles,tic_tac_toe,RandomForest,4,random_oversample,-0.04713839762694316
noise_imbalance,tic_tac_toe,XGBoost,0,class_weight,0.11617386899919269
all_three_excess_over_singles,tic_tac_toe,XGBoost,0,class_weight,-0.013572917374623183
noise_imbalance,tic_tac_toe,XGBoost,0,none,0.10088004932661876
all_three_excess_over_singles,tic_tac_toe,XGBoost,0,none,0.016734588957737495
noise_imbalance,tic_tac_toe,XGBoost,0,random_oversample,0.09480640994682632
all_three_excess_over_singles,tic_tac_toe,XGBoost,0,random_oversample,-0.04622185448144245
noise_imbalance,tic_tac_toe,XGBoost,1,class_weight,0.07796257387421213
all_three_excess_over_singles,tic_tac_toe,XGBoost,1,class_weight,-0.03416222896812793
noise_imbalance,tic_tac_toe,XGBoost,1,none,0.1559348556456881
all_three_excess_over_singles,tic_tac_toe,XGBoost,1,none,0.046966396543690836
noise_imbalance,tic_tac_toe,XGBoost,1,random_oversample,0.10818782927515003
all_three_excess_over_singles,tic_tac_toe,XGBoost,1,random_oversample,-0.0032706000925462053
noise_imbalance,tic_tac_toe,XGBoost,2,class_weight,0.049465593524469
all_three_excess_over_singles,tic_tac_toe,XGBoost,2,class_weight,-0.0664070905643952
noise_imbalance,tic_tac_toe,XGBoost,2,none,0.04907188341967195
all_three_excess_over_singles,tic_tac_toe,XGBoost,2,none,-0.04915895990048158
noise_imbalance,tic_tac_toe,XGBoost,2,random_oversample,0.08186428904282506
all_three_excess_over_singles,tic_tac_toe,XGBoost,2,random_oversample,-0.06599598052968503
noise_imbalance,tic_tac_toe,XGBoost,3,class_weight,0.08819715112335891
all_three_excess_over_singles,tic_tac_toe,XGBoost,3,class_weight,0.01859869203817932
noise_imbalance,tic_tac_toe,XGBoost,3,none,0.07496805398805662
all_three_excess_over_singles,tic_tac_toe,XGBoost,3,none,-0.020183758819935504
noise_imbalance,tic_tac_toe,XGBoost,3,random_oversample,0.08274919185609442
all_three_excess_over_singles,tic_tac_toe,XGBoost,3,random_oversample,-0.008796256766855692
noise_imbalance,tic_tac_toe,XGBoost,4,class_weight,0.005181731363678832
all_three_excess_over_singles,tic_tac_toe,XGBoost,4,class_weight,-0.11893904702185087
noise_imbalance,tic_tac_toe,XGBoost,4,none,0.06861396481652371
all_three_excess_over_singles,tic_tac_toe,XGBoost,4,none,0.016331641416493903
noise_imbalance,tic_tac_toe,XGBoost,4,random_oversample,0.045377954007797316
all_three_excess_over_singles,tic_tac_toe,XGBoost,4,random_oversample,-0.04067369045593372
noise_imbalance,vehicle,LightGBM,0,class_weight,0.2637682354195933
all_three_excess_over_singles,vehicle,LightGBM,0,class_weight,0.18801185257467223
noise_imbalance,vehicle,LightGBM,0,none,0.2994234867782438
all_three_excess_over_singles,vehicle,LightGBM,0,none,0.27971518968160386
noise_imbalance,vehicle,LightGBM,0,random_oversample,0.2381200197955391
all_three_excess_over_singles,vehicle,LightGBM,0,random_oversample,0.19525146885586814
noise_imbalance,vehicle,LightGBM,1,class_weight,0.1662122826674709
all_three_excess_over_singles,vehicle,LightGBM,1,class_weight,0.13625462280353723
noise_imbalance,vehicle,LightGBM,1,none,0.20407543440518988
all_three_excess_over_singles,vehicle,LightGBM,1,none,0.1434346428326756
noise_imbalance,vehicle,LightGBM,1,random_oversample,0.18650291963683102
all_three_excess_over_singles,vehicle,LightGBM,1,random_oversample,0.16279078231364763
noise_imbalance,vehicle,LightGBM,2,class_weight,0.1626344126655786
all_three_excess_over_singles,vehicle,LightGBM,2,class_weight,0.12118872049248397
noise_imbalance,vehicle,LightGBM,2,none,0.19132435096950606
all_three_excess_over_singles,vehicle,LightGBM,2,none,0.15787179915818
noise_imbalance,vehicle,LightGBM,2,random_oversample,0.18000989004258056
all_three_excess_over_singles,vehicle,LightGBM,2,random_oversample,0.12760670631085513
noise_imbalance,vehicle,LightGBM,3,class_weight,0.28934363755340226
all_three_excess_over_singles,vehicle,LightGBM,3,class_weight,0.3074168110731719
noise_imbalance,vehicle,LightGBM,3,none,0.374142228927993
all_three_excess_over_singles,vehicle,LightGBM,3,none,0.32818494283932764
noise_imbalance,vehicle,LightGBM,3,random_oversample,0.36390446266462523
all_three_excess_over_singles,vehicle,LightGBM,3,random_oversample,0.29424123661664753
noise_imbalance,vehicle,LightGBM,4,class_weight,-0.04134341529446134
all_three_excess_over_singles,vehicle,LightGBM,4,class_weight,-0.04884965914500161
noise_imbalance,vehicle,LightGBM,4,none,0.027878841468751137
all_three_excess_over_singles,vehicle,LightGBM,4,none,0.0067618039939370544
noise_imbalance,vehicle,LightGBM,4,random_oversample,0.05663651396606412
all_three_excess_over_singles,vehicle,LightGBM,4,random_oversample,0.05310331806260604
noise_imbalance,vehicle,LogisticRegression,0,class_weight,0.059829221032324575
all_three_excess_over_singles,vehicle,LogisticRegression,0,class_weight,-0.021986880309648238
noise_imbalance,vehicle,LogisticRegression,0,none,0.39029203840885784
all_three_excess_over_singles,vehicle,LogisticRegression,0,none,0.11636903435581014
noise_imbalance,vehicle,LogisticRegression,0,random_oversample,0.12779500855947779
all_three_excess_over_singles,vehicle,LogisticRegression,0,random_oversample,0.0068435703122268765
noise_imbalance,vehicle,LogisticRegression,1,class_weight,0.08804127804690365
all_three_excess_over_singles,vehicle,LogisticRegression,1,class_weight,0.13442044669348396
noise_imbalance,vehicle,LogisticRegression,1,none,0.37721018478564106
all_three_excess_over_singles,vehicle,LogisticRegression,1,none,0.2737074620266422
noise_imbalance,vehicle,LogisticRegression,1,random_oversample,0.09827178703804063
all_three_excess_over_singles,vehicle,LogisticRegression,1,random_oversample,0.21036349759649592
noise_imbalance,vehicle,LogisticRegression,2,class_weight,0.06304912757511938
all_three_excess_over_singles,vehicle,LogisticRegression,2,class_weight,0.050167667901732105
noise_imbalance,vehicle,LogisticRegression,2,none,0.29080063356455343
all_three_excess_over_singles,vehicle,LogisticRegression,2,none,0.0879878939850246
noise_imbalance,vehicle,LogisticRegression,2,random_oversample,0.09686320524655645
all_three_excess_over_singles,vehicle,LogisticRegression,2,random_oversample,0.024137717179508078
noise_imbalance,vehicle,LogisticRegression,3,class_weight,0.18887925662366245
all_three_excess_over_singles,vehicle,LogisticRegression,3,class_weight,0.06713760619952786
noise_imbalance,vehicle,LogisticRegression,3,none,0.4899927289219428
all_three_excess_over_singles,vehicle,LogisticRegression,3,none,0.27418065900380983
noise_imbalance,vehicle,LogisticRegression,3,random_oversample,0.18368354068041182
all_three_excess_over_singles,vehicle,LogisticRegression,3,random_oversample,0.07440762789572514
noise_imbalance,vehicle,LogisticRegression,4,class_weight,0.02227371002914691
all_three_excess_over_singles,vehicle,LogisticRegression,4,class_weight,-0.03244123339821242
noise_imbalance,vehicle,LogisticRegression,4,none,0.03982178340019077
all_three_excess_over_singles,vehicle,LogisticRegression,4,none,-0.05769728281048181
noise_imbalance,vehicle,LogisticRegression,4,random_oversample,0.04500671131466716
all_three_excess_over_singles,vehicle,LogisticRegression,4,random_oversample,0.005775378893366323
noise_imbalance,vehicle,RandomForest,0,class_weight,0.3573560956626497
all_three_excess_over_singles,vehicle,RandomForest,0,class_weight,0.37764206043257653
noise_imbalance,vehicle,RandomForest,0,none,0.38267751147910245
all_three_excess_over_singles,vehicle,RandomForest,0,none,0.4557548793365478
noise_imbalance,vehicle,RandomForest,0,random_oversample,0.23784854780310982
all_three_excess_over_singles,vehicle,RandomForest,0,random_oversample,0.3103862853976037
noise_imbalance,vehicle,RandomForest,1,class_weight,0.35251799276168283
all_three_excess_over_singles,vehicle,RandomForest,1,class_weight,0.4546762187643698
noise_imbalance,vehicle,RandomForest,1,none,0.3600691773995559
all_three_excess_over_singles,vehicle,RandomForest,1,none,0.38098343135542867
noise_imbalance,vehicle,RandomForest,1,random_oversample,0.22096550648096608
all_three_excess_over_singles,vehicle,RandomForest,1,random_oversample,0.28834143342974183
noise_imbalance,vehicle,RandomForest,2,class_weight,0.26389209829079024
