dataset_name,model_name,seed,variant,setting_name,clean_macro_f1,macro_f1,macro_f1_drop
credit_g,XGBoost,4,default,noise_missing,0.7173333333333334,0.5914272119820434,0.12590612135128998
credit_g,XGBoost,4,default,noise_imbalance,0.7173333333333334,0.567655382035426,0.1496779512979074
credit_g,XGBoost,4,default,missing_imbalance,0.7173333333333334,0.5196571090747857,0.1976762242585477
credit_g,XGBoost,4,default,all_three,0.7173333333333334,0.5225255589259634,0.19480777440736996
credit_g,XGBoost,4,tuned,clean,0.7001679059726553,0.7001679059726553,0.0
credit_g,XGBoost,4,tuned,noise_only,0.7001679059726553,0.6783619354979393,0.021805970474715997
credit_g,XGBoost,4,tuned,missing_only,0.7001679059726553,0.6216826651609261,0.07848524081172925
credit_g,XGBoost,4,tuned,imbalance_only,0.7001679059726553,0.6319423291704742,0.06822557680218111
credit_g,XGBoost,4,tuned,noise_missing,0.7001679059726553,0.6037296037296037,0.09643830224305161
credit_g,XGBoost,4,tuned,noise_imbalance,0.7001679059726553,0.5392953929539295,0.16087251301872585
credit_g,XGBoost,4,tuned,missing_imbalance,0.7001679059726553,0.5071398124467178,0.19302809352593753
credit_g,XGBoost,4,tuned,all_three,0.7001679059726553,0.4894386742910491,0.21072923168160623
diabetes,LightGBM,0,default,clean,0.751937984496124,0.751937984496124,0.0
diabetes,LightGBM,0,default,noise_only,0.751937984496124,0.6121212121212121,0.13981677237491197
diabetes,LightGBM,0,default,missing_only,0.751937984496124,0.7069432763293151,0.04499470816680895
diabetes,LightGBM,0,default,imbalance_only,0.751937984496124,0.6619718309859155,0.08996615351020854
diabetes,LightGBM,0,default,noise_missing,0.751937984496124,0.6041003888299753,0.14783759566614874
diabetes,LightGBM,0,default,noise_imbalance,0.751937984496124,0.5170091721815859,0.2349288123145381
diabetes,LightGBM,0,default,missing_imbalance,0.751937984496124,0.6703296703296704,0.08160831416645364
diabetes,LightGBM,0,default,all_three,0.751937984496124,0.5170091721815859,0.2349288123145381
diabetes,LightGBM,0,tuned,clean,0.7991878922111479,0.7991878922111479,0.0
diabetes,LightGBM,0,tuned,noise_only,0.7991878922111479,0.6551611533814453,0.14402673882970263
diabetes,LightGBM,0,tuned,missing_only,0.7991878922111479,0.7454545454545455,0.05373334675660246
diabetes,LightGBM,0,tuned,imbalance_only,0.7991878922111479,0.7181771633384537,0.08101072887269423
diabetes,LightGBM,0,tuned,noise_missing,0.7991878922111479,0.6858545292280231,0.1133333629831248
diabetes,LightGBM,0,tuned,noise_imbalance,0.7991878922111479,0.4758586969808092,0.32332919523033876
diabetes,LightGBM,0,tuned,missing_imbalance,0.7991878922111479,0.6257309941520468,0.17345689805910114
diabetes,LightGBM,0,tuned,all_three,0.7991878922111479,0.4661133015148371,0.33307459069631085
diabetes,LightGBM,1,default,clean,0.7117558748736175,0.7117558748736175,0.0
diabetes,LightGBM,1,default,noise_only,0.7117558748736175,0.598375784422296,0.11338009045132147
diabetes,LightGBM,1,default,missing_only,0.7117558748736175,0.6574487065120429,0.054307168361574565
diabetes,LightGBM,1,default,imbalance_only,0.7117558748736175,0.6261994159365875,0.08555645893703001
diabetes,LightGBM,1,default,noise_missing,0.7117558748736175,0.6127917026793431,0.09896417219427434
diabetes,LightGBM,1,default,noise_imbalance,0.7117558748736175,0.4971428571428571,0.21461301773076036
diabetes,LightGBM,1,default,missing_imbalance,0.7117558748736175,0.5594245128391914,0.1523313620344261
diabetes,LightGBM,1,default,all_three,0.7117558748736175,0.5170091721815859,0.19474670269203154
diabetes,LightGBM,1,tuned,clean,0.7069432763293151,0.7069432763293151,0.0
diabetes,LightGBM,1,tuned,noise_only,0.7069432763293151,0.64562569213732,0.06131758419199507
diabetes,LightGBM,1,tuned,missing_only,0.7069432763293151,0.6788471435923829,0.028096132736932233
diabetes,LightGBM,1,tuned,imbalance_only,0.7069432763293151,0.6206760300298143,0.08626724629950078
diabetes,LightGBM,1,tuned,noise_missing,0.7069432763293151,0.6132553606237816,0.09368791570553348
diabetes,LightGBM,1,tuned,noise_imbalance,0.7069432763293151,0.5089514066496164,0.19799186967969873
diabetes,LightGBM,1,tuned,missing_imbalance,0.7069432763293151,0.5833333333333333,0.12360994299598183
diabetes,LightGBM,1,tuned,all_three,0.7069432763293151,0.5123809523809524,0.1945623239483627
diabetes,LightGBM,2,default,clean,0.6764606758785502,0.6764606758785502,0.0
diabetes,LightGBM,2,default,noise_only,0.6764606758785502,0.6491627475062157,0.027297928372334468
