dataset_name,seed,label_noise,imbalance_level,original_train_rows,original_minority_count,post_imbalance_rows,clean_minority_retained_count,clean_minority_retention_rate,mislabeled_retained_count,mislabeled_retained_ratio,minority_mislabeled_retained_count,effective_clean_minority_ratio,observed_majority_ratio_after,observed_minority_count_after
credit_approval,0,0.1,0.7,517,230,410,131,0.5695652173913044,44,0.1073170731707317,26,0.3195121951219512,0.7,123
credit_approval,0,0.1,0.8,517,230,359,92,0.4,32,0.08913649025069638,26,0.2562674094707521,0.7994428969359332,72
credit_approval,0,0.1,0.9,517,230,319,55,0.2391304347826087,29,0.09090909090909091,26,0.1724137931034483,0.8996865203761756,32
credit_approval,0,0.2,0.7,517,230,411,150,0.6521739130434783,77,0.1873479318734793,52,0.36496350364963503,0.7007299270072993,123
credit_approval,0,0.2,0.8,517,230,360,109,0.47391304347826085,67,0.18611111111111112,52,0.30277777777777776,0.8,72
credit_approval,0,0.2,0.9,517,230,320,79,0.34347826086956523,57,0.178125,52,0.246875,0.9,32
credit_approval,0,0.3,0.7,517,230,417,165,0.717391304347826,120,0.28776978417266186,80,0.39568345323741005,0.7002398081534772,125
credit_approval,0,0.3,0.8,517,230,365,131,0.5695652173913044,102,0.27945205479452057,80,0.3589041095890411,0.8,73
credit_approval,0,0.3,0.9,517,230,324,101,0.4391304347826087,91,0.2808641975308642,80,0.3117283950617284,0.9012345679012346,32
credit_approval,1,0.1,0.7,517,230,401,127,0.5521739130434783,39,0.09725685785536159,23,0.3167082294264339,0.7007481296758105,120
credit_approval,1,0.1,0.8,517,230,351,83,0.36086956521739133,33,0.09401709401709402,23,0.23646723646723647,0.8005698005698005,70
credit_approval,1,0.1,0.9,517,230,312,52,0.22608695652173913,25,0.08012820512820513,23,0.16666666666666666,0.9006410256410257,31
credit_approval,1,0.2,0.7,517,230,374,123,0.5347826086956522,67,0.17914438502673796,39,0.32887700534759357,0.7005347593582888,112
credit_approval,1,0.2,0.8,517,230,328,93,0.4043478260869565,51,0.15548780487804878,39,0.28353658536585363,0.7987804878048781,66
credit_approval,1,0.2,0.9,517,230,291,62,0.26956521739130435,45,0.15463917525773196,39,0.21305841924398625,0.9003436426116839,29
credit_approval,1,0.3,0.7,517,230,394,145,0.6304347826086957,117,0.2969543147208122,72,0.3680203045685279,0.700507614213198,118
credit_approval,1,0.3,0.8,517,230,345,124,0.5391304347826087,89,0.2579710144927536,72,0.35942028985507246,0.8,69
credit_approval,1,0.3,0.9,517,230,307,93,0.4043478260869565,82,0.2671009771986971,72,0.30293159609120524,0.8990228013029316,31
credit_approval,2,0.1,0.7,517,230,404,128,0.5565217391304348,41,0.10148514851485149,24,0.31683168316831684,0.7004950495049505,121
credit_approval,2,0.1,0.8,517,230,354,87,0.3782608695652174,32,0.0903954802259887,24,0.2457627118644068,0.7994350282485876,71
credit_approval,2,0.1,0.9,517,230,314,53,0.23043478260869565,26,0.08280254777070063,24,0.16878980891719744,0.9012738853503185,31
credit_approval,2,0.2,0.7,517,230,391,135,0.5869565217391305,72,0.18414322250639387,45,0.3452685421994885,0.7007672634271099,117
credit_approval,2,0.2,0.8,517,230,342,98,0.4260869565217391,60,0.17543859649122806,45,0.28654970760233917,0.8011695906432749,68
credit_approval,2,0.2,0.9,517,230,304,74,0.3217391304347826,46,0.1513157894736842,45,0.24342105263157895,0.9013157894736842,30
credit_approval,2,0.3,0.7,517,230,377,134,0.5826086956521739,111,0.29442970822281167,66,0.35543766578249336,0.7002652519893899,113
credit_approval,2,0.3,0.8,517,230,330,111,0.4826086956521739,87,0.2636363636363636,66,0.33636363636363636,0.8,66
credit_approval,2,0.3,0.9,517,230,293,87,0.3782608695652174,74,0.2525597269624573,66,0.29692832764505117,0.9010238907849829,29
credit_approval,3,0.1,0.7,517,230,387,117,0.508695652173913,35,0.09043927648578812,18,0.3023255813953488,0.7002583979328165,116
credit_approval,3,0.1,0.8,517,230,339,77,0.3347826086956522,27,0.07964601769911504,18,0.22713864306784662,0.799410029498525,68
credit_approval,3,0.1,0.9,517,230,301,42,0.1826086956521739,24,0.07973421926910298,18,0.13953488372093023,0.9003322259136213,30
credit_approval,3,0.2,0.7,517,230,414,146,0.6347826086956522,84,0.2028985507246377,53,0.3526570048309179,0.7004830917874396,124
credit_approval,3,0.2,0.8,517,230,362,113,0.49130434782608695,65,0.17955801104972377,53,0.31215469613259667,0.8011049723756906,72
credit_approval,3,0.2,0.9,517,230,322,78,0.3391304347826087,60,0.18633540372670807,53,0.2422360248447205,0.9006211180124224,32
credit_approval,3,0.3,0.7,517,230,397,154,0.6695652173913044,111,0.2795969773299748,73,0.3879093198992443,0.7002518891687658,119
credit_approval,3,0.3,0.8,517,230,348,118,0.5130434782608696,98,0.28160919540229884,73,0.3390804597701149,0.7988505747126436,70
credit_approval,3,0.3,0.9,517,230,309,95,0.41304347826086957,82,0.26537216828478966,73,0.3074433656957929,0.8996763754045307,31
credit_approval,4,0.1,0.7,517,230,413,136,0.591304347826087,42,0.1016949152542373,27,0.32929782082324455,0.6997578692493946,124
credit_approval,4,0.1,0.8,517,230,361,91,0.39565217391304347,35,0.09695290858725762,27,0.2520775623268698,0.8005540166204986,72
credit_approval,4,0.1,0.9,517,230,321,55,0.2391304347826087,31,0.09657320872274143,27,0.17133956386292834,0.9003115264797508,32
credit_approval,4,0.2,0.7,517,230,406,143,0.6217391304347826,79,0.19458128078817735,50,0.3522167487684729,0.6995073891625616,122
credit_approval,4,0.2,0.8,517,230,355,108,0.46956521739130436,63,0.17746478873239438,50,0.30422535211267604,0.8,71
credit_approval,4,0.2,0.9,517,230,316,71,0.30869565217391304,61,0.1930379746835443,50,0.22468354430379747,0.8987341772151899,32
credit_approval,4,0.3,0.7,517,230,370,204,0.8869565217391304,129,0.34864864864864864,37,0.5513513513513514,0.7,111
credit_approval,4,0.3,0.8,517,230,324,185,0.8043478260869565,110,0.3395061728395062,18,0.5709876543209876,0.7993827160493827,65
credit_approval,4,0.3,0.9,517,230,288,173,0.7521739130434782,98,0.3402777777777778,6,0.6006944444444444,0.8993055555555556,29
credit_g,0,0.1,0.7,750,225,723,204,0.9066666666666666,69,0.0954356846473029,28,0.2821576763485477,0.6998616874135546,217
credit_g,0,0.1,0.8,750,225,632,129,0.5733333333333334,53,0.08386075949367089,28,0.20411392405063292,0.8006329113924051,126
credit_g,0,0.1,0.9,750,225,562,72,0.32,40,0.0711743772241993,28,0.12811387900355872,0.900355871886121,56
credit_g,0,0.2,0.7,750,225,684,182,0.8088888888888889,127,0.18567251461988304,52,0.26608187134502925,0.7002923976608187,205
credit_g,0,0.2,0.8,750,225,599,124,0.5511111111111111,100,0.1669449081803005,52,0.20701168614357263,0.7996661101836394,120
credit_g,0,0.2,0.9,750,225,532,86,0.38222222222222224,71,0.13345864661654136,52,0.16165413533834586,0.900375939849624,53
credit_g,0,0.3,0.7,750,225,646,172,0.7644444444444445,174,0.2693498452012384,76,0.26625386996904027,0.6996904024767802,194
credit_g,0,0.3,0.8,750,225,565,131,0.5822222222222222,134,0.23716814159292035,76,0.23185840707964603,0.8,113
credit_g,0,0.3,0.9,750,225,502,102,0.4533333333333333,100,0.199203187250996,76,0.20318725099601595,0.900398406374502,50
credit_g,1,0.1,0.7,750,225,703,190,0.8444444444444444,63,0.08961593172119488,21,0.2702702702702703,0.6998577524893315,211
credit_g,1,0.1,0.8,750,225,615,120,0.5333333333333333,45,0.07317073170731707,21,0.1951219512195122,0.8,123
credit_g,1,0.1,0.9,750,225,547,59,0.26222222222222225,38,0.06946983546617916,21,0.10786106032906764,0.8994515539305301,55
credit_g,1,0.2,0.7,750,225,681,176,0.7822222222222223,130,0.19089574155653452,51,0.25844346549192365,0.7004405286343612,204
credit_g,1,0.2,0.8,750,225,596,122,0.5422222222222223,99,0.16610738255033558,51,0.20469798657718122,0.8003355704697986,119
credit_g,1,0.2,0.9,750,225,530,86,0.38222222222222224,69,0.13018867924528302,51,0.16226415094339622,0.9,53
credit_g,1,0.3,0.7,750,225,640,165,0.7333333333333333,175,0.2734375,74,0.2578125,0.7,192
credit_g,1,0.3,0.8,750,225,560,135,0.6,125,0.22321428571428573,74,0.24107142857142858,0.8,112
credit_g,1,0.3,0.9,750,225,498,104,0.4622222222222222,94,0.18875502008032127,74,0.20883534136546184,0.8995983935742972,50
credit_g,2,0.1,0.7,750,225,711,196,0.8711111111111111,65,0.09142053445850915,24,0.27566807313642755,0.70042194092827,213
credit_g,2,0.1,0.8,750,225,622,118,0.5244444444444445,54,0.08681672025723473,24,0.18971061093247588,0.8006430868167203,124
credit_g,2,0.1,0.9,750,225,553,67,0.29777777777777775,36,0.0650994575045208,24,0.12115732368896925,0.9005424954792043,55
credit_g,2,0.2,0.7,750,225,676,179,0.7955555555555556,122,0.1804733727810651,49,0.26479289940828404,0.6997041420118343,203
credit_g,2,0.2,0.8,750,225,591,133,0.5911111111111111,83,0.1404399323181049,49,0.22504230118443316,0.8003384094754653,118
credit_g,2,0.2,0.9,750,225,526,84,0.37333333333333335,67,0.12737642585551331,49,0.1596958174904943,0.8992395437262357,53
credit_g,2,0.3,0.7,750,225,637,168,0.7466666666666667,169,0.2653061224489796,73,0.26373626373626374,0.7001569858712716,191
credit_g,2,0.3,0.8,750,225,558,127,0.5644444444444444,131,0.23476702508960573,73,0.22759856630824374,0.7992831541218638,112
credit_g,2,0.3,0.9,750,225,496,94,0.4177777777777778,102,0.2056451612903226,73,0.18951612903225806,0.8991935483870968,50
credit_g,3,0.1,0.7,750,225,711,201,0.8933333333333333,60,0.08438818565400844,24,0.28270042194092826,0.70042194092827,213
credit_g,3,0.1,0.8,750,225,622,120,0.5333333333333333,52,0.08360128617363344,24,0.19292604501607716,0.8006430868167203,124
credit_g,3,0.1,0.9,750,225,553,69,0.30666666666666664,34,0.06148282097649186,24,0.12477396021699819,0.9005424954792043,55
credit_g,3,0.2,0.7,750,225,684,179,0.7955555555555556,130,0.19005847953216373,52,0.26169590643274854,0.7002923976608187,205
credit_g,3,0.2,0.8,750,225,599,127,0.5644444444444444,97,0.16193656093489148,52,0.21202003338898165,0.7996661101836394,120
credit_g,3,0.2,0.9,750,225,532,86,0.38222222222222224,71,0.13345864661654136,52,0.16165413533834586,0.900375939849624,53
credit_g,3,0.3,0.7,750,225,631,164,0.7288888888888889,167,0.26465927099841524,71,0.25990491283676703,0.7004754358161648,189
credit_g,3,0.3,0.8,750,225,552,132,0.5866666666666667,120,0.21739130434782608,71,0.2391304347826087,0.8007246376811594,110
credit_g,3,0.3,0.9,750,225,491,95,0.4222222222222222,96,0.1955193482688391,71,0.1934826883910387,0.90020366598778,49
credit_g,4,0.1,0.7,750,225,706,186,0.8266666666666667,70,0.09915014164305949,22,0.26345609065155806,0.6997167138810199,212
credit_g,4,0.1,0.8,750,225,618,122,0.5422222222222223,46,0.0744336569579288,22,0.19741100323624594,0.7993527508090615,124
credit_g,4,0.1,0.9,750,225,549,65,0.28888888888888886,34,0.061930783242258654,22,0.11839708561020036,0.8998178506375227,55
credit_g,4,0.2,0.7,750,225,641,151,0.6711111111111111,115,0.1794071762870515,37,0.23556942277691106,0.7004680187207488,192
credit_g,4,0.2,0.8,750,225,561,100,0.4444444444444444,86,0.1532976827094474,37,0.17825311942959002,0.8003565062388592,112
credit_g,4,0.2,0.9,750,225,499,66,0.29333333333333333,58,0.11623246492985972,37,0.13226452905811623,0.8997995991983968,50
credit_g,4,0.3,0.7,750,225,611,154,0.6844444444444444,157,0.2569558101472995,64,0.2520458265139116,0.7004909983633388,183
credit_g,4,0.3,0.8,750,225,535,116,0.5155555555555555,119,0.22242990654205608,64,0.21682242990654205,0.8,107
credit_g,4,0.3,0.9,750,225,476,91,0.40444444444444444,85,0.17857142857142858,64,0.19117647058823528,0.8991596638655462,48
diabetes,0,0.1,0.7,576,201,510,144,0.7164179104477612,49,0.09607843137254903,20,0.2823529411764706,0.7,153
diabetes,0,0.1,0.8,576,201,446,94,0.46766169154228854,35,0.07847533632286996,20,0.21076233183856502,0.8004484304932735,89
diabetes,0,0.1,0.9,576,201,397,49,0.24378109452736318,31,0.07808564231738035,20,0.12342569269521411,0.8992443324937027,40
diabetes,0,0.2,0.7,576,201,480,138,0.6865671641791045,82,0.17083333333333334,38,0.2875,0.7,144
diabetes,0,0.2,0.8,576,201,420,92,0.4577114427860697,68,0.1619047619047619,38,0.21904761904761905,0.8,84
diabetes,0,0.2,0.9,576,201,373,64,0.31840796019900497,49,0.13136729222520108,38,0.17158176943699732,0.900804289544236,37
diabetes,0,0.3,0.7,576,201,480,151,0.7512437810945274,127,0.26458333333333334,67,0.3145833333333333,0.7,144
diabetes,0,0.3,0.8,576,201,420,115,0.572139303482587,103,0.24523809523809523,67,0.27380952380952384,0.8,84
diabetes,0,0.3,0.9,576,201,373,88,0.43781094527363185,83,0.2225201072386059,67,0.2359249329758713,0.900804289544236,37
diabetes,1,0.1,0.7,576,201,516,152,0.7562189054726368,47,0.09108527131782945,22,0.29457364341085274,0.6996124031007752,155
diabetes,1,0.1,0.8,576,201,451,97,0.48258706467661694,37,0.082039911308204,22,0.21507760532150777,0.8004434589800443,90
diabetes,1,0.1,0.9,576,201,401,56,0.27860696517412936,28,0.06982543640897755,22,0.1396508728179551,0.9002493765586035,40
diabetes,1,0.2,0.7,576,201,471,124,0.6169154228855721,87,0.18471337579617833,35,0.2632696390658174,0.7006369426751592,141
diabetes,1,0.2,0.8,576,201,412,90,0.44776119402985076,62,0.15048543689320387,35,0.21844660194174756,0.8009708737864077,82
diabetes,1,0.2,0.9,576,201,367,60,0.29850746268656714,47,0.12806539509536785,35,0.16348773841961853,0.8991825613079019,37
diabetes,1,0.3,0.7,576,201,469,147,0.7313432835820896,120,0.255863539445629,63,0.31343283582089554,0.6993603411513859,141
diabetes,1,0.3,0.8,576,201,410,108,0.5373134328358209,100,0.24390243902439024,63,0.2634146341463415,0.8,82
diabetes,1,0.3,0.9,576,201,364,81,0.40298507462686567,81,0.22252747252747251,63,0.22252747252747251,0.9010989010989011,36
diabetes,2,0.1,0.7,576,201,510,147,0.7313432835820896,46,0.09019607843137255,20,0.28823529411764703,0.7,153
diabetes,2,0.1,0.8,576,201,446,99,0.4925373134328358,30,0.06726457399103139,20,0.2219730941704036,0.8004484304932735,89
diabetes,2,0.1,0.9,576,201,397,55,0.2736318407960199,25,0.06297229219143577,20,0.1385390428211587,0.8992443324937027,40
diabetes,2,0.2,0.7,576,201,486,136,0.6766169154228856,90,0.18518518518518517,40,0.27983539094650206,0.6995884773662552,146
diabetes,2,0.2,0.8,576,201,425,97,0.48258706467661694,68,0.16,40,0.22823529411764706,0.8,85
diabetes,2,0.2,0.9,576,201,378,66,0.3283582089552239,52,0.13756613756613756,40,0.1746031746031746,0.8994708994708994,38
diabetes,2,0.3,0.7,576,201,483,147,0.7313432835820896,134,0.2774327122153209,68,0.30434782608695654,0.6997929606625258,145
diabetes,2,0.3,0.8,576,201,422,115,0.572139303482587,105,0.24881516587677724,68,0.2725118483412322,0.8009478672985783,84
diabetes,2,0.3,0.9,576,201,376,90,0.44776119402985076,84,0.22340425531914893,68,0.2393617021276596,0.898936170212766,38
diabetes,3,0.1,0.7,576,201,496,134,0.6666666666666666,45,0.0907258064516129,15,0.2701612903225806,0.6995967741935484,149
diabetes,3,0.1,0.8,576,201,434,88,0.43781094527363185,29,0.06682027649769585,15,0.20276497695852536,0.7995391705069125,87
diabetes,3,0.1,0.9,576,201,386,48,0.23880597014925373,21,0.054404145077720206,15,0.12435233160621761,0.8989637305699482,39
diabetes,3,0.2,0.7,576,201,489,146,0.7263681592039801,83,0.16973415132924335,41,0.2985685071574642,0.6993865030674846,147
diabetes,3,0.2,0.8,576,201,428,93,0.4626865671641791,75,0.17523364485981308,41,0.21728971962616822,0.7990654205607477,86
diabetes,3,0.2,0.9,576,201,380,64,0.31840796019900497,56,0.14736842105263157,41,0.16842105263157894,0.9,38
diabetes,3,0.3,0.7,576,201,440,114,0.5671641791044776,124,0.2818181818181818,53,0.2590909090909091,0.7,132
diabetes,3,0.3,0.8,576,201,385,98,0.48756218905472637,85,0.22077922077922077,53,0.2545454545454545,0.8,77
diabetes,3,0.3,0.9,576,201,342,74,0.3681592039800995,66,0.19298245614035087,53,0.21637426900584794,0.9005847953216374,34
diabetes,4,0.1,0.7,576,201,513,152,0.7562189054726368,44,0.08576998050682261,21,0.2962962962962963,0.6998050682261209,154
diabetes,4,0.1,0.8,576,201,449,92,0.4577114427860697,40,0.08908685968819599,21,0.20489977728285078,0.799554565701559,90
diabetes,4,0.1,0.9,576,201,399,52,0.25870646766169153,30,0.07518796992481203,21,0.13032581453634084,0.899749373433584,40
diabetes,4,0.2,0.7,576,201,497,147,0.7313432835820896,90,0.18108651911468812,44,0.29577464788732394,0.7002012072434608,149
diabetes,4,0.2,0.8,576,201,435,108,0.5373134328358209,67,0.15402298850574714,44,0.2482758620689655,0.8,87
diabetes,4,0.2,0.9,576,201,387,69,0.34328358208955223,58,0.14987080103359174,44,0.17829457364341086,0.8992248062015504,39
