combination,dataset_name,model_name,seed,label_noise,missing_rate,imbalance_level,metric,p_clean,actual_drop,expected_drop,interaction,bounded_interaction,relative_clean_interaction,pure_three_way_residual
all_three_excess_over_singles,kc1,LogisticRegression,3,0.2,0.2,0.8,macro_f1,0.5965729072219562,0.0824252191612247,0.0058215290671065345,0.07660369009411816,0.07660369009411816,0.12424109005902537,0.006121317133278126
noise_missing,kc1,LinearSVM,3,0.2,0.2,natural,macro_f1,0.5984708348748304,0.07217683901561722,0.04208844483120877,0.03008839418440845,0.03008839418440845,0.048649657328623926,
noise_imbalance,kc1,LinearSVM,3,0.2,0.0,0.8,macro_f1,0.5984708348748304,0.05093340027262949,0.016196537143119416,0.034736863129510076,0.034736863129510076,0.05616572548087949,
missing_imbalance,kc1,LinearSVM,3,0.0,0.2,0.8,macro_f1,0.5984708348748304,0.012655983460288733,0.025891907688089355,-0.013235924227800622,-0.013235924227800622,-0.02140104832991742,
all_three_excess_over_singles,kc1,LinearSVM,3,0.2,0.2,0.8,macro_f1,0.5984708348748304,0.09433860346987177,0.04208844483120877,0.052250158638663,0.052250158638663,0.08448281744641634,0.0006608255525450968
noise_missing,kc1,KNN,3,0.2,0.2,natural,macro_f1,0.6464575404931219,0.06771299736501712,0.07550783425918939,-0.0077948368941722634,-0.0077948368941722634,-0.011695924227077914,
noise_imbalance,kc1,KNN,3,0.2,0.0,0.8,macro_f1,0.6464575404931219,0.058428518852448486,0.0341784988942726,0.024250019958175884,0.024250019958175884,0.03638644397395959,
missing_imbalance,kc1,KNN,3,0.0,0.2,0.8,macro_f1,0.6464575404931219,0.03598538552944153,0.041329335364916786,-0.005343949835475259,-0.005343949835475259,-0.008018440051741616,
all_three_excess_over_singles,kc1,KNN,3,0.2,0.2,0.8,macro_f1,0.6464575404931219,0.0807041791291705,0.07550783425918939,0.0051963448699811066,0.0051963448699811066,0.007796963128568181,-0.0059148883585472545
noise_missing,kc1,DecisionTree,3,0.2,0.2,natural,macro_f1,0.6653836147375303,0.11500189401632177,0.14611382452235144,-0.031111930506029672,-0.031111930506029672,-0.0453934553395241,
noise_imbalance,kc1,DecisionTree,3,0.2,0.0,0.8,macro_f1,0.6653836147375303,0.0383637471878614,0.0939367353321734,-0.055572988144312,-0.055572988144312,-0.08108304159794343,
missing_imbalance,kc1,DecisionTree,3,0.0,0.2,0.8,macro_f1,0.6653836147375303,0.10282594043484206,0.05217708919017805,0.050648851244664006,0.050648851244664006,0.07389854404975837,
all_three_excess_over_singles,kc1,DecisionTree,3,0.2,0.2,0.8,macro_f1,0.6653836147375303,0.11156409847792015,0.14611382452235144,-0.034549726044431295,-0.034549726044431295,-0.05040932596216531,0.0014863413612463683
noise_missing,kc1,RandomForest,3,0.2,0.2,natural,macro_f1,0.6513573000733676,0.029053558327219342,0.12916332871092406,-0.10010977038370472,-0.10010977038370472,-0.14911548645224307,
noise_imbalance,kc1,RandomForest,3,0.2,0.0,0.8,macro_f1,0.6513573000733676,0.05727696180698272,0.06508772714236999,-0.007810765335387271,-0.007810765335387271,-0.011634289721037801,
missing_imbalance,kc1,RandomForest,3,0.0,0.2,0.8,macro_f1,0.6513573000733676,0.0675304499178565,0.04924016212052107,0.018290287797335436,0.018290287797335436,0.02724374605792866,
all_three_excess_over_singles,kc1,RandomForest,3,0.2,0.2,0.8,macro_f1,0.6513573000733676,0.17201845709816105,0.12174560898690756,0.05027284811125349,0.05027284811125349,0.07488240331304888,0.13990309603301004
noise_missing,kc1,ExtraTrees,3,0.2,0.2,natural,macro_f1,0.6756415206936497,0.06867130464565097,0.15947403792597403,-0.09080273328032307,-0.09080273328032307,-0.13053092804147218,
noise_imbalance,kc1,ExtraTrees,3,0.2,0.0,0.8,macro_f1,0.6756415206936497,0.09848206153620187,0.06964736864686605,0.028834692889335822,0.028834692889335822,0.04145050580158541,
missing_imbalance,kc1,ExtraTrees,3,0.0,0.2,0.8,macro_f1,0.6756415206936497,0.07132246809873499,0.08982666927910798,-0.018504201180372992,-0.018504201180372992,-0.026600196552272748,
all_three_excess_over_singles,kc1,ExtraTrees,3,0.2,0.2,0.8,macro_f1,0.6756415206936497,0.1876386341701065,0.15947403792597403,0.028164596244132478,0.028164596244132478,0.04048722712245313,0.10863683781549272
noise_missing,kc1,HistGradientBoosting,3,0.2,0.2,natural,macro_f1,0.6822593085444513,0.06870391870270798,0.15669787765555276,-0.08799395895284479,-0.08799395895284479,-0.12530123543001065,
noise_imbalance,kc1,HistGradientBoosting,3,0.2,0.0,0.8,macro_f1,0.6822593085444513,0.044804933928427326,0.09087938236276294,-0.04607444843433561,-0.04607444843433561,-0.06560888246512893,
missing_imbalance,kc1,HistGradientBoosting,3,0.0,0.2,0.8,macro_f1,0.6822593085444513,0.07747254146040561,0.06581849529278982,0.011654046167615784,0.011654046167615784,0.0165950753885637,
all_three_excess_over_singles,kc1,HistGradientBoosting,3,0.2,0.2,0.8,macro_f1,0.6822593085444513,0.16766385784676419,0.15669787765555276,0.010965980191211422,0.010965980191211422,0.015615286344783713,0.13338034141077604
noise_missing,kc1,XGBoost,3,0.2,0.2,natural,macro_f1,0.6656609677058889,0.009634909073967135,0.12137682532579819,-0.11174191625183105,-0.11174191625183105,-0.1629696329742985,
noise_imbalance,kc1,XGBoost,3,0.2,0.0,0.8,macro_f1,0.6656609677058889,0.07644260701140482,0.058754404521192516,0.0176882024902123,0.0176882024902123,0.025797301178444174,
missing_imbalance,kc1,XGBoost,3,0.0,0.2,0.8,macro_f1,0.6656609677058889,0.08889441202701354,0.09122975606964834,-0.0023353440426348016,-0.0023353440426348016,-0.003405974895214593,
all_three_excess_over_singles,kc1,XGBoost,3,0.2,0.2,0.8,macro_f1,0.6656609677058889,0.1481222944745375,0.13568049295831952,0.012441801516217987,0.012441801516217987,0.018145704804877913,0.10883085932047154
noise_missing,kc1,LightGBM,3,0.2,0.2,natural,macro_f1,0.6755760368663595,0.08257183848733796,0.12954389378419928,-0.046972055296861326,-0.046972055296861326,-0.06752972041485959,
noise_imbalance,kc1,LightGBM,3,0.2,0.0,0.8,macro_f1,0.6755760368663595,0.06702115177922463,0.045459077802031955,0.021562073977192675,0.021562073977192675,0.030998874076128332,
missing_imbalance,kc1,LightGBM,3,0.0,0.2,0.8,macro_f1,0.6755760368663595,0.026412988342288557,0.08408481598216733,-0.05767182763987877,-0.05767182763987877,-0.08291232673813231,
all_three_excess_over_singles,kc1,LightGBM,3,0.2,0.2,0.8,macro_f1,0.6755760368663595,0.1437013049916276,0.12954389378419928,0.014157411207428305,0.014157411207428305,0.020353506240969536,0.09723922016697573
noise_missing,kc1,LogisticRegression,4,0.2,0.2,natural,macro_f1,0.6100174310390671,0.022517431039067115,0.05390789199866841,-0.031390460959601296,-0.031390460959601296,-0.049824749940378686,
noise_imbalance,kc1,LogisticRegression,4,0.2,0.0,0.8,macro_f1,0.6100174310390671,0.06545158860088429,0.00659246483807574,0.05885912376280855,0.05885912376280855,0.0934245956746532,
missing_imbalance,kc1,LogisticRegression,4,0.0,0.2,0.8,macro_f1,0.6100174310390671,0.014113417398696315,0.04731542716059267,-0.033202009761896356,-0.033202009761896356,-0.05270014467240591,
all_three_excess_over_singles,kc1,LogisticRegression,4,0.2,0.2,0.8,macro_f1,0.6100174310390671,0.11922580165129304,0.05390789199866841,0.06531790965262463,0.06531790965262463,0.10367635312073499,0.07105125661131373
noise_missing,kc1,LinearSVM,4,0.2,0.2,natural,macro_f1,0.6204169662113588,0.052495525949492916,0.10125066930569393,-0.048755143356201014,-0.048755143356201014,-0.07613031185702566,
noise_imbalance,kc1,LinearSVM,4,0.2,0.0,0.8,macro_f1,0.6204169662113588,0.06574255906967519,0.008420938405996337,0.05732162066367885,0.05732162066367885,0.08950671779167203,
missing_imbalance,kc1,LinearSVM,4,0.0,0.2,0.8,macro_f1,0.6204169662113588,0.03814266847964776,0.0928297308996976,-0.05468706242004984,-0.05468706242004984,-0.08539290072774446,
all_three_excess_over_singles,kc1,LinearSVM,4,0.2,0.2,0.8,macro_f1,0.6204169662113588,0.14025611784297337,0.10125066930569393,0.03900544853727944,0.03900544853727944,0.060906332272912256,0.08512603364985144
noise_missing,kc1,KNN,4,0.2,0.2,natural,macro_f1,0.6333333333333333,0.03196581196581194,0.033116186613522225,-0.0011503746477102839,-0.0011503746477102839,-0.0017607775220055365,
noise_imbalance,kc1,KNN,4,0.2,0.0,0.8,macro_f1,0.6333333333333333,0.02449712643678159,0.043603026084328866,-0.019105899647547275,-0.019105899647547275,-0.029243723950327462,
missing_imbalance,kc1,KNN,4,0.0,0.2,0.8,macro_f1,0.6333333333333333,-0.0115192715293162,-0.010486839470806641,-0.001032432058509558,-0.001032432058509558,-0.0015802531507799358,
all_three_excess_over_singles,kc1,KNN,4,0.2,0.2,0.8,macro_f1,0.6333333333333333,0.11451104100946363,0.033116186613522225,0.08139485439594141,0.08139485439594141,0.1245839608101144,0.10268356074970852
noise_missing,kc1,DecisionTree,4,0.2,0.2,natural,macro_f1,0.646286776769113,0.14692555032388777,0.07692203539664544,0.07000351492724233,0.07000351492724233,0.10506514217000663,
noise_imbalance,kc1,DecisionTree,4,0.2,0.0,0.8,macro_f1,0.646286776769113,0.06239045243240959,0.021286776769112947,0.041103675663296646,0.041103675663296646,0.061690666986687355,
missing_imbalance,kc1,DecisionTree,4,0.0,0.2,0.8,macro_f1,0.646286776769113,0.053018446847880485,0.05563525862753249,-0.0026168117796520063,-0.0026168117796520063,-0.003927455670576522,
all_three_excess_over_singles,kc1,DecisionTree,4,0.2,0.2,0.8,macro_f1,0.646286776769113,0.08513920289619448,0.07692203539664544,0.008217167499549038,0.008217167499549038,0.012332778896490868,-0.10027321131133793
noise_missing,kc1,RandomForest,4,0.2,0.2,natural,macro_f1,0.6643584245187866,0.06506674731160222,0.09798577198775149,-0.03291902467614927,-0.03291902467614927,-0.04810202299956577,
noise_imbalance,kc1,RandomForest,4,0.2,0.0,0.8,macro_f1,0.6643584245187866,0.0858000000817759,0.030948077224854376,0.05485192285692153,0.05485192285692153,0.08015086961995274,
missing_imbalance,kc1,RandomForest,4,0.0,0.2,0.8,macro_f1,0.6643584245187866,0.05194601210637417,0.062443362541124814,-0.01049735043475064,-0.01049735043475064,-0.015338965750486606,
all_three_excess_over_singles,kc1,RandomForest,4,0.2,0.2,0.8,macro_f1,0.6643584245187866,0.15926703514466534,0.09568860587686534,0.0635784292678,0.0635784292678,0.09290223805238577,0.05214288152177837
noise_missing,kc1,ExtraTrees,4,0.2,0.2,natural,macro_f1,0.6600185645116781,0.034655142111013504,0.07347852674637223,-0.038823384635358726,-0.038823384635358726,-0.05709165405394165,
noise_imbalance,kc1,ExtraTrees,4,0.2,0.0,0.8,macro_f1,0.6600185645116781,0.07705089504841411,0.01768829204441924,0.059362603003994874,0.059362603003994874,0.08729556235957059,
missing_imbalance,kc1,ExtraTrees,4,0.0,0.2,0.8,macro_f1,0.6600185645116781,0.037538942032055544,0.05579023470195299,-0.018251292669897445,-0.018251292669897445,-0.02683940354334843,
all_three_excess_over_singles,kc1,ExtraTrees,4,0.2,0.2,0.8,macro_f1,0.6600185645116781,0.14951010374903784,0.07347852674637223,0.0760315770026656,0.0760315770026656,0.11180809020598423,0.0737436513039269
noise_missing,kc1,HistGradientBoosting,4,0.2,0.2,natural,macro_f1,0.681505609844372,0.03149318130845358,0.11317981089216733,-0.08168662958371375,-0.08168662958371375,-0.11644472750807483,
noise_imbalance,kc1,HistGradientBoosting,4,0.2,0.0,0.8,macro_f1,0.681505609844372,0.055702206427921896,0.06161330702523993,-0.005911100597318031,-0.005911100597318031,-0.008426305526807404,
missing_imbalance,kc1,HistGradientBoosting,4,0.0,0.2,0.8,macro_f1,0.681505609844372,0.06715544872729362,0.051566503866927405,0.015588944860366216,0.015588944860366216,0.022222124301792254,
all_three_excess_over_singles,kc1,HistGradientBoosting,4,0.2,0.2,0.8,macro_f1,0.681505609844372,0.07802378700771051,0.11317981089216733,-0.03515602388445682,-0.03515602388445682,-0.0501151001376256,0.03685276143620875
noise_missing,kc1,XGBoost,4,0.2,0.2,natural,macro_f1,0.6688492511477384,0.023324954472546677,0.0937884614544896,-0.07046350698194292,-0.07046350698194292,-0.1022916216640127,
noise_imbalance,kc1,XGBoost,4,0.2,0.0,0.8,macro_f1,0.6688492511477384,0.07382083549371632,0.011545850179620398,0.06227498531409592,0.06227498531409592,0.09040437397636035,
missing_imbalance,kc1,XGBoost,4,0.0,0.2,0.8,macro_f1,0.6688492511477384,0.04093555088392431,0.050765486330202836,-0.009829935446278526,-0.009829935446278526,-0.014270082213053443,
all_three_excess_over_singles,kc1,XGBoost,4,0.2,0.2,0.8,macro_f1,0.6688492511477384,0.15604016919242247,0.07804989898215642,0.07799027021026605,0.07799027021026605,0.11321819698623636,0.09600872732439159
noise_missing,kc1,LightGBM,4,0.2,0.2,natural,macro_f1,0.6946211683053789,0.05015567619701966,0.1438856484674903,-0.09372997227047064,-0.09372997227047064,-0.13116036359899297,
noise_imbalance,kc1,LightGBM,4,0.2,0.0,0.8,macro_f1,0.6946211683053789,0.09168646544404357,0.0616768925745238,0.030009572869519774,0.030009572869519774,0.041993680288932876,
missing_imbalance,kc1,LightGBM,4,0.0,0.2,0.8,macro_f1,0.6946211683053789,0.09959275265135681,0.0822087558929665,0.017383996758390308,0.017383996758390308,0.02432617102515162,
all_three_excess_over_singles,kc1,LightGBM,4,0.2,0.2,0.8,macro_f1,0.6946211683053789,0.0971215494610429,0.1438856484674903,-0.0467640990064474,-0.0467640990064474,-0.06543900612032208,-0.0004276963638868425
noise_missing,kc2,LogisticRegression,0,0.2,0.2,natural,macro_f1,0.6614191729323309,0.01547322698638487,-0.03970183611201894,0.05517506309840381,0.05517506309840381,0.08097081105154497,
noise_imbalance,kc2,LogisticRegression,0,0.2,0.0,0.8,macro_f1,0.6614191729323309,0.10078965796845063,-0.12352684253113688,0.2243165004995875,0.2243165004995875,0.32919018044985876,
missing_imbalance,kc2,LogisticRegression,0,0.0,0.2,0.8,macro_f1,0.6614191729323309,0.03078007518796999,0.03929529433276202,-0.00851521914479203,-0.00851521914479203,-0.012496301077277795,
all_three_excess_over_singles,kc2,LogisticRegression,0,0.2,0.2,0.8,macro_f1,0.6614191729323309,0.06699192835028756,-0.0619666921551969,0.12895862050548446,0.12895862050548446,0.18925006167722086,-0.14201772394771484
noise_missing,kc2,LinearSVM,0,0.2,0.2,natural,macro_f1,0.645945945945946,0.0,-0.06840100862861853,0.06840100862861853,0.06840100862861853,0.10271255354135087,
noise_imbalance,kc2,LinearSVM,0,0.2,0.0,0.8,macro_f1,0.645945945945946,0.11398882010235734,-0.11535310042375968,0.22934192052611702,0.22934192052611702,0.3443851891017179,
missing_imbalance,kc2,LinearSVM,0,0.0,0.2,0.8,macro_f1,0.645945945945946,0.03933933933933942,0.03172658688353769,0.00761275245580173,0.00761275245580173,0.011431487048078896,
all_three_excess_over_singles,kc2,LinearSVM,0,0.2,0.2,0.8,macro_f1,0.645945945945946,0.051518701363902686,-0.07601376108442026,0.12753246244832295,0.12753246244832295,0.19150572689074466,-0.17782321916221433
noise_missing,kc2,KNN,0,0.2,0.2,natural,macro_f1,0.6914490527393753,0.08054553640326334,0.11072683934443894,-0.030181302941175603,-0.030181302941175603,-0.04242229689528015,
noise_imbalance,kc2,KNN,0,0.2,0.0,0.8,macro_f1,0.6914490527393753,0.14228484428313148,0.09932451061483316,0.04296033366829832,0.04296033366829832,0.06038427277804804,
missing_imbalance,kc2,KNN,0,0.0,0.2,0.8,macro_f1,0.6914490527393753,0.02397305671244665,0.011402328729605782,0.012570727982840868,0.012570727982840868,0.017669189289715583,
all_three_excess_over_singles,kc2,KNN,0,0.2,0.2,0.8,macro_f1,0.6914490527393753,0.11631391760424015,0.11072683934443894,0.005587078259801204,0.005587078259801204,0.007853096772409246,-0.019762680450162384
noise_missing,kc2,DecisionTree,0,0.2,0.2,natural,macro_f1,0.6366158113730929,0.0654848589921404,-0.018711850447287626,0.08419670943942803,0.08419670943942803,0.1282282698361447,
noise_imbalance,kc2,DecisionTree,0,0.2,0.0,0.8,macro_f1,0.6366158113730929,0.11627934427759556,0.01535220274385174,0.10092714153374382,0.10092714153374382,0.15370805848048097,
missing_imbalance,kc2,DecisionTree,0,0.0,0.2,0.8,macro_f1,0.6366158113730929,-0.01734645277785052,-0.020909452267803275,0.003562999489952756,0.003562999489952756,0.00542630778643897,
all_three_excess_over_singles,kc2,DecisionTree,0,0.2,0.2,0.8,macro_f1,0.6366158113730929,0.11868684260972096,-0.01213454998561958,0.13082139259534054,0.13082139259534054,0.1992358245558712,-0.057865457867784076
noise_missing,kc2,RandomForest,0,0.2,0.2,natural,macro_f1,0.610957501280082,-0.06035557371294842,-0.06585084853922851,0.005495274826280094,0.005495274826280094,0.008709421498486539,
noise_imbalance,kc2,RandomForest,0,0.2,0.0,0.8,macro_f1,0.610957501280082,0.12209658246321597,-0.03616287094547954,0.15825945340869552,0.15825945340869552,0.2508242680174495,
missing_imbalance,kc2,RandomForest,0,0.0,0.2,0.8,macro_f1,0.610957501280082,-0.03395492574243686,-0.08334901189994437,0.04939408615750751,0.04939408615750751,0.07828433144434792,
all_three_excess_over_singles,kc2,RandomForest,0,0.2,0.2,0.8,macro_f1,0.610957501280082,-0.0026118202538413238,-0.09268136569232621,0.09006954543848489,0.09006954543848489,0.14275057393842286,-0.12307926895399823
noise_missing,kc2,ExtraTrees,0,0.2,0.2,natural,macro_f1,0.5902835696413679,-0.038961713377500096,-0.06055001896451184,0.021588305587011747,0.021588305587011747,0.03537422054422681,
noise_imbalance,kc2,ExtraTrees,0,0.2,0.0,0.8,macro_f1,0.5902835696413679,0.08276477264888671,-0.06000209667745915,0.14276686932634586,0.14276686932634586,0.23393529897952614,
missing_imbalance,kc2,ExtraTrees,0,0.0,0.2,0.8,macro_f1,0.5902835696413679,-0.054628857381150975,-0.08165550120077436,0.027026643819623386,0.027026643819623386,0.044285386603977475,
all_three_excess_over_singles,kc2,ExtraTrees,0,0.2,0.2,0.8,macro_f1,0.5902835696413679,-0.04779450843671029,-0.10110380842137268,0.053309299984662384,0.053309299984662384,0.08735168802920502,-0.1380725187483186
noise_missing,kc2,HistGradientBoosting,0,0.2,0.2,natural,macro_f1,0.6539622641509434,0.040057964567032145,0.046573291477902456,-0.006515326910870312,-0.006515326910870312,-0.009667198383990104,
